GalaxyID_test,Mass_Host,SubGroupNumber,GroupID_test,GalaxyID_V1,GalaxyID_V2,R_1[kpc],R_2[kpc],r_sep_1,r_sep_2,mu_1,mu_2,N_1,N_2,N_3
12328613,3091336960.0,0,28000000004707,11981383,11671620,2075.668475116047,2450.6848203566265,353.12685696556883,329.2449216551912,0.6862440049240054,1.9007916419438144,0,0,3
12340866,5889807360.0,0,28000000004736,11402531,9719373,430.50060020520124,1012.3367047665328,42.20846372592989,107.35400223011361,1.9023339792220302,0.6337909754657918,1,12,21
12371439,4197521920.0,0,28000000004809,11837730,10426328,1047.497305028441,3257.060571588248,153.88310730545854,367.19798967135705,0.661512255307055,1.9028648064808678,0,1,1
12385340,2172336384.0,0,28000000004843,12860328,12832099,1572.3431184952017,2710.5707498558268,182.24227484539944,397.30472485464963,2.140101999967239,0.5788769774617005,0,1,4
12412446,3366727168.0,0,28000000004914,6646385,6646994,1811.1944028968935,1838.0047652518217,216.68471860716545,221.79511218803395,1.346225058887813,1.434787706563575,0,7,22
3324630,1855778688.0,0,28000000004916,7625297,7626514,874.804526727468,1187.7598236674146,127.72087666874995,178.3741071744178,3.0373663176802252,0.6283268535951632,1,15,21
12428952,1202973440.0,0,28000000004953,11181604,12382161,1718.7884480815362,2458.2784901637965,262.1962108626612,371.8471861614465,6.578245478137904,1.1888345997065406,0,1,5
12443024,2065262976.0,0,28000000004987,11103984,10979352,1657.114654686463,3790.2792086761483,176.1664377521583,547.9863128081216,1.549660372161729,1.7228372567310286,0,1,1
12468060,2257869312.0,0,28000000005052,3677729,10543499,1806.428785764704,3622.631879964846,204.37027234065067,387.10961540760934,0.5130516535405216,2.265720931150155,0,1,1
12472584,3580687104.0,0,28000000005063,4257939,15038750,827.3680304920457,1372.3173914477254,123.65467897000035,70.93530014071003,0.2893347164689875,36.33336100176599,1,9,15
12481662,1807761920.0,0,28000000005086,12584329,9177950,1348.3577605510945,2648.454378016775,126.91582234885797,248.82156498267838,1.532775997405676,11.113030105203233,0,1,2
12510992,2076004992.0,0,28000000005159,13414226,11702962,1572.6549248946196,1672.9423535605833,183.43061115744425,158.79394595154426,1.267303126022541,2.009300324457023,0,3,5
12517502,3149167872.0,0,28000000005177,11996588,3854468,1029.7613938143456,1144.5379497148417,103.50908368320205,147.654929901504,1.1355664382949733,1.020696362546912,0,2,10
12531388,3892157440.0,0,28000000005211,10502190,11311897,2461.7606984184854,4023.1751760629936,261.32265755775035,587.5610539115718,1.5722489334861027,1.2345583389350252,0,0,1
12556112,1327585280.0,0,28000000005274,13362938,11733553,4543.061369174498,5531.320581869091,654.6553904226885,914.2953272777868,0.8785942790808888,0.9761889978171496,0,0,0
12556995,1177307648.0,0,28000000005276,12863463,12349596,1969.6819415090708,2111.459327323409,318.8633239192187,367.6663401090193,2.6732286580711992,1.149086577580782,0,1,2
12571988,2823792128.0,0,28000000005315,13462929,4283552,3389.966175441516,3806.760371762773,386.18922132881266,434.2921786039775,0.37360744423748177,0.5228921099959947,0,0,0
12588028,2868265984.0,0,28000000005360,11224442,11291070,1529.6523353594105,1803.5612275112376,143.31381915334802,137.9373612189222,2.7318768272224507,1.7601268599781295,0,3,5
12597561,3739505664.0,0,28000000005384,10151568,7216971,1513.305099993886,2160.684819172534,109.02355292829378,216.1449568499157,5.384485882677352,0.39350419553208626,0,1,22
12611497,1145047424.0,0,28000000005418,2843475,18108607,2976.1485391304586,2977.2008283450004,487.615929008088,380.58945315329606,1.1105680807155809,35.94865948189758,0,0,3
13540571,1032735168.0,0,28000100000200,11301220,12582813,2035.9561476400265,3434.6506802888803,299.2579619640786,449.79974835196776,3.9402177190115792,2.1694206427954237,0,0,1
13549233,1215714432.0,0,28000100000250,10933801,13343239,3071.591303327011,3332.99887488679,379.4713242917312,449.22971548194977,2.115226428438089,1.169544131890342,0,0,0
3640042,1271334272.0,0,28000100000291,13554818,9894512,2937.851001261308,3787.8218690310205,367.874868318898,373.8609327550152,0.9207723206882918,5.616871985025823,0,0,1
3642585,1635427712.0,0,28000100000309,12905398,12424698,642.5224514933049,1159.3877855894107,57.88680091693578,111.77939920531955,0.6599300966229439,1.4827140705806996,1,5,6
13587396,1468549248.0,0,28000100000497,18108607,2843475,2065.7544524287837,2217.524235642167,222.10717329394558,292.48862791304015,28.029648983212034,0.8659247360834847,0,0,5
13596683,1415063040.0,0,28000100000568,11736288,18329098,1411.1735880735514,1665.9315249827353,191.08134485362683,197.52003303281276,1.8089588771960294,21.07025593432219,0,4,5
3720464,1121612928.0,0,28000100000767,3100698,10197349,904.1759571563931,964.4755997029935,108.08834728727741,118.84946918782535,3.5967804536575385,4.950976542238999,2,2,3
3771406,1008703936.0,0,28000100001014,56274553,15242251,1377.5517363952763,1501.2060154085289,214.39368377811132,129.12125370046547,1.566432305464901,110.92492398483117,0,4,5
3775881,1289322496.0,0,28000100001038,12456994,12084506,458.3546746153808,1271.4222764765275,63.005250981204604,188.82414070562615,1.4640107171448904,1.5256253653391618,1,2,3
3811209,1149085056.0,0,28000100001171,11180398,12086232,656.1753514917839,4052.668086797157,73.64939399555146,415.73941155234786,7.901108883622972,1.811771608315129,1,1,1
3828888,1076779520.0,0,28000100001239,9116296,12068704,2694.795207531481,3577.083952448801,342.37487706717997,461.3433073215341,17.28139186005321,1.8983060599072314,0,0,1
3888263,1038321024.0,0,28000100001450,12545998,13607675,1506.8189051833551,2442.722360005567,200.82387770997138,338.0756498489128,2.1708570007728167,1.0038131097305028,0,1,2
3893129,1189214336.0,0,28000100001468,10464463,3139201,389.6410160664195,465.4667287128389,48.720050362619006,52.99902472543073,10.783909177495822,1.2375269044856183,3,12,32
3906513,1273086720.0,0,28000100001518,13451013,2306753,1063.980992161777,1160.1852135134934,172.6462974158496,168.76402764944137,1.3225150035340876,1.3116710352614471,0,6,8
3911621,1688420864.0,0,28000100001539,13017632,10536219,705.0287170551875,762.6927202754746,77.41072847614778,81.03870118757834,2.1129477632420444,6.86741019566079,2,2,5
3912886,1564493568.0,0,28000100001544,5147419,11311224,882.9483043585334,1368.69245599965,106.00313470155479,116.28243149068173,0.877887252522089,5.517290175270315,1,3,9
3943192,1185573888.0,0,28000100001662,11686295,12331532,854.4105235334874,2552.395836115712,78.84079656040433,411.55864854229355,3.2007867163822015,2.3333603244811005,1,1,5
4032681,1146512000.0,0,28000100002015,10397920,12597091,1202.8869064518299,1445.1121950916377,153.92635906875773,146.5574946484001,8.365101078750158,3.536616492457122,0,2,4
4068007,1231336832.0,0,28000100002159,8557835,2552291,1158.5079742792605,1170.7929746103982,166.44448298759121,186.30971461653908,21.46660929898993,2.0274959435307465,0,4,8
4248592,4303296000.0,0,28000100002912,5999195,5995857,862.8747747766288,933.1368474946685,101.24082730581199,110.27216767003507,0.4356663840925653,0.2352864260325109,4,51,64
4277690,3066605568.0,0,28000100003043,53243901,645636,565.4863579710778,599.8577418996449,59.75970492167044,75.1936599275306,0.3330570565245905,0.47776700051957904,7,11,11
4387923,1621066752.0,0,28000100003547,58745069,17818556,1742.1653024490654,1744.7536406207837,337.7242964913025,127.46567656041394,1.0849063814492446,23.835178794660763,0,3,10
4425777,1706205312.0,0,28000100003722,12482245,10258828,1363.0001343397862,2365.9589352485905,199.23735311922877,223.08440475827257,0.975803484076833,13.268458796124062,0,1,4
4618759,2088122112.0,0,28000100004012,13087481,11106874,514.9045097012164,620.0853011703446,72.0037729362595,89.67616532203706,2.1678803274892,6.719353485779283,3,5,14
4714394,1140618752.0,0,28000100004484,9121172,3798298,763.149762759474,1083.41076148563,89.49649371196487,127.75311318191216,29.561359762740427,1.3429119285599822,1,6,16
4748549,1330215936.0,0,28000100004655,10626554,3566527,812.7457073571911,812.8403238902847,113.16810333572589,99.40905709457705,6.052451466045285,1.2071266721014535,4,26,47
4832591,1291544320.0,0,28000100005090,10342995,10561552,474.0524110420331,1387.3589398565005,61.34909841497165,220.21351461426562,7.240617669241114,3.2552784437161244,1,2,5
4860231,1297288448.0,0,28000100005234,2326296,10425478,988.2893580021771,1415.3127678561693,148.68701118606893,207.28619153598004,0.8307940964567966,10.772005234105038,1,10,17
5084503,2836539136.0,0,28000100006459,4608113,10164038,319.69566576222053,1052.87313149194,33.78846417548422,122.84636602671856,1.4998276660477565,23.186364255402257,1,8,14
11063985,3876827136.0,0,28000000002846,18183769,58842306,3242.4074003893015,3251.071747764423,301.0840579521125,390.02908792047054,14.120603365483666,0.28024916507394154,0,0,0
11075690,1410289664.0,0,28000000002864,11595662,12918271,1873.7230301124175,2519.596956204815,206.33495045188673,369.46678397488006,2.117533414752446,1.077189657400765,0,1,3
11099641,4119559424.0,0,28000000002898,11685032,10342135,1234.2697663141566,3344.684210976526,194.12926672170033,535.9856222861894,0.9091942973754273,3.021560550257522,0,1,1
11118587,11102058496.0,0,28000000002927,4157904,10470273,1986.875337613901,2340.795341806752,231.72151040075136,273.7617605606749,0.10664818028355667,1.3925468835865158,0,1,6
11133603,4066654464.0,0,28000000002950,3851362,4944588,3460.943194343293,3644.644682238317,522.8810543648998,607.0465085549581,0.31912230052698176,0.266811869463026,0,0,0
11165728,7705817600.0,0,28000000003000,10477259,9129642,2530.879064049577,5399.120151045713,263.27944050046636,368.20859871123525,2.061126645925281,4.165278256261867,0,0,1
11186325,3988563456.0,0,28000000003034,13358272,11637085,1670.6171186412028,1733.7817129329262,240.65779345628343,142.75503490577665,0.3395237044462356,1.4756248360913629,0,3,4
3207765,1735091840.0,1,28000000003068,11209273,12018573,96.55375064493593,1356.1480663050033,14.414627291797885,187.32019591010538,0.9725731543985591,2.849410991408962,1,3,3
11209273,1687503744.0,0,28000000003068,3207765,12018573,96.55375064493593,1316.1745339990878,14.414627291797885,172.17776350927295,1.0282002906181404,2.9297652094572184,1,3,3
11218298,5252155904.0,0,28000000003083,11657468,9752526,1460.9717779175608,3734.738272352836,127.24365854575555,369.09952289913673,0.6630132021305665,3.7828143313241602,0,1,1
11239820,3153541888.0,0,28000000003117,11860892,12378445,4310.692818519406,6324.97119491788,587.6295983421896,656.4576197743994,1.2571401620145533,1.2670480868526202,0,0,0
11261663,5974896640.0,0,28000000003151,13373238,10262735,998.7893983310156,4251.411471969945,128.37776290553137,517.3070502334498,0.19098427383004904,2.794817870523029,1,1,1
11272695,3473765888.0,0,28000000003169,13613476,11936520,7184.265148448887,7301.37051652723,1103.8202325799905,1181.033803974846,0.3340679888673027,0.4729548797964361,0,0,0
11306136,4494912512.0,0,28000000003224,636104,3364227,388.1922418576948,822.1688526694661,50.70894496352999,100.58581980022159,0.33414171866311065,0.2246149274996167,2,17,28
11324038,2432985088.0,0,28000000003255,11714132,16981991,1181.9890393573298,2078.0204798881905,113.66956251330367,151.54324860704136,2.0898960084378455,23.734069820981986,0,1,5
11325698,7330170880.0,0,28000000003258,18285454,10182121,1915.542777937771,2780.573525120115,191.5990632269712,200.55835552784316,5.926920793420849,3.7036386775201615,0,1,2
11354447,3582999808.0,0,28000000003305,3308324,9835509,971.5315146781613,1675.392477171674,123.05131739577281,196.37314464312772,0.3469238165250831,5.772391480965438,1,2,2
11393724,10496241664.0,0,28000000003368,11408302,11650252,1192.5022606830614,1680.599355190602,119.64999468199618,202.83496383942304,0.7546407224184887,0.4956433686014644,0,3,9
11414197,4091770368.0,0,28000000003402,12608894,13312485,1110.854294599095,1298.9960775202771,115.19043212053904,147.7844834726493,0.42287917560871296,0.3279392945640492,0,3,11
11590969,4249238784.0,0,28000000003459,3933534,13606356,2103.9813491816403,2242.454335498816,253.1446053436458,298.84018444491505,0.33694903223400496,0.23870306084450912,0,0,2
11598620,3138076160.0,0,28000000003472,12553242,10011808,1384.9384961629187,5632.341786606454,147.327872338707,464.7727115947952,0.33312378498806094,3.496926361404817,0,1,1
11617033,6877869568.0,0,28000000003506,12505844,9764633,1138.0505452585219,2446.9273054935875,130.8724458073223,221.33331984336354,0.5387023285871071,3.223917151201202,0,1,2
11635803,4362635776.0,0,28000000003540,10273346,9422455,1920.2629188622318,2087.0163242729423,206.85210379280778,204.21390671749177,2.074423529414526,4.282941465521966,0,1,3
11655336,2873927680.0,0,28000000003574,13095033,11296934,495.33391487014177,1969.2163514070864,62.778166550024046,285.2186404252654,0.45957035634243937,2.0083391827034425,1,2,2
11663910,3786130432.0,0,28000000003589,4123479,3774874,1405.6570400542312,2036.9980278124178,173.72189341248566,272.1000343937886,0.3354619389932312,0.35248264790894557,0,1,2
11709359,3674211328.0,0,28000000003673,2369767,1772778,1708.0823864332497,1827.1019572632158,192.99509315251083,243.9253432673663,0.897313046442167,0.9792087560620574,0,3,11
11726708,4320041472.0,0,28000000003707,12043964,11237950,1991.2972649405922,3302.483565310452,268.2016892037695,429.36212055890053,0.7745104313665255,1.0440130885854606,0,1,1
11739674,5049916416.0,0,28000000003730,14531471,55519092,561.3528826705942,600.0196419875348,43.3572844597972,66.95214153058949,10.800973890812216,0.2878352717670011,3,9,10
11756737,6651383808.0,0,28000000003764,2415891,16169302,663.158297890226,746.4365972812964,65.50489918262438,44.40472569702872,1.1465936683472169,8.484654896041746,2,5,19
12612173,1357455744.0,0,28000000005420,12981947,11848738,1793.007631273278,1905.9805986453903,320.12618568344516,306.72882622059336,0.9144663385799485,3.9030513837510417,0,2,3
12624047,1237812224.0,0,28000000005454,11258660,6647425,1059.8833532909985,1596.5768497209574,171.1814413099716,200.98105789301175,2.083571448071271,2.0765041144075824,0,5,14
12801920,7190437888.0,0,28000000005524,242962,243313,780.0143541272486,900.0556972911036,79.79461034537486,97.77680030327468,0.1757900305500838,0.23032152781179827,5,13,14
12805679,2381732096.0,0,28000000005533,8328197,8329202,2776.9037134975474,2939.7781425031667,290.35430817888454,353.37961258898355,5.082302294338313,2.5735124560373728,0,0,2
12814587,1395373952.0,0,28000000005558,8288573,1782159,1696.0077279843651,1702.8572412787673,210.6776518694986,259.9663782682106,18.99593325933033,0.8679404099984231,0,4,8
12845184,1073668160.0,0,28000000005642,10897616,9865664,2678.699047881646,2866.102335850829,352.1154447276015,426.2823444455827,4.472779045622439,18.590873127875934,0,0,3
12847236,1510441344.0,0,28000000005649,12217821,12923105,1899.3204470043947,2485.0805132156556,218.8640037041147,381.63046148071396,1.2141769339703667,1.0559703323375131,0,1,3
3358044,1881833472.0,0,28000000005683,6624063,6625686,929.2099385604321,989.2901688862406,117.21467742635654,103.5612674976584,2.31088251362552,0.7177013546074283,2,24,37
12883066,2539697920.0,0,28000000005749,58508312,16878000,681.5529431697031,742.6767308285843,98.67390080124586,62.687655637027476,0.79516687086943,14.361935731317212,3,4,12
12895104,1018836928.0,0,28000000005782,12400247,57781147,1422.8363917598933,1785.9760805025999,237.21492033186703,277.1533741823045,1.3876919545656672,0.9821827266944136,0,3,5
12923495,2797782016.0,0,28000000005864,3662688,11007530,1634.7735238214218,2204.0199460581175,197.082762356568,191.31531617021892,0.770876239702014,1.7457295543642526,0,1,4
12932775,2653055488.0,0,28000000005892,8769996,8768407,1588.0240045502696,1832.5205625714639,193.17867473157224,235.77474791594426,0.9341756036427082,10.21933636692939,0,2,10
12936240,1313843584.0,0,28000000005901,54977531,13787626,3607.675956732094,3643.735859262113,404.58821038144714,476.7192460426106,1.2288269468765012,52.81110805957248,0,0,0
12944100,2232615168.0,0,28000000005926,13098125,16882280,559.0002396256947,935.7668596484352,72.60868333818688,74.47915668822233,0.8414122536320598,28.96518109474745,2,4,8
12947074,1121036672.0,0,28000000005935,58898103,18408010,1976.3511823494734,2002.843058517918,326.7081283887265,203.58537774129263,1.0647664521718698,35.1037383797557,0,1,4
12986450,2528356608.0,0,28000000006057,11176327,8736071,1795.5105596844714,2448.607513537614,168.13207192021324,269.99631367618406,2.073520768158983,4.732650877704036,0,1,3
13021024,1126519936.0,0,28000000006162,12564361,8789333,4868.286572010578,5578.209965367072,599.9114676818222,589.4798411249002,1.1115652799241718,19.255286113285436,0,0,0
13032644,1547191168.0,0,28000000006198,11155489,11147347,2385.6865605789203,2463.006239779561,292.3389121924439,313.0287846374099,7.0031033062360395,3.776932583937811,0,0,11
13056959,2250049024.0,0,28000000006277,9216030,11583470,2076.8788164041507,3222.465511506186,217.83227145724578,444.8497837058608,15.615246527179668,3.603265988216975,0,0,1
13064691,2002263424.0,0,28000000006300,9840059,11974933,1194.1671118908666,1273.5593017130782,166.17347646294203,189.03151427394624,9.97543042967757,0.6010571843717603,0,4,23
13068297,2523381504.0,0,28000000006311,11666291,9116296,3307.1384957680525,3585.8096228065547,382.5001828612008,439.30931012950833,1.5645204570699747,7.374330358886549,0,0,0
13074682,3222255104.0,0,28000000006334,10869120,16588425,837.2044693479949,3722.5584800006495,90.31834160199271,304.41262145912333,3.214043388167444,24.183053315446003,1,1,1
13091010,1034297344.0,0,28000000006384,11794418,12953927,1533.674166720528,1911.0289072163914,245.75028985513217,321.8786453695664,3.174106683193803,2.130544742073707,0,2,3
13112353,1295067008.0,0,28000000006455,4073436,11897283,6483.494875988386,7332.6024520399715,957.0958981137671,1198.6020993099417,0.8741302257002597,2.116973493312865,0,0,0
13117422,1117946240.0,0,28000000006473,11108040,8868680,652.4324004425814,1993.2458343870376,56.18206469862351,225.43150832356199,4.744209467532178,13.993938828400193,1,2,5
13119127,1632766976.0,0,28000000006478,12937962,12403120,1370.2427777383698,2088.646443341066,178.655252253815,249.83855757777243,1.2752925056710602,2.2842457097809405,0,1,8
13134866,1088298880.0,0,28000000006536,11100336,11609073,2486.3871780365553,3580.9121357823146,341.4910159453658,517.4333407320237,6.990232212680399,3.4297027816476295,0,0,1
13144294,1775230208.0,0,28000000006570,17379781,9704379,2649.818814305295,2669.254932832619,195.85520643097237,375.0541699670949,33.092327297756306,10.501083208246083,0,0,4
13146066,2193845248.0,0,28000000006577,10289726,11326929,1282.7551296630645,6252.380212333755,129.40555438448706,799.2184978255814,5.559850113912866,1.3714635317796127,0,1,1
12049545,5220675072.0,0,28000000004361,18433096,2798451,837.8865752805344,1980.1202607458386,77.47967550514275,198.56677024677492,5.790340358496841,0.34176646188334164,1,2,4
12070801,6282933760.0,0,28000000004410,13069016,9289263,1117.2915137557425,1248.3043094125705,107.94115965651109,112.53473682267209,0.20513743184839817,4.054882610763033,0,6,16
12071930,1559619200.0,0,28000000004412,2542656,16895358,4369.638156163079,4433.7665540596145,631.609167351026,510.9940002278041,1.8532517270882534,39.06825222977506,0,0,0
12217375,6431571456.0,0,28000000004461,10491564,2876238,3930.9019275397027,4653.954422491534,559.3322343593871,659.5286451922915,0.8561265335648632,0.48881314520219177,0,0,0
12235767,6816262656.0,0,28000000004501,10657105,4488251,874.831208419895,1023.0337735341195,98.35831628023723,97.1437900784232,1.4866999679186073,0.44246002013218194,1,41,115
12258517,4016626432.0,0,28000000004550,17778320,8649268,929.0280535115426,1060.8938173111871,87.72504761753947,152.5916015923635,6.930711493161832,2.66554603403058,1,8,11
12266772,1405609728.0,0,28000000004568,12318896,12461659,4300.683037546485,4478.187593252418,515.548316027325,624.630808017932,2.829024108746066,2.377053554370392,0,0,0
12296635,1716501760.0,0,28000000004634,12537100,10167709,1550.459765867697,3196.5811025829203,208.73442777929725,419.4178043471439,0.9066755305861148,8.789249353289332,0,1,1
12317727,3748276736.0,0,28000000004683,10841701,3815168,3004.4735501998566,3788.1099978127704,400.4036113096522,545.5440872649591,2.370898855638817,0.2684791649279121,0,0,0
12318896,3976503808.0,0,28000000004685,9772599,17786783,3121.435989200416,3412.2225360856687,311.1804043786145,256.92316305807697,3.8005289052146183,6.822914865419387,0,0,0
12339873,4441585664.0,0,28000000004734,12804231,11176935,2311.290087626347,2434.462031751606,292.3998140468874,239.59268500073276,0.8594298056523987,2.432400012357389,0,0,6
12355872,4752675840.0,0,28000000004774,9153421,9152137,603.0718015686476,621.5056744967161,80.67216542515098,79.76122814467439,0.37982277537363035,3.7336625525043172,2,4,7
12377167,4961501696.0,0,28000000004823,3042211,9773936,607.9954608556602,649.5445801680219,60.31975404700809,54.160991023815136,0.4966299235544996,3.0603193892367866,2,2,4
12384399,2340363264.0,0,28000000004841,11274708,18333175,1962.31295109048,4992.310344826344,270.5785940736636,513.8335821909383,1.6087084026285587,12.33072603894709,0,1,1
12394586,1056833024.0,0,28000000004869,12408767,3079908,1278.31365356468,1426.6399135273255,193.2705654146478,208.7717311762598,4.0017588549541765,3.833785905615304,0,3,6
12413737,5213899776.0,0,28000000004918,13333149,12388357,1967.4750441849587,2786.295147542337,170.09706705359258,262.1837818960886,0.6011279830170636,0.5354821642049147,0,1,2
12421872,3303915008.0,0,28000000004936,2874783,2771927,6375.784631861955,6419.908638970991,691.6740935402944,1034.3784524559417,1.5848086126070227,0.4072396089917819,0,0,0
12434762,2315224064.0,0,28000000004967,10875379,12976148,2760.969399429668,3383.4330391766507,414.6063022614544,560.5033082802195,0.44486813350606225,0.44521850996102985,0,0,1
12442158,2435779328.0,0,28000000004985,10162089,9651173,1764.5186689349712,2810.6457145022887,165.3190026989328,254.171799092742,5.143132204133724,5.0755345141019275,0,1,2
12457392,1604761600.0,0,28000000005025,10555655,12520174,1150.5024339738336,3015.246469856209,192.36902400656498,442.1530335401192,5.583166895319529,1.4662927926490763,0,1,1
12462770,3102297600.0,0,28000000005039,12848312,9950340,685.4458352533908,963.2248732227856,99.19061319303006,81.57712363626959,0.7538995820388089,5.232737460132774,2,5,6
12476950,1783753088.0,0,28000000005074,11185782,17500195,2499.5358510004107,2941.3565727348177,248.94225481575367,218.50580732619892,4.078134150369583,45.992469773933195,0,0,2
12504617,4011654144.0,0,28000000005142,3716780,9245895,712.8353709962179,1277.9237522043288,74.92930907713207,102.15844967036227,0.42960254551794186,2.3731313643372745,1,7,9
12515338,1424915840.0,0,28000000005172,12858793,17518213,3969.640325677461,4189.372292417254,356.9826673153066,477.523745770216,2.545063197556987,18.56450471629258,0,0,0
12523433,3416467712.0,0,28000000005191,13338985,58936723,844.7323257434813,1124.587793801225,79.94909013570174,132.12996099494512,0.8718250998064752,0.3200366308627945,1,5,12
12551798,1275728768.0,0,28000000005263,12427075,4323159,3962.618006525897,4833.957840548339,440.64293717240696,671.3393459836818,1.8584797611148642,0.8471011919674762,0,0,0
12564159,2774693120.0,0,28000000005293,10873831,59447030,836.7621884931099,857.1578740780333,83.36268735682643,100.4994810735162,4.398071530158982,0.47431274850315697,2,2,8
12583233,1040521216.0,0,28000000005347,12293767,11331032,5230.090091042717,5914.072846786981,695.9006847034124,1003.9871599304479,2.078020467772951,2.770997722741292,0,0,0
12599149,3201874176.0,0,28000000005388,1745625,1745905,1311.327691990475,1588.8736531299983,175.4239686427915,265.4812949626587,0.9207273883831717,4.1049113555173005,0,6,9
5106935,1043728064.0,0,28000100006581,5406708,12867006,1163.473202448902,1422.2245807300765,115.07942565759676,134.2294526985276,1.7972961048980667,11.960094555817175,0,7,44
6101883,1094269952.0,0,28000200004202,4703201,3529858,626.8696214387688,991.0324958313801,85.47049278191801,116.96025845704946,0.9234666949897204,7.400802715270025,2,18,76
6394369,1174363776.0,0,28000200006492,3604477,3297227,1306.700994070993,1637.8236830462754,166.9488402983147,201.70339813580802,1.0485829699161293,0.8973510027611751,0,4,26
13328484,2281697024.0,0,28000000006668,12861774,11262168,1237.0081468479098,2346.5150310978497,156.74407753395772,345.66040598053195,1.0788130299985,0.46097147734194527,0,1,2
13338985,2978562304.0,0,28000000006702,8830488,8829294,441.4979071691856,576.3555475552491,43.182748462101486,40.98249574042869,1.859142695979006,6.097943886420715,4,6,12
13353365,2735725568.0,0,28000000006752,12969206,3855691,1933.5277779758264,2228.4309894008156,300.39292396656293,359.4781379587023,0.6670774369134382,0.394387722445704,0,1,3
13366016,1287400576.0,0,28000000006801,4062116,12321854,565.0981745426371,3174.1727312054345,78.94782447477441,397.68948683689376,1.2864489381741584,1.9962866693637398,1,1,1
13367701,1509511040.0,0,28000000006806,12494671,17795987,1576.8236230484054,1678.1842152577613,210.64286339731837,221.0191845176772,2.246307508953363,31.53781068603513,0,3,9
13392917,3051298816.0,0,28000000006901,12847867,13643494,905.1553106913454,1032.0981601879553,104.30504929634354,96.35875482872923,1.3587866603753829,10.04514018465768,1,11,28
13405219,1603920256.0,0,28000000006945,12495121,15907325,1284.014437403947,2071.8763027865525,231.29418959787435,248.93508357118301,1.9600818059623033,21.165628184447595,0,1,6
13428791,1236829952.0,0,28000000007042,3189952,11074523,1332.42441214875,1349.3667325083948,192.8295195487837,145.83605376172267,1.037712411414823,1.7409213582822418,0,4,6
13447358,1170003456.0,0,28000000007115,12003415,9305649,4647.224357346078,4993.062785483509,583.8666946434696,720.8192823420372,2.4250324812715767,6.08186286930079,0,0,0
13461206,2455224576.0,0,28000000007174,12873024,11997838,777.2640797441927,917.6659319372211,76.2085184474542,109.78406082090295,1.0391647301594948,1.6737256771414788,2,2,5
13484860,1544874624.0,0,28000000007290,12825152,10765937,1253.7982568258374,1434.5236152590521,129.0169795241945,60.101962466291226,1.8191953109587746,3.077686231708082,0,5,9
13505587,1425296128.0,0,28000100000022,18067707,11295191,866.3657675419178,1599.0408745332738,94.94139554716028,217.85638649290232,30.940615130892997,2.2581738185989093,1,3,4
3618623,2215347968.0,0,28000100000104,2370104,8412517,2737.28992215313,2763.4322710485058,340.13706860658306,329.37562907188806,1.7544693872669308,3.557075393042724,0,0,4
13532224,1041020736.0,0,28000100000158,8650031,11313468,708.2033801870559,810.7645553345595,103.29986892273965,116.06361543914667,14.576696877630686,5.708738912190122,4,7,11
13541965,1430525056.0,0,28000100000208,9904113,10350099,1090.9244741942132,1280.1754992534788,157.05566611457576,109.1431601750476,12.34784073016614,7.800056854089804,0,6,7
3648052,1916256640.0,0,28000100000349,10404441,10075159,767.1909061320539,1696.9537007592182,52.53528801296128,154.89025680996906,6.042212299914066,11.24822682623555,1,2,8
3650373,4240909312.0,0,28000100000369,1379446,14266205,843.3279888144931,952.475832961395,114.28217368144692,48.038660860895746,0.4824709894668929,58.321140124394155,2,5,9
3651461,1106815104.0,0,28000100000374,9758420,13448103,1571.4835984113286,4346.0900722276765,160.3961385850174,657.9569026754237,14.053894573523998,1.5978883063742506,0,1,1
3665992,1123608192.0,0,28000100000466,10878256,3718146,1293.635150043103,1852.9912633054855,192.66230181144232,203.35460593998485,9.151241560189693,1.158028837155363,0,2,3
3718572,2233120256.0,0,28000100000759,8894058,8892340,1035.2890992255152,1121.0325592619097,110.5971762858969,141.18610913218032,0.8601833792152034,10.922293682333605,0,9,26
3740530,1649324288.0,0,28000100000873,11432027,9177950,5055.562437505385,5405.412245022825,559.147765776671,543.778155430532,1.6605634027988072,12.180571635406608,0,0,0
13763814,1268743040.0,0,28000100000970,10406312,11318262,1545.6134749072905,1839.718507603166,148.18873282368955,199.604809533065,16.572188915416632,13.378715917133228,0,3,5
3832498,2601045248.0,0,28000100001254,3327115,6595454,971.7343314311746,1204.4499491371253,111.27634541568945,136.6521609804329,0.8971016009022539,2.384287798441252,1,31,67
3866359,2705936128.0,0,28000100001379,11628945,9334219,559.766847543155,1213.7891282198786,63.879919151785096,104.9572123790111,1.484192667536608,11.382837737107149,1,2,4
3876520,1955239936.0,0,28000100001408,10342135,8876819,913.4989076903997,1390.957545756452,126.15866002933691,158.1537132094573,6.366225449273966,12.40460476355573,1,2,9
3889180,1024824000.0,0,28000100001453,9150430,13383917,4160.034707940386,4749.715128583971,403.2275446588911,657.9847769391388,27.23884923850339,2.0563562758093097,0,0,0
3895932,1843413376.0,0,28000100001478,10109142,3023756,970.8548724982373,2220.1647850512823,110.98711034519278,259.89495290515,9.825603661020631,0.6855969520750619,1,1,3
3933254,1258084480.0,0,28000100001622,3830440,11973557,605.4594346476739,1858.2151335641197,92.22839563407861,248.3208511856877,1.2594482430941363,0.8255569737256436,1,2,15
