GalaxyID_test,GroupID_test,GalaxyID_V1,GalaxyID_V2,R_1,R_2,r_sep_1,r_sep_2,mu_1,mu_2,N_2
10692476,28000000000005,4520852,10699221,0.30350719263697357,0.3391121525476375,30.599021738742355,33.49945579624526,0.3993136624020147,0.389658641833466,24
9434707,28000000000001,13954079,2637009,0.8064687589220308,0.819247713648992,56.27500799015341,87.83856299983317,4.231470395173574,0.4612684864727843,11
9435792,28000000000001,2631557,2632459,0.34783995682021945,0.37513444927124623,60.384554954106214,63.59331078127508,0.4286787998129647,0.373809652287284,61
9437928,28000000000001,8237249,9470682,0.7128161423906854,0.939250094807252,62.22005763677221,140.307581454087,0.8809665705993024,0.7791091010348155,13
9440185,28000000000001,2638163,9475624,0.6494426825340313,0.6770152702102782,112.97478166487029,81.80897524326119,0.6314123969734351,1.3967012269936114,54
9441220,28000000000001,9477643,9435792,0.34826327850413225,0.48020103998169106,28.83830780706166,47.267859102367375,0.5197734954722599,1.8594608111041475,57
9443123,28000000000001,135177,122970,0.09579354261899731,0.14479500498592004,16.244240559899545,35.36971968233604,0.37178997668630326,0.6820771413529149,63
12673207,28000000000041,7607853,19250447,0.3581532929192847,0.40323198146207173,48.30557074838259,17.006142249923464,0.28553985491113537,6.328845478625683,4
12676166,28000000000041,19250447,7607853,0.3647582321097351,0.4089185711198187,15.524349790227808,56.80021171548828,36.633618013667295,1.6528066624189397,4
19250447,28000000000041,12673207,8312525,0.40323198146207173,3.1835603445958385,17.006142249923464,130.8711301721791,0.15800670175583922,0.10522906409147474,1
7607853,28000000000041,19250447,12673207,0.11993361647712096,0.3581532929192847,5.63978995024472,48.30557074838259,22.164490769932353,3.5021380826547532,4
7608940,28000000000041,19250447,7607853,0.25442372503962335,0.3711851224747527,11.400890923900754,61.663860216953275,35.18965120362135,1.5876589076144496,4
12676907,28000000000042,7615334,19279479,0.0701457342604173,0.1174392244205888,5.720292227819022,3.7045623101444414,0.18314591188649212,2.5097168120065363,5
17234207,28000000000042,12676907,19279479,0.44942275939926113,0.503958240414924,27.470986324653914,14.33912511177731,0.34626658635937774,0.8690310732222435,2
19279479,28000000000042,12676907,17234207,0.1174392244205888,0.503958240414924,3.7045623101444414,14.33912511177731,0.39845132933563643,1.1507068398511255,2
7613425,28000000000042,7615993,19279479,0.0555697057562235,0.10769682620961978,6.857024413264574,3.790146807698341,0.775260519378576,12.220064451594002,5
9264861,28000000001384,2596041,17275741,2.2560894221075527,2.3208054234024504,270.3714785113541,280.2285004410802,0.6839995587099621,1.112546943265295,0
9273893,28000000001391,13255950,13263388,1.1416765554655146,1.1625158565337,81.17092095877553,97.56701819582865,1.424597545683562,1.027100659763122,6
9332957,28000000001431,17823746,17668706,2.4041962776680283,4.084476806815818,225.23259747180515,247.8907936142408,1.3521592044831785,1.8435029753333088,0
9378421,28000000001465,10793820,15393778,0.9299552929556959,5.501460761850005,165.46188310818914,499.98986749016586,0.7689510990921798,8.209935938320324,1
9653950,28000000001547,8343542,15418091,2.864063542414882,2.9410840575462482,290.56980553180296,203.52533196980693,1.1976347596519694,4.268097605222013,0
9741347,28000000001615,9251926,8608578,3.9326096143965943,5.788514945905151,487.08623729572696,584.658866275811,1.6187306803550991,0.7807502665535466,0
9758420,28000000001629,18382838,15494457,3.0908783818885524,4.537410059908074,244.95271163338913,277.09332453322844,3.0983812175656467,5.3243893169746785,0
9769665,28000000001638,8924821,18369501,3.0316548596437776,5.15427485673124,294.6486087173338,551.2325015323644,1.0307097815799093,1.2916661020784788,0
9806842,28000000001669,16960167,9788482,1.6490020479590504,2.5879137191495603,126.65359686787488,299.89786875274876,3.4353605983326205,1.2275961879006851,1
9915689,28000000001762,9366625,10110161,5.205619713062096,7.916529961457996,682.7023034570378,1141.0150121987838,0.8749086919520098,1.0241021484717268,0
9932078,28000000001776,10045343,18080369,1.2643430977894214,3.3043920660970385,132.57237684211393,278.3914065035735,0.7479724090287743,2.1913219744297097,1
9936590,28000000001780,17328254,17848504,7.496089951022397,7.572404696105596,509.29439602539,770.812662418326,3.83833744290994,1.792358782222583,0
9957052,28000000001799,9095345,16140910,4.694786739081971,5.0231556530252215,353.14417161049477,315.2085535687454,1.527301787712915,4.961930499492593,0
9973364,28000000001813,9668253,8712653,8.94036851913899,9.122613351571726,711.0076835505035,1053.557002194858,2.1273973929490118,1.4825417132921352,0
10074039,28000000001906,8567853,17022391,1.4658967967900298,1.921087770020173,132.35725110910806,181.8174336970022,0.7649393147599903,3.9238146713449407,2
7615334,28000000000042,12676907,19279479,0.0701457342604173,0.10727845481069873,5.720292227819022,3.4552026105677696,5.4601273361742715,13.703373371293033,5
7615993,28000000000042,7613425,19279479,0.0555697057562235,0.11259228025054559,6.857024413264574,3.731171803965327,1.2898889792576669,15.762526461929488,5
20339743,28000000000091,13839081,14552942,2.7154641004771665,2.8580135765925863,83.91361071779373,84.7404750901435,0.16714564325379844,0.3537870326014111,0
636522,28000000000091,20339743,13839081,0.23692323788141176,2.7414896593179097,8.883058949940338,255.729439992995,26.542118434721637,4.43639945909005,1
13735226,28000000000132,13736680,14071649,0.43717438165262307,0.6801124839698879,36.55358251067654,37.255919620328946,1.1675114467072605,4.342687534095803,2
13736680,28000000000132,14071649,13735226,0.2790021916817693,0.43717438165262307,17.528069874355634,36.55358251067654,3.7196102413758,0.8565226515083051,2
14071649,28000000000132,13736680,13735226,0.2790021916817693,0.6801124839698879,17.528069874355634,37.255919620328946,0.26884537225871347,0.23027215109277058,2
13783516,28000000000146,13785719,14281806,0.3886236558948475,0.4466892605405918,36.99345734240218,38.87416226972601,1.2908577195929691,4.557302312419876,3
13785719,28000000000146,14281806,13783516,0.10381324722086903,0.3886236558948475,7.3907790442664245,36.99345734240218,3.530445101150943,0.7746787154166906,3
16322845,28000000000012,11506545,16329214,0.7163509183794742,1.0933342923103508,55.56532565228559,80.52677678501894,1.1292998359423343,0.5694099231267653,7
16329214,28000000000012,16322845,11506545,1.0933342923103508,1.615982030544632,80.52677678501894,118.84297639074263,1.7562040269842194,1.9832809195545458,6
11506545,28000000000012,16322845,20574261,0.7163509183794742,0.7335334290810449,55.56532565228559,20.792614131906195,0.885504423336393,7.175678616576251,8
11509762,28000000000012,16322845,11506545,1.1197016993053772,1.5833962917204845,115.61647801614134,163.15317819659325,4.769185003711147,5.38583984226964,5
11510904,28000000000012,5974061,20574261,0.24861254803340155,0.41656209406735467,28.751322984448883,12.42067552582628,0.7405393062671978,20.45581223544754,7
12183209,28000000000030,9341394,7144267,0.9776575287427325,1.2774679496497279,88.67171724186234,129.03999022336365,0.9670691040585926,0.5264690964163299,6
12184456,28000000000030,12187581,18873061,0.5262735164945475,0.7680074234439617,60.224622444646876,29.000345430255827,5.498165579504196,25.02821136934893,6
12186188,28000000000030,12192714,7142698,0.6908296931398197,0.8900369613628183,96.39706222246582,126.13899540354747,0.9605241358638021,0.4171762827009343,9
12187581,28000000000030,18873061,7143601,0.26070033218057087,0.26965606036174,9.175058993459018,28.375708900036678,4.552102152515728,0.21096109609026598,6
12190345,28000000000030,17204631,7144267,0.14765885229547912,0.15741898245582367,8.682999141247038,16.294469547846763,2.3250464164601494,0.26310595365524286,8
12192714,28000000000030,7142698,18873061,0.20833559888953662,0.25367890150326233,40.04427373898337,9.857092946032141,0.4343214991945689,7.880480368277646,9
7142698,28000000000030,18873061,7143601,0.0517461076344853,0.1969766858027531,2.0193468079426844,29.337290133869285,18.144347868783075,0.8408755748431843,9
7143601,28000000000030,18873061,7142698,0.18681117990133433,0.1969766858027531,6.8561485078003495,29.337290133869285,21.577922360471504,1.1892365885243972,7
7144267,28000000000030,12190345,17204631,0.15741898245582367,0.17073409191138758,16.294469547846763,11.72594442902733,3.8007501772853676,8.83692057955762,7
