GalaxyID,SnapNum,Redshift,SubGroupNumber,CentreOfPotential_x,CentreOfPotential_y,CentreOfPotential_z,Stars_Mass,SF_Mass,NSF_Mass,MassType_DM,MassType_BH,HalfMassRad_Star,HalfMassRad_Gas,HalfMassRad_DM,Stars_Hydrogen,Stars_Oxygen,Stars_Metallicity,SF_Hydrogen,SF_Oxygen,SF_Metallicity,NSF_Hydrogen,NSF_Oxygen,NSF_Metallicity,StarFormationRate,InitialMassWeightedStellarAge,ap_GalaxyID,ApertureSize,Mass_Star,SFR
7190131,28,2.220446049250313e-16,5,58.778865814208984,41.855926513671875,38.109375,19100938240.0,0.0,0.0,90367524864.0,25214150.0,4.9225616455078125,0.0,12.218955039978027,0.704738438129425,0.009715219028294086,0.021678775548934937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.396900177001953,7190131,10,14365045760.0,0.0
7196585,28,2.220446049250313e-16,5,95.50321197509766,63.52153015136719,53.65486145019531,12023957504.0,0.0,18961076.0,119665958912.0,18250726.0,5.021350860595703,6.0194501876831055,18.186771392822266,0.7154538035392761,0.007747220806777477,0.016998667269945145,0.0,0.0,0.0,0.7077696919441223,0.006971433293074369,0.019803902134299278,0.0,8.447399139404297,7196585,10,9117161472.0,0.0
7197619,28,2.220446049250313e-16,7,95.80862426757812,63.69561004638672,53.645423889160156,15222427648.0,0.0,0.0,76077023232.0,70642744.0,3.387214183807373,0.0,9.164901733398438,0.7199376821517944,0.0073281386867165565,0.015328704379498959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.810771942138672,7197619,10,14018068480.0,0.0
7198867,28,2.220446049250313e-16,9,95.92703247070312,63.3979606628418,53.6479606628418,16428933120.0,0.0,0.0,55891943424.0,9092781.0,3.7478208541870117,0.0,8.665384292602539,0.7020060420036316,0.010182677768170834,0.022929668426513672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.235445976257324,7198867,10,14660771840.0,0.0
7199853,28,2.220446049250313e-16,11,95.7161865234375,63.676605224609375,53.87249755859375,15349075968.0,0.0,0.0,40438038528.0,14714113.0,3.1484694480895996,0.0,8.736580848693848,0.6989123225212097,0.011021299287676811,0.024312056601047516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.793929100036621,7199853,10,13936242688.0,0.0
5962245,28,2.220446049250313e-16,13,12.1526517868042,77.27688598632812,45.83955001831055,18909151232.0,0.0,0.0,99277266944.0,16354121.0,2.6916589736938477,0.0,15.870157241821289,0.6934777498245239,0.011740041896700859,0.026576638221740723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.867063522338867,5962245,10,16911124480.0,0.0
5963334,28,2.220446049250313e-16,15,12.664451599121094,77.2671890258789,46.65729522705078,10499972096.0,324967712.0,0.0,78588043264.0,12784388.0,7.086381435394287,1.3771189451217651,16.802867889404297,0.7110078930854797,0.0085817351937294,0.019005976617336273,0.5633017420768738,0.032185573130846024,0.08405836671590805,0.0,0.0,0.0,0.17947296798229218,7.348784446716309,5963334,10,6485886976.0,0.17947296798229218
5965712,28,2.220446049250313e-16,20,12.565132141113281,77.49126434326172,46.5688362121582,12610020352.0,0.0,0.0,15977436160.0,12694872.0,2.692870616912842,0.0,3.7816224098205566,0.6904354691505432,0.012204781174659729,0.027997789904475212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.771730422973633,5965712,10,12602159104.0,0.0
5974061,28,2.220446049250313e-16,11,76.8255844116211,61.72737503051758,71.12602233886719,20603299840.0,0.0,0.0,43375636480.0,9092772.0,3.9315571784973145,0.0,6.276545524597168,0.6986856460571289,0.010695699602365494,0.024272093549370766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.120935440063477,5974061,10,19229102080.0,0.0
5988781,28,2.220446049250313e-16,12,34.95882034301758,77.99842834472656,61.469146728515625,29142312960.0,0.0,0.0,80401022976.0,39240812.0,2.298628330230713,0.0,11.396867752075195,0.7001854777336121,0.010772335343062878,0.02374790422618389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.843194961547852,5988781,10,26075486208.0,0.0
5990640,28,2.220446049250313e-16,14,34.687355041503906,78.00960540771484,61.35200119018555,15967654912.0,627534592.0,0.0,82611494912.0,9186873.0,4.791803359985352,1.4645229578018188,11.54331111907959,0.7022822499275208,0.010012708604335785,0.022691894322633743,0.5688045620918274,0.030956266447901726,0.08038616180419922,0.0,0.0,0.0,0.38811853528022766,6.775721073150635,5990640,10,13154142208.0,0.38811853528022766
5994741,28,2.220446049250313e-16,23,36.41930389404297,77.73680877685547,62.07569885253906,10881907712.0,278733024.0,23860940.0,19011985408.0,9047145.0,3.5101118087768555,1.8973718881607056,5.647226333618164,0.693601667881012,0.011431989260017872,0.026492340490221977,0.5777674317359924,0.029264258220791817,0.07615356892347336,0.5582016110420227,0.03297429531812668,0.08452362567186356,0.11368260532617569,7.542803764343262,5994741,10,10605529088.0,0.11368260532617569
6004914,28,2.220446049250313e-16,5,69.23137664794922,81.3412857055664,87.36045837402344,51366187008.0,179476480.0,86952312.0,36404899840.0,380283680.0,2.5384292602539062,5.3214545249938965,5.337804794311523,0.6895911693572998,0.012942645698785782,0.028495321050286293,0.6882923245429993,0.012910662218928337,0.029211677610874176,0.6975138187408447,0.011299378238618374,0.025355346500873566,0.12119299918413162,9.44381046295166,6004914,10,51178184704.0,0.12119299918413162
6022577,28,2.220446049250313e-16,9,69.29469299316406,81.34603118896484,87.39744567871094,26827976704.0,0.0,0.0,34175037440.0,42708780.0,2.967200994491577,0.0,5.373156547546387,0.6755959987640381,0.014915773645043373,0.03440637141466141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9359869956970215,6022577,10,26657345536.0,0.0
6024687,28,2.220446049250313e-16,10,69.41011810302734,81.36605834960938,86.8915786743164,13610954752.0,0.0,0.0,93023969280.0,11380896.0,3.8109941482543945,0.0,11.681612014770508,0.7076743841171265,0.00910187792032957,0.020392902195453644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.469645500183105,6024687,10,11392530432.0,0.0
6026427,28,2.220446049250313e-16,14,68.88727569580078,81.37857818603516,87.25979614257812,10010958848.0,0.0,0.0,43811913728.0,9073477.0,3.417466640472412,0.0,10.132345199584961,0.7082046270370483,0.008975428529083729,0.020209182053804398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.856884002685547,6026427,10,9144680448.0,0.0
6037178,28,2.220446049250313e-16,6,37.29743957519531,44.768959045410156,97.61766052246094,30844196864.0,0.0,0.0,94681817088.0,34344640.0,3.4681546688079834,0.0,9.474924087524414,0.6997921466827393,0.0105904471129179,0.023750176653265953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.067147254943848,6037178,10,27528429568.0,0.0
6038359,28,2.220446049250313e-16,7,37.46773910522461,44.83967208862305,96.9301986694336,24864364544.0,0.0,0.0,83251363840.0,25330512.0,4.099950313568115,0.0,12.776628494262695,0.69585120677948,0.01143625658005476,0.025632647797465324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4633469581604,6038359,10,20556513280.0,0.0
6040033,28,2.220446049250313e-16,8,37.12206268310547,44.67032241821289,97.82330322265625,17170930688.0,0.0,0.0,64704737280.0,881226560.0,3.4162991046905518,0.0,10.848320007324219,0.7115427255630493,0.008802501484751701,0.018855685368180275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.632752418518066,6040033,10,13948869632.0,0.0
6041563,28,2.220446049250313e-16,10,37.37080001831055,44.69840621948242,97.24253845214844,18740301824.0,0.0,0.0,32391149568.0,130669984.0,2.766583204269409,0.0,6.669403076171875,0.7172036170959473,0.008435143157839775,0.016925448551774025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.236721992492676,6041563,10,17682960384.0,0.0
6043240,28,2.220446049250313e-16,13,37.233070373535156,44.935794830322266,97.01704406738281,14940154880.0,0.0,0.0,10150712320.0,127348488.0,2.2397470474243164,0.0,3.500758647918701,0.7136168479919434,0.009207530878484249,0.018478689715266228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.45472240447998,6043240,10,14678713344.0,0.0
6053318,28,2.220446049250313e-16,9,67.74993896484375,3.207847833633423,99.07683563232422,16824078336.0,0.0,0.0,52120571904.0,81621232.0,2.752507209777832,0.0,6.8399128913879395,0.7180683016777039,0.00802353210747242,0.016339154914021492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.923820495605469,6053318,10,16129451008.0,0.0
6066835,28,2.220446049250313e-16,5,33.6234245300293,65.93607330322266,9.233813285827637,19699998720.0,259791840.0,0.0,116214513664.0,19953700.0,3.9567205905914307,0.6504151225090027,15.49010944366455,0.6995073556900024,0.010605065152049065,0.02393014170229435,0.574384868144989,0.029735546559095383,0.07897454500198364,0.0,0.0,0.0,0.21230323612689972,6.850749492645264,6066835,10,15172998144.0,0.21230323612689972
6068063,28,2.220446049250313e-16,7,33.8218879699707,66.18094635009766,9.419719696044922,22229864448.0,0.0,0.0,18575708160.0,280904160.0,3.919790029525757,0.0,6.865714073181152,0.7004246711730957,0.010896709747612476,0.023821430280804634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.103466033935547,6068063,10,20354547712.0,0.0
6076300,28,2.220446049250313e-16,13,33.65620040893555,66.15742492675781,9.387733459472656,13375159296.0,0.0,0.0,17441388544.0,34980360.0,3.471226930618286,0.0,4.865879058837891,0.7014027833938599,0.010599647648632526,0.023311106488108635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.719566345214844,6076300,10,12924042240.0,0.0
6077306,28,2.220446049250313e-16,15,33.72273254394531,66.14710235595703,9.392203330993652,13195543552.0,0.0,0.0,5671601664.0,51958356.0,1.511547565460205,0.0,2.6918277740478516,0.6901748776435852,0.012864535674452782,0.028303461149334908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.236001968383789,6077306,10,13195543552.0,0.0
6082966,28,2.220446049250313e-16,11,74.46244812011719,5.4803338050842285,76.55138397216797,16485132288.0,3078027776.0,144658336.0,127014797312.0,12888007.0,5.12623405456543,6.19193172454834,15.594290733337402,0.7077295780181885,0.009111986495554447,0.020403170958161354,0.6721236705780029,0.015507843345403671,0.03612109646201134,0.6902229189872742,0.012079381383955479,0.027915095910429955,1.7326483726501465,6.2070441246032715,6082966,10,12119876608.0,1.5102580785751343
6084348,28,2.220446049250313e-16,17,74.05802917480469,5.32986307144165,76.71089935302734,23757828096.0,0.0,0.0,35629293568.0,81022384.0,2.767326593399048,0.0,6.155333518981934,0.7008433938026428,0.010823431424796581,0.023553360253572464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.583346366882324,6084348,10,23206207488.0,0.0
6086969,28,2.220446049250313e-16,19,74.2294692993164,5.49947452545166,76.47602081298828,17380139008.0,255129392.0,0.0,68883308544.0,12767694.0,6.064743518829346,0.8103416562080383,9.928260803222656,0.6931113004684448,0.011621193028986454,0.026670539751648903,0.5238363742828369,0.0375417061150074,0.09872022271156311,0.0,0.0,0.0,0.27913182973861694,7.461553573608398,6086969,10,12343680000.0,0.27913182973861694
1355479,28,2.220446049250313e-16,2,85.69081115722656,35.17887496948242,77.12705993652344,18158188544.0,603993792.0,14193642.0,86954868736.0,5434029.5,5.226284503936768,1.6043630838394165,10.770874977111816,0.7014126777648926,0.010165169835090637,0.023143436759710312,0.6010206341743469,0.02674870938062668,0.06644818931818008,0.627022922039032,0.021742014214396477,0.055440109223127365,0.43445730209350586,8.276844024658203,1355479,10,13996275712.0,0.43445730209350586
1375833,28,2.220446049250313e-16,2,82.17044067382812,60.9266471862793,43.62113952636719,25358807040.0,1447239168.0,282992960.0,74273751040.0,12721490.0,5.103029251098633,1.7241381406784058,9.229333877563477,0.692843496799469,0.01173824816942215,0.02681676298379898,0.6053545475006104,0.02576170116662979,0.06470204144716263,0.6298713088035583,0.021609626710414886,0.05380257964134216,1.1553258895874023,6.618575096130371,1375833,10,20453353472.0,1.105646014213562
1376783,28,2.220446049250313e-16,4,82.38021850585938,60.74884033203125,43.353607177734375,15174109184.0,377283072.0,45316792.0,115477692416.0,7251738.0,5.837688446044922,1.3320329189300537,15.66309642791748,0.7029215097427368,0.009854268282651901,0.022443588823080063,0.5582802295684814,0.032531872391700745,0.0850786566734314,0.5582408905029297,0.033293467015028,0.08575266599655151,0.2094753384590149,8.681018829345703,1376783,10,10827915264.0,0.2094753384590149
1383228,28,2.220446049250313e-16,3,2.723085641860962,28.01560401916504,62.508216857910156,16344071168.0,288826368.0,126934320.0,89543450624.0,12701448.0,5.2659478187561035,3.6197047233581543,14.944680213928223,0.7017236351966858,0.010201161727309227,0.023026403039693832,0.6238356232643127,0.020552316680550575,0.05551305040717125,0.6585236191749573,0.016876613721251488,0.04154638200998306,0.16588819026947021,6.242152690887451,1383228,10,12181819392.0,0.16588819026947021
1385468,28,2.220446049250313e-16,2,87.07657623291016,65.09236907958984,57.867088317871094,11101123584.0,0.0,0.0,10393089024.0,28736924.0,1.6621078252792358,0.0,2.4428558349609375,0.6971433162689209,0.01136554591357708,0.02514510415494442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.293594360351562,1385468,10,11101123584.0,0.0
1390572,28,2.220446049250313e-16,4,34.315887451171875,93.07138061523438,0.3383217453956604,12026810368.0,0.0,0.0,21552089088.0,28087322.0,2.997189521789551,0.0,5.434850215911865,0.7089246511459351,0.009128939360380173,0.020039603114128113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.959049224853516,1390572,10,11831216128.0,0.0
1393939,28,2.220446049250313e-16,3,43.71347427368164,89.62620544433594,74.97216033935547,23591835648.0,0.0,9409366.0,36317642752.0,37113836.0,3.5710291862487793,9.732992172241211,6.000164985656738,0.7021196484565735,0.010230387561023235,0.022807663306593895,0.0,0.0,0.0,0.7169548869132996,0.006929991766810417,0.015937456861138344,0.0,8.901939392089844,1393939,10,23203993600.0,0.0
1399922,28,2.220446049250313e-16,4,43.09791564941406,21.088146209716797,52.43061065673828,14035513344.0,1116291968.0,777434624.0,70356951040.0,20050344.0,3.576533079147339,2.2974812984466553,10.252445220947266,0.7061588168144226,0.00928027369081974,0.02094542421400547,0.6891977787017822,0.011354324407875538,0.028309695422649384,0.73325115442276,0.003491884795948863,0.008462855592370033,0.9020748138427734,6.293774604797363,1399922,10,12386525184.0,0.8719574213027954
1403092,28,2.220446049250313e-16,2,50.434226989746094,35.26553726196289,41.281158447265625,26939625472.0,708769088.0,72822480.0,115904282624.0,18931280.0,4.0747904777526855,1.9899983406066895,13.33884334564209,0.694881796836853,0.011199921369552612,0.02577992156147957,0.5828149914741516,0.028116963803768158,0.07437076419591904,0.6625068187713623,0.016245223581790924,0.040449172258377075,0.37368083000183105,7.8317975997924805,1403092,10,24120025088.0,0.37368083000183105
1406431,28,2.220446049250313e-16,2,63.390987396240234,84.71257019042969,90.39505767822266,15240946688.0,152163344.0,282556224.0,70754451456.0,29829676.0,3.642514944076538,5.119030952453613,11.408157348632812,0.7161365151405334,0.0077526462264359,0.016811715438961983,0.685086190700531,0.012724466621875763,0.02996685914695263,0.6980823278427124,0.010621435940265656,0.024586237967014313,0.05216289311647415,9.546911239624023,1406431,10,13764414464.0,0.05216289311647415
1407375,28,2.220446049250313e-16,3,63.482635498046875,84.7768325805664,90.33122253417969,10202467328.0,976849344.0,163824016.0,54156525568.0,9049358.0,5.625467777252197,2.6413559913635254,9.595789909362793,0.7003552317619324,0.010304614901542664,0.02355453185737133,0.6085513830184937,0.0256063099950552,0.06343322992324829,0.6253171563148499,0.022654077038168907,0.05621282756328583,0.4946644902229309,8.108182907104492,1407375,10,8004371456.0,0.4946644902229309
1416532,28,2.220446049250313e-16,3,68.9945068359375,72.9408187866211,36.61149215698242,20932331520.0,0.0,14432904.0,33632114688.0,39914264.0,2.8467392921447754,11.866641998291016,6.087006568908691,0.6976653933525085,0.010935702361166477,0.024798307567834854,0.0,0.0,0.0,0.7150744795799255,0.005953367333859205,0.016088426113128662,0.0,8.362800598144531,1416532,10,20575684608.0,0.0
1419938,28,2.220446049250313e-16,1,46.06640625,90.35186004638672,46.06216049194336,15917787136.0,3709339904.0,2537969920.0,110029078528.0,5424379.0,3.553316593170166,11.707123756408691,13.925667762756348,0.7044062614440918,0.009587408043444157,0.021793341264128685,0.7102125883102417,0.008029012009501457,0.019129233434796333,0.7471904754638672,0.001026113866828382,0.002267096657305956,1.7998863458633423,7.3515801429748535,1419938,10,14175305728.0,1.0341956615447998
1427447,28,2.220446049250313e-16,1,86.76377868652344,14.881290435791016,64.6190414428711,21375518720.0,1656548096.0,234821776.0,75301421056.0,10902027.0,8.246814727783203,3.3672800064086914,12.845123291015625,0.6994740962982178,0.010669570416212082,0.02405693009495735,0.6011717319488525,0.02652909979224205,0.06651347130537033,0.6687357425689697,0.014901651069521904,0.03701077401638031,0.8767146468162537,6.833663463592529,1427447,10,12787610624.0,0.864068865776062
2769526,28,2.220446049250313e-16,2,6.506016731262207,39.442466735839844,93.17914581298828,11588015104.0,211813024.0,71984912.0,61059403776.0,14896686.0,4.539902687072754,1.928792119026184,9.098663330078125,0.7065526843070984,0.00916675291955471,0.020768091082572937,0.6362268924713135,0.018696840852499008,0.051447611302137375,0.6615289449691772,0.015188714489340782,0.04040895029902458,0.1059122085571289,7.627974033355713,2769526,10,9771820032.0,0.1059122085571289
2780928,28,2.220446049250313e-16,1,23.765586853027344,40.695343017578125,97.5514144897461,13088648192.0,1072261120.0,644753408.0,91724824576.0,11041274.0,4.241602420806885,1.760920763015747,14.607715606689453,0.7089371085166931,0.008835291489958763,0.01980821043252945,0.650209367275238,0.01821112260222435,0.045250844210386276,0.7076086401939392,0.00834687426686287,0.020028334110975266,1.0069122314453125,5.682123184204102,2780928,10,10519726080.0,1.0018305778503418
2823427,28,2.220446049250313e-16,1,43.746158599853516,81.35198211669922,36.63656234741211,12003570688.0,2597296128.0,2039661312.0,110833770496.0,10955764.0,3.1747970581054688,9.397976875305176,13.407698631286621,0.7061181664466858,0.0092464629560709,0.020973680540919304,0.6855527758598328,0.012614952400326729,0.02993297390639782,0.7327705025672913,0.003817016026005149,0.008759298361837864,1.2197401523590088,6.441012859344482,2823427,10,11091107840.0,1.0539729595184326
2838435,28,2.220446049250313e-16,1,1.3469382524490356,53.89164733886719,57.58271026611328,16111508480.0,3420524032.0,261493904.0,33001934848.0,5437712.5,4.819073677062988,4.055065631866455,6.060753345489502,0.6968820691108704,0.011082541197538376,0.025108223780989647,0.6537607908248901,0.01790805160999298,0.043572988361120224,0.6927145719528198,0.010700284503400326,0.02647075057029724,2.2325494289398193,4.75218391418457,2838435,10,15083289600.0,2.204958200454712
3528199,28,2.220446049250313e-16,40,53.1320915222168,5.654595375061035,20.125036239624023,16221238272.0,0.0,0.0,63046885376.0,16380022.0,5.4845685958862305,0.0,10.179698944091797,0.7122016549110413,0.008663579821586609,0.01855694130063057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.346223831176758,3528199,10,12858598400.0,0.0
3528961,28,2.220446049250313e-16,41,52.84283447265625,5.177404403686523,20.13152313232422,18990370816.0,0.0,0.0,47583285248.0,16051990.0,3.7038514614105225,0.0,7.2552170753479,0.700332760810852,0.01071043312549591,0.023663610219955444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.345674514770508,3528961,10,16684992512.0,0.0
3530370,28,2.220446049250313e-16,44,52.7717170715332,4.542242050170898,19.838247299194336,16176183296.0,0.0,0.0,53632995328.0,16361645.0,4.011116981506348,0.0,9.261590003967285,0.7059485912322998,0.00962167140096426,0.021206742152571678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.653586387634277,3530370,10,14354838528.0,0.0
3531104,28,2.220446049250313e-16,45,52.86880874633789,4.778197288513184,20.023014068603516,21592471552.0,0.0,0.0,26137843712.0,39313912.0,1.5677247047424316,0.0,4.681859016418457,0.6818994283676147,0.014222735539078712,0.031556386500597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.871614456176758,3531104,10,21360306176.0,0.0
3531687,28,2.220446049250313e-16,46,52.74726104736328,4.646316051483154,20.042936325073242,16635238400.0,0.0,0.0,36656971776.0,0.0,4.265860080718994,0.0,7.85538911819458,0.7107947468757629,0.008996679447591305,0.019292501732707024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.356938362121582,3531687,10,14995240960.0,0.0
3533020,28,2.220446049250313e-16,47,52.85030746459961,5.262791633605957,20.306726455688477,14406745088.0,0.0,0.0,50210643968.0,66544324.0,1.8331894874572754,0.0,6.854517459869385,0.6990914940834045,0.012056989595293999,0.024710947647690773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.641493797302246,3533020,10,14188389376.0,0.0
3535997,28,2.220446049250313e-16,52,51.74688720703125,5.0189595222473145,20.034774780273438,13126832128.0,0.0,0.0,49842233344.0,0.0,4.339156627655029,0.0,8.6646089553833,0.71084064245224,0.008669338189065456,0.01900625042617321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.086812973022461,3535997,10,11250070528.0,0.0
3537187,28,2.220446049250313e-16,54,52.6707649230957,4.640692710876465,20.20193099975586,12329651200.0,0.0,0.0,56948703232.0,9039990.0,2.5539965629577637,0.0,10.366881370544434,0.701638400554657,0.010274932719767094,0.023081118240952492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45192813873291,3537187,10,11613983744.0,0.0
3537757,28,2.220446049250313e-16,55,53.01885223388672,5.021879196166992,20.098953247070312,15821697024.0,0.0,0.0,25837297664.0,0.0,3.997910261154175,0.0,6.050208568572998,0.6979539394378662,0.01114126481115818,0.02474934235215187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.765894889831543,3537757,10,14466596864.0,0.0
3538778,28,2.220446049250313e-16,56,53.170196533203125,5.42106294631958,20.882247924804688,10297512960.0,0.0,0.0,64132734976.0,9128732.0,3.768490791320801,0.0,12.980262756347656,0.7077800035476685,0.009197946637868881,0.020373404026031494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25721263885498,3538778,10,8197032960.0,0.0
3539990,28,2.220446049250313e-16,58,52.52705383300781,5.237242698669434,20.042064666748047,14077459456.0,0.0,0.0,32245725184.0,11380212.0,2.2364342212677,0.0,6.555167198181152,0.7031338810920715,0.01019146665930748,0.02239280566573143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.088624954223633,3539990,10,13817027584.0,0.0
3540462,28,2.220446049250313e-16,59,52.675907135009766,4.7751078605651855,19.900489807128906,14354547712.0,0.0,0.0,11178387456.0,0.0,2.030075788497925,0.0,3.4725046157836914,0.7140687704086304,0.009529641829431057,0.018659129738807678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.043682098388672,3540462,10,14244191232.0,0.0
3543222,28,2.220446049250313e-16,61,53.17225646972656,4.828370094299316,20.082740783691406,12303401984.0,0.0,0.0,32652914688.0,14600541.0,2.4345321655273438,0.0,6.439426422119141,0.704624354839325,0.009704655036330223,0.02168862707912922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666851997375488,3543222,10,11539394560.0,0.0
3544702,28,2.220446049250313e-16,63,53.441795349121094,4.451590538024902,19.847431182861328,11782993920.0,0.0,0.0,31751274496.0,9068589.0,2.8701136112213135,0.0,6.338052272796631,0.7047548294067383,0.009669366292655468,0.02157428488135338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.338040351867676,3544702,10,11113202688.0,0.0
3545252,28,2.220446049250313e-16,64,52.60902404785156,4.974180698394775,19.902551651000977,10173496320.0,0.0,0.0,38402076672.0,18140788.0,3.4305872917175293,0.0,7.869495868682861,0.7102776169776917,0.009084433317184448,0.019476983696222305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.930878639221191,3545252,10,9326692352.0,0.0
3550457,28,2.220446049250313e-16,75,52.913204193115234,4.883895397186279,20.02064323425293,11867040768.0,0.0,0.0,12690816000.0,1811165.375,2.2780797481536865,0.0,3.9147865772247314,0.6896620988845825,0.012489130720496178,0.028287801891565323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.652959823608398,3550457,10,11820855296.0,0.0
3868859,28,2.220446049250313e-16,0,53.03263854980469,99.99161529541016,5.024580001831055,26539710464.0,0.0,0.0,562312704.0,164676720.0,1.2239408493041992,0.0,2.600263833999634,0.6437564492225647,0.021027127280831337,0.04778719320893288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.270709991455078,3868859,10,26365992960.0,0.0
4566938,28,2.220446049250313e-16,26,60.68083953857422,32.93955993652344,20.56456184387207,16126102528.0,0.0,0.0,19535517696.0,1820765.625,3.354945659637451,0.0,7.14493465423584,0.7180224061012268,0.008049176074564457,0.01639222726225853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.35817813873291,4566938,10,14357733376.0,0.0
4572637,28,2.220446049250313e-16,35,61.1414680480957,32.9847412109375,20.328916549682617,10466953216.0,0.0,0.0,37199892480.0,7333450.0,5.28431510925293,0.0,8.705945014953613,0.700829267501831,0.010437690652906895,0.023477358743548393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.28818416595459,4572637,10,8390787584.0,0.0
4576043,28,2.220446049250313e-16,42,61.2348518371582,32.931495666503906,20.122783660888672,12038258688.0,0.0,0.0,9316938752.0,0.0,2.3669605255126953,0.0,3.6862878799438477,0.7005162835121155,0.010577818378806114,0.023549027740955353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.236014366149902,4576043,10,12013597696.0,0.0
8600255,28,2.220446049250313e-16,1,88.02348327636719,5.061823844909668,12.49890422821045,31563403264.0,2765778944.0,15576837120.0,721447157760.0,25730382.0,3.851470470428467,91.24794006347656,60.149173736572266,0.696688711643219,0.010931252501904964,0.02505159191787243,0.6720132231712341,0.01442712638527155,0.035660188645124435,0.7393590211868286,0.0024967575445771217,0.005734770558774471,1.3115789890289307,7.595214366912842,8600255,10,27661789184.0,1.1322263479232788
8601462,28,2.220446049250313e-16,2,88.3875503540039,5.347317218780518,12.466604232788086,14362089472.0,3608517120.0,3164746752.0,152503074816.0,10905814.0,4.206731796264648,17.060436248779297,18.998315811157227,0.7081159949302673,0.008876241743564606,0.020134612917900085,0.6893386840820312,0.01215044129639864,0.028482753783464432,0.7282539010047913,0.004848532844334841,0.010968958958983421,1.2883347272872925,6.869390964508057,8601462,10,11191094272.0,0.5977045297622681
8602546,28,2.220446049250313e-16,1,28.905628204345703,94.21234893798828,59.16183853149414,17392304128.0,5470319616.0,2770382848.0,186445447168.0,10929417.0,5.510962009429932,8.655890464782715,20.079622268676758,0.707709550857544,0.009028998203575611,0.02039010263979435,0.6969200372695923,0.011072245426476002,0.025154192000627518,0.7254531383514404,0.005404466763138771,0.012213735841214657,2.8040738105773926,6.929208278656006,8602546,10,12416272384.0,2.419677972793579
8603770,28,2.220446049250313e-16,1,84.29341888427734,30.59010887145996,83.7044448852539,15188352000.0,498305920.0,2325156608.0,156206596096.0,20438386.0,3.6820387840270996,16.732585906982422,17.367353439331055,0.7162142395973206,0.007830852642655373,0.0167695302516222,0.7130522727966309,0.0082296933978796,0.018407175317406654,0.7397193908691406,0.0026372226420789957,0.005795507226139307,0.18772679567337036,8.419915199279785,8603770,10,12515197952.0,0.17161841690540314
8605414,28,2.220446049250313e-16,1,18.586278915405273,39.83203125,47.26784896850586,15180605440.0,1530649216.0,12763399168.0,668386131968.0,22045912.0,3.9485366344451904,98.24076843261719,81.75243377685547,0.7083633542060852,0.00885989423841238,0.020006075501441956,0.67808997631073,0.013226334936916828,0.032837457954883575,0.7372730374336243,0.002889100695028901,0.006687345914542675,1.0973421335220337,6.16486120223999,8605414,10,13222525952.0,1.0973421335220337
