GalaxyID,SnapNum,Stars_Mass,SF_Hydrogen,SF_Oxygen
14858006,12,10537887744.0,0.7266523838043213,0.005288269836455584
14866798,12,15576689664.0,0.730749249458313,0.004539141897112131
14883356,12,10723978240.0,0.7352811694145203,0.004511143546551466
14895234,12,10399488000.0,0.7359585165977478,0.0045347632840275764
18215158,12,17596512256.0,0.7217923998832703,0.006696511525660753
18223784,12,55476441088.0,0.7079025506973267,0.00941758044064045
18230299,12,33615230976.0,0.6713736653327942,0.016255639493465424
18232286,12,10328390656.0,0.7013702988624573,0.01062900759279728
18253984,12,20066457600.0,0.727161169052124,0.0063399807550013065
18292468,12,23495364608.0,0.7311834692955017,0.003340269671753049
18294896,12,11621551104.0,0.708249032497406,0.009795011021196842
21436447,12,31526324224.0,0.7265193462371826,0.006453712936490774
21440485,12,12877082624.0,0.7270016670227051,0.006049913354218006
21483444,12,48636370944.0,0.7278263568878174,0.005626203492283821
21484977,12,10663393280.0,0.7377047538757324,0.003698689630255103
15233518,12,10041435136.0,0.7198935747146606,0.007869664579629898
15242267,12,10946064384.0,0.7287153005599976,0.0057632653042674065
15265751,12,15992595456.0,0.7281341552734375,0.006421406287699938
15274021,12,51956912128.0,0.709924042224884,0.009331230074167252
15289536,12,49086218240.0,0.6213275790214539,0.024280257523059845
15295249,12,23236186112.0,0.6996418237686157,0.011478539556264877
19151277,12,14123304960.0,0.7110002636909485,0.009478448890149593
19153245,12,17298446336.0,0.7417571544647217,0.0029903799295425415
19159904,12,19614447616.0,0.7251789569854736,0.005668511148542166
19182777,12,18033768448.0,0.7264071106910706,0.00530736381188035
19187389,12,18413891584.0,0.737454891204834,0.0035592196509242058
19215063,12,38805655552.0,0.7243790030479431,0.00612590042874217
19216207,12,13309041664.0,0.7157198786735535,0.008660636842250824
19218122,12,12484754432.0,0.7018978595733643,0.004843551199883223
11419713,12,32021045248.0,0.6962540149688721,0.012012957595288754
11434177,12,18727196672.0,0.7188990712165833,0.0075544859282672405
11440980,12,11007039488.0,0.7347808480262756,0.004948649555444717
14487361,12,35933249536.0,0.7322128415107727,0.004757754039019346
14498378,12,12906485760.0,0.7310882210731506,0.005540019366890192
14515337,12,17177901056.0,0.7313405871391296,0.005196631886065006
