GalaxyID,Redshift,SnapNum,SubGroupNumber,CentreOfPotential_x,CentreOfPotential_y,CentreOfPotential_z,Stars_Mass,SF_Mass,NSF_Mass,MassType_DM,MassType_BH,HalfMassRad_Star,HalfMassRad_Gas,HalfMassRad_DM,Stars_Hydrogen,Stars_Oxygen,Stars_Metallicity,SF_Hydrogen,SF_Oxygen,SF_Metallicity,NSF_Hydrogen,NSF_Oxygen,NSF_Metallicity,StarFormationRate,InitialMassWeightedStellarAge
18257227,2.0124101638793945,15,8,85.6518325805664,28.02184295654297,7.40269660949707,1127558784.0,457678496.0,0.0,0.0,0.0,0.17019318044185638,0.1667935699224472,0.0,0.654505729675293,0.020178208127617836,0.04375538229942322,0.6279435157775879,0.02424040250480175,0.054751232266426086,0.0,0.0,0.0,1.7307298183441162,0.525566041469574
18261171,2.0124101638793945,15,1,83.93621063232422,28.12482261657715,7.469898223876953,3298157824.0,6607430656.0,18379919360.0,240873406464.0,9106583.0,3.677090883255005,19.170738220214844,23.96388816833496,0.7426632046699524,0.002652345225214958,0.004667588975280523,0.7364340424537659,0.004261971917003393,0.00785806030035019,0.7490490078926086,0.0007647259626537561,0.0014256350696086884,4.4039716720581055,0.7548308968544006
18261684,2.0124101638793945,15,0,83.79324340820312,28.532493591308594,7.446088790893555,2717188096.0,3241494272.0,30520877056.0,350757060608.0,5436775.0,3.137065887451172,46.77460479736328,43.993080139160156,0.7397400140762329,0.003322251606732607,0.006114100106060505,0.7299988865852356,0.00551381753757596,0.010851211845874786,0.7493616938591003,0.0006756693474017084,0.0012740687234327197,2.2171921730041504,0.9203885793685913
18266359,2.0124101638793945,15,0,86.02826690673828,30.929044723510742,6.407799243927002,22235746304.0,24893302784.0,53036089344.0,1017310871552.0,28110398.0,3.004333972930908,31.382471084594727,40.545127868652344,0.7258834838867188,0.006276384927332401,0.012514034286141396,0.7206254601478577,0.007170530967414379,0.014802698977291584,0.7454259991645813,0.0015276744961738586,0.003076736116781831,21.033126831054688,0.9406170845031738
17881992,2.0124101638793945,15,0,43.46117401123047,68.28678131103516,48.548770904541016,3816043520.0,6771587072.0,29247363072.0,334479097856.0,10891503.0,4.172645092010498,30.147506713867188,36.531410217285156,0.7409116625785828,0.0030935045797377825,0.005547401960939169,0.7334830164909363,0.004866329487413168,0.009264503605663776,0.749671459197998,0.0005964454612694681,0.0011284088250249624,4.6830925941467285,0.8524743318557739
17882589,2.0124101638793945,15,1,43.224327087402344,68.73126220703125,48.43156433105469,1856478592.0,2723148544.0,5866517504.0,121934594048.0,5423858.5,3.2120261192321777,11.463706016540527,18.045866012573242,0.740822970867157,0.0029396163299679756,0.005479729734361172,0.7323360443115234,0.004986259620636702,0.009691745042800903,0.7480941414833069,0.0009659082861617208,0.0018854271620512009,1.675444483757019,1.0129050016403198
17883521,2.0124101638793945,15,0,44.161705017089844,68.16756439208984,48.09668731689453,1893834112.0,2140437760.0,8678132736.0,133917663232.0,3615906.0,2.941744804382324,17.36998176574707,20.65056800842285,0.7430436611175537,0.002515484346076846,0.004421941004693508,0.7335758209228516,0.0048640393652021885,0.009127125144004822,0.7459531426429749,0.0015924846520647407,0.0029453833121806383,1.1793218851089478,0.7580828070640564
17885078,2.0124101638793945,15,0,73.98590850830078,61.17898941040039,11.9561128616333,1738736384.0,3113128192.0,11559141376.0,205399244800.0,1835424.0,2.598400354385376,21.29984474182129,28.867830276489258,0.7413288950920105,0.0029125504661351442,0.005264409352093935,0.7337343692779541,0.004705942235887051,0.009032020345330238,0.7490617632865906,0.0007409646059386432,0.0014119152911007404,2.0610649585723877,0.8994587063789368
17886943,2.0124101638793945,15,0,98.74065399169922,20.941356658935547,79.56407165527344,3578597632.0,4982239232.0,40132210688.0,524046368768.0,9100890.0,6.5079874992370605,34.17463302612305,41.36442947387695,0.7437554001808167,0.002416257979348302,0.004161768592894077,0.738979160785675,0.003941624891012907,0.006801244802772999,0.7491244077682495,0.0007902104407548904,0.001413247431628406,2.4936466217041016,0.6752911806106567
17890532,2.0124101638793945,15,0,3.7946910858154297,75.78559112548828,29.53980255126953,1109594624.0,2052620928.0,10232139776.0,155101364224.0,3619719.0,2.6319186687469482,28.444965362548828,31.4765567779541,0.7412524223327637,0.0027133363764733076,0.005170835647732019,0.7371965050697327,0.003681165399029851,0.007281953934580088,0.7496427297592163,0.000569466850720346,0.0011168601922690868,1.4410499334335327,1.1698729991912842
17891262,2.0124101638793945,15,0,3.9671759605407715,74.6923828125,29.64535140991211,1009133376.0,1616530432.0,4330115072.0,134509068288.0,3620142.0,3.0574238300323486,20.235097885131836,22.004329681396484,0.7417003512382507,0.00271807168610394,0.00502551207318902,0.7357378005981445,0.004211102612316608,0.008078285492956638,0.7481126189231873,0.0009617735631763935,0.0018564376514405012,1.0142689943313599,0.9976512789726257
17891616,2.0124101638793945,15,0,91.47588348388672,69.39434814453125,49.16297149658203,48725528576.0,15710512128.0,88003575808.0,2479003795456.0,34913140.0,2.6903462409973145,71.43975067138672,67.22914123535156,0.7260338068008423,0.006684178486466408,0.012952124699950218,0.7206968665122986,0.006474973633885384,0.014539707452058792,0.7466728687286377,0.0011704355711117387,0.0024599020835012197,10.523904800415039,1.2278205156326294
17896610,2.0124101638793945,15,0,92.41796875,68.12345886230469,48.955448150634766,39361421312.0,22957082624.0,93685465088.0,1651357253632.0,80456048.0,2.476191282272339,60.31588363647461,62.208560943603516,0.724733293056488,0.006670720409601927,0.013169164769351482,0.7154013514518738,0.00803445279598236,0.01697205938398838,0.7441584467887878,0.001799884019419551,0.0036551859229803085,19.988344192504883,0.9416275024414062
17898464,2.0124101638793945,15,1,92.41841888427734,68.01647186279297,48.81185531616211,4383469568.0,4182245376.0,1342257408.0,33651507200.0,3639190.0,2.0888147354125977,4.196272373199463,6.277829170227051,0.7349918484687805,0.004410261288285255,0.008436341769993305,0.71859210729599,0.007852359674870968,0.01610935851931572,0.7370928525924683,0.00342305819503963,0.007101933937519789,2.8067781925201416,0.9634554982185364
17901149,2.0124101638793945,15,1,91.85836029052734,68.95719909667969,49.24189376831055,10502512640.0,12739714048.0,23186313216.0,367384068096.0,10854165.0,1.7176350355148315,22.158533096313477,25.921310424804688,0.7353962659835815,0.004496462643146515,0.008378421887755394,0.7233545184135437,0.007257674355059862,0.01421363279223442,0.7478126883506775,0.0010855668224394321,0.002044523833319545,22.196012496948242,0.6460109353065491
17901686,2.0124101638793945,15,3,91.87101745605469,69.05267333984375,49.077003479003906,3037294848.0,3796052992.0,3630583296.0,60516483072.0,3617141.0,3.2007815837860107,7.835814952850342,9.77511978149414,0.741378903388977,0.002943868050351739,0.005280741956084967,0.7312730550765991,0.005334889516234398,0.010248210281133652,0.7449468970298767,0.0017932660412043333,0.003423646790906787,2.2199819087982178,0.8397436738014221
17903045,2.0124101638793945,15,2,91.72659301757812,69.45689392089844,48.89316940307617,2626442496.0,4340900352.0,6242679296.0,99034898432.0,3619192.5,3.361539840698242,9.211034774780273,12.578869819641113,0.7420428991317749,0.0027940128929913044,0.004969972651451826,0.7339670658111572,0.004804061260074377,0.009046537801623344,0.7471453547477722,0.00125474005471915,0.002367413369938731,2.816866874694824,0.7919002175331116
17906057,2.0124101638793945,15,0,94.43800354003906,74.06087493896484,57.76711654663086,12830350336.0,2135716992.0,76950110208.0,1551585378304.0,53696888.0,3.088468313217163,70.12938690185547,55.82570266723633,0.734957754611969,0.004405250772833824,0.008517573587596416,0.734518826007843,0.004692569375038147,0.008799699135124683,0.7486069798469543,0.0008349016425199807,0.0016330330399796367,1.0557861328125,1.7022444009780884
17907183,2.0124101638793945,15,2,94.49645233154297,74.00093078613281,57.788394927978516,4765752320.0,9761759232.0,2756975104.0,47592984576.0,5530496.5,2.970978021621704,5.436659336090088,7.362336158752441,0.7400266528129578,0.0034118660259991884,0.006079318001866341,0.7335039377212524,0.005072630010545254,0.009405522607266903,0.7473759651184082,0.0011266539804637432,0.0021882650908082724,7.190721035003662,0.5937604308128357
