GalaxyID_test,GalaxyID_V1,GalaxyID_V2,R_1,R_2,mu_1,mu_2,N_1,N_2,N_3
9373318,12099012,10556650,1.3756559217536657,1.4453692631586177,0.790702959995175,0.7009955614183347,0,12,15
11295927,20025451,13250440,1.1639111151101724,1.304642018638166,9.67628125068018,0.6145258333428343,0,5,5
14737384,16857717,16895358,2.4282909962384958,4.209554421074424,0.5048287905278835,0.3974971157441145,0,0,1
1760770,14737384,16857717,0.14638737924272838,2.3806953785034892,12.696382701794223,6.409499523425919,1,1,2
14883340,15882040,8407168,2.1580703579358835,2.1787742235556955,0.8422427197510276,0.3823429305399763,0,0,4
15548147,8355287,9602574,0.7860852032759876,3.0792752477598753,0.1577393059520811,0.11872902227217022,1,1,1
8355287,15548147,9602574,0.7860852032759876,3.3255311621312904,6.339573982300806,0.7526914205406632,1,1,1
15561788,9046860,15402075,2.9105525642273244,3.2052161000939017,0.34387371304226855,1.0548946666575443,0,0,1
15959817,15964286,17275741,0.7300950040338278,2.5393979177760735,0.3982192453501337,0.2622932227100289,1,1,3
15964286,15959817,17275741,0.7300950040338278,2.7688269020753578,2.5111794863674946,0.6586653602826452,1,1,3
16062294,17657622,10123230,1.455495617704625,2.0313818774368926,0.6937771090102683,0.2191321064988973,0,1,3
16433029,8483645,10403334,0.5614788352444455,2.483394346858338,0.2710794620902788,0.20513926946215763,1,1,2
8483645,16433029,10403334,0.5614788352444455,2.724741882741142,3.688955232126607,0.7567495813970562,1,1,2
16515783,8324881,15295233,3.5785256602617466,3.6522173801897124,0.9748072936986926,1.0014983005238913,0,0,0
10305994,16385870,13643494,2.3126049327172904,2.414519897592848,3.9516004342753472,1.7830133910302102,0,0,3
10343837,10844560,10269192,6.729922644401035,7.013531924617192,0.7208640807045188,0.9192004834017927,0,0,0
10391042,18405938,8334017,1.3144360801672907,5.122814611474484,2.543850283168774,0.9733983370879927,0,1,1
10406312,11273277,15018059,0.5002488072338441,1.6032246849058833,0.562846660526324,8.094731149615527,1,3,3
10417878,14359554,13806264,1.8144006147736793,2.342174403644578,11.036923241180267,1.0707965356565423,0,1,2
10471573,17382930,16210120,1.6404419597399489,2.0099042784943255,5.643884076122882,8.57671602029811,0,1,3
10530946,8496655,16550702,3.1386801293445905,3.2012708973583317,1.2686405087166988,3.1134720069612234,0,0,0
10865419,16150065,11984724,4.437338432184769,5.878914146808687,5.827847475112814,1.7757452454324234,0,0,0
10878256,9282799,10148849,2.6147676359931222,5.980370913896191,1.7273159482686506,1.5586514889931857,0,0,1
10915109,17357222,8610664,2.799688595700461,2.9629308227460927,3.114310374356181,1.7910217991428967,0,0,2
10957550,10955864,9282799,3.9878432814762963,5.443865049284183,1.049036070790624,1.703150397033904,0,0,0
10996247,17071982,8574219,2.697683203615439,2.730774643507491,4.29144358564121,0.8975546792257251,0,0,2
11062353,18281742,9250333,1.7962787050706281,2.3887754332799456,3.950423238049265,1.0667214684581472,0,1,2
9886641,8705155,10615047,1.7089811408864324,2.1398890740002208,1.369237384405085,0.7304112098758019,0,1,4
9896726,9942163,10366587,2.4305978957148846,5.699868521187048,1.2142829131425847,0.8783236952462423,0,0,1
9953777,153308,19556663,1.582293811001693,1.7206715807835473,0.8563821307278391,16.83474138402063,0,4,6
10046237,8860263,1017876,4.995531267070891,5.247712298827761,4.972554852158538,1.3758346658834169,0,0,0
10056398,11946354,11164925,2.3950879675719543,2.7631197240175935,1.2786056560008947,1.1194236089511922,0,0,2
10087546,9967064,8445563,0.9396030215731844,2.8090388740397043,1.061878266275523,1.1833870184368505,1,1,2
10131044,15823417,13809906,2.742275567149755,3.4133889918681843,4.813248752192828,2.3736287698983833,0,0,1
10192190,18347558,9207428,1.1034028045721518,2.0832529510013753,1.955454316690633,1.5370318758719956,0,1,2
10199061,10076353,18456839,3.9337610643004153,4.292030700177615,0.7865589861244755,2.0606685787464296,0,0,0
10237263,17039013,2566862,0.9502310831825896,0.9863794312483757,2.994183639765009,1.2096684278014087,2,2,4
10244344,222926,17603612,3.4969792010451197,3.6275737680750986,0.9249198111127771,7.346698404344682,0,0,0
10319357,10303118,17689286,1.9307454440570204,2.5938943961376584,0.76272863216064,1.7999618386080924,0,1,3
10347870,8496655,9759526,4.244291183519928,4.473698432436083,1.0809207678629669,1.2632539851467586,0,0,0
10443502,13727899,14018345,2.7230862702767364,2.9899853831676686,2.7035654742872586,4.114791898289765,0,0,2
10483288,1012224,20742138,3.962609981205786,4.433486374754725,1.2157899975640658,15.100930123195766,0,0,0
3538778,3533020,10609463,0.6772029135006733,0.6904581679531873,1.3990509304491325,2.6312179643034894,7,42,54
3531104,3550457,10586237,0.11466763591853905,0.14560809413915857,0.54959158980116,5.309393856646356,29,48,54
3531687,3537187,3531104,0.17652927679275182,0.18045331836638123,0.7411767059497025,1.2979959188321581,29,46,55
3533020,3528961,10609463,0.19504622313641878,0.33279327402864667,1.318158314039852,1.8807163535203102,27,49,57
3525685,3543222,3531104,0.25756333752216853,0.27792842762335407,0.42956329989579684,0.7538836286780987,24,44,54
3527040,3530370,3540462,0.30584572787600084,0.3298433831195551,0.705833713348223,0.6263482262531354,28,45,55
3528199,10609463,3533020,0.3849675783826494,0.5156779630340559,1.670341106743346,0.8881408956841442,19,47,55
3528961,3533020,3537757,0.19504622313641878,0.23713106052989386,0.7586342166558355,0.8331431322378239,29,49,57
3530370,3531687,3540462,0.23092659479279806,0.25938419262013035,1.0283784558817106,0.8873878002822552,30,44,54
10609463,3533020,3528199,0.33279327402864667,0.3849675783826494,0.531712290440931,0.5986801114831533,24,47,56
10610437,9002083,11758243,0.7889757767031739,0.8211286503500268,0.8937602053894254,0.3634868182960708,2,27,53
3518864,3523445,3540462,0.07994906515869774,0.09283340150174832,0.9144275151908147,0.35843554297765534,33,47,57
3521601,3545252,3523445,0.09689769452537345,0.21209376633494748,0.24912694465886823,0.8967640707924835,30,46,57
3523445,3518864,3540462,0.07994906515869774,0.12257745099516296,1.0935803914335724,0.3919780813932094,30,47,57
3524789,10624965,10613616,0.29903759593053136,0.31019602355550957,0.5725804107827928,2.0671751939417558,29,45,57
10597836,10624027,10601227,0.12345471086917473,0.2611422242275748,0.17445955022677148,0.7915760134112885,14,43,52
10601227,10580487,10597836,0.2606914338489943,0.2611422242275748,1.1515850591620258,1.2633025547230905,10,42,52
10603734,10611624,10606630,0.639084383910939,1.3371531520438644,0.5090338965965886,1.6180024058793174,1,6,36
10604960,10624027,10597836,0.33441417455267103,0.4447650501960108,0.38739650164477524,2.2205519912278655,12,43,53
10606630,10619187,14961744,0.0978580902271006,0.33306224828006614,0.827258103129112,3.2816543203331268,3,6,11
10608671,10601227,10604960,0.9089172437794172,0.9137272872959207,2.249644806440505,1.2798538572494012,4,30,48
19380932,12720100,12724543,0.4688819898884631,0.5583210421766873,0.31667238550364063,0.15743130051769538,3,3,3
12720100,7653317,19380932,0.4015778631839831,0.4688819898884631,0.14043877177543135,3.1578377079188154,4,6,8
12724543,19380932,7653317,0.5583210421766873,0.6185145132957566,6.351977000200156,0.2824919868481198,2,6,7
12726281,12720100,12728080,0.6539281960255513,0.7555154683638793,2.814605663143276,0.8551971298510918,4,7,7
16699987,8534329,10340783,0.5100280542504733,1.6793981817955435,0.48049504243040697,0.5039157584444005,1,2,5
8534329,16699987,10340783,0.5100280542504733,1.5878923584870468,2.0811869253465525,1.048742887950578,1,2,4
16718086,8537898,9867435,0.7212435428525295,4.356247396947548,0.8218490552272928,0.2648347035893012,1,1,1
8537898,16718086,9866839,0.7212435428525295,4.286566137589343,1.2167684487067243,0.31944865848901216,1,1,1
16872251,8549262,9716327,0.4240202789527186,6.975925519607192,0.3919058302295668,0.38195702755387084,1,1,1
8549262,16872251,9716327,0.4240202789527186,6.62559812995359,2.551633384515432,0.9746143029567377,1,1,1
17047718,8840875,8709456,3.637847343844556,4.8861546253652195,0.29876479021548186,0.44204025137290276,0,0,0
17299380,10006223,9641080,4.7924409932297625,5.411792462996547,0.21195674290613692,0.3566241971746041,0,0,0
17370973,14570466,1718560,1.5138908936495727,1.6514178210457267,2.732790131062444,0.2560821130788888,0,2,2
17382930,10471573,16210120,1.6404419597399489,1.8446626190379023,0.1771829446729103,1.5196478000997433,0,2,5
8633758,17527003,14642196,0.25959343756078196,1.4117873757249055,2.768581355397756,6.245817952491678,1,6,6
17527003,8633758,14642196,0.25959343756078196,1.2814092868111684,0.36119581534071704,2.2559633078199197,1,6,6
17643577,11204618,9230667,1.1183364262749702,1.7604102438393026,0.4623930157048663,0.4062306890706736,0,2,2
8649268,17778320,16707699,0.7667709911095986,1.407948666316616,2.6001094727604017,4.2931651065570895,1,2,2
17778320,8649268,16707699,0.7667709911095986,1.5709881390142764,0.38459919110188534,1.651147827248696,1,2,2
17827660,10799982,8849003,2.8406269161787128,3.549536194787122,0.22697465776547737,0.4534143041378626,0,0,1
8660832,17837673,8328197,0.4248990134745255,2.666379213116988,2.4561840058547175,0.7764370350548709,1,1,2
13709939,1022649,18208178,0.07312465236234901,0.34538701677156514,0.11457807775496168,0.7530928839660094,3,3,5
18208178,1022649,13709939,0.28836039153435655,0.34538701677156514,0.15214335468363438,1.327857454625922,3,3,5
1021935,13709939,1022649,0.4579891698982426,0.460546761050231,5.571681741472672,0.638392583800356,3,3,6
1022649,13709939,18208178,0.07312465236234901,0.28836039153435655,8.727673038280624,6.572748458711138,3,3,5
13773121,14175622,9674773,0.5284034599349781,1.5791319369209977,19.094289485717244,1.367261042844419,1,2,4
14175622,16680962,17508359,2.283377774831375,3.5005082698940684,0.18593916462126556,0.17279610703326473,0,0,1
13833469,14545424,13835363,0.220547683193796,0.33231812718792664,3.126908229404851,0.42468388713498606,2,2,2
13835363,13833469,14545424,0.33231812718792664,0.38033324477293917,2.354692584986511,7.362907621712902,2,2,2
14545424,13833469,13835363,0.220547683193796,0.38033324477293917,0.3198047165555388,0.13581591015090866,2,2,2
14837488,8283637,8826312,0.5296559375766055,1.3348562149262269,0.39621975530629144,0.13288477970847487,1,3,3
10315383,13781757,1375833,4.4052840282076335,4.687023660616026,1.9215198087606393,1.603489902066815,0,0,0
10425478,15620685,10906515,1.6859333946553514,1.8047685674669072,7.980221696208355,0.752254307635163,0,2,5
10438463,17539584,8612764,1.7855249488889868,2.8271773892499263,4.832600459376426,1.3380645136689095,0,1,3
10463417,10106168,1707823,2.390197754688588,4.100887890065825,1.12215613064137,0.9759728450363636,0,0,1
10464463,12152677,12153708,1.047166086757224,1.3283570418899548,1.7054997968668955,1.364575215461623,0,4,9
10506036,9893299,9335718,5.29869567187257,9.579793272060469,1.4782364176852856,1.686536817224954,0,0,0
10950179,8831030,12687611,0.6538165010662418,2.903662138958918,1.5961665985188418,1.0614360807779921,1,1,2
10987642,10320320,10443502,4.038348879950405,4.046629418258488,1.0422169372239531,1.0089622538320082,0,0,0
11618335,8257780,8238668,0.6724795982386653,1.0695305421031738,1.972847569582599,1.9665669584493832,1,18,70
8602546,17335180,15197399,0.2089597893970136,5.0490693322375115,1.4595887397766645,9.55085903336844,1,1,1
17436624,8619213,8619952,0.6713232247174651,0.7009304008732955,0.5631257585031733,0.38323183267913646,2,2,5
8619213,8619952,17436624,0.22162421206921162,0.6713232247174651,0.6805439582408606,1.775802269564206,2,2,4
8619952,8619213,17436624,0.22162421206921162,0.7009304008732955,1.4694127952952547,2.609386576811997,2,2,4
17528946,10488152,9020523,3.5147955083730698,6.014262868226541,0.19313970932113508,0.47273099513943434,0,0,0
17752120,11318262,15018059,3.2161826256031136,3.5209306049779996,0.3910954509231901,3.921485711136303,0,0,0
8646377,8648067,10007496,0.3214724301747603,1.4902405719220846,0.5422151749600813,0.5939910063620293,1,2,2
8648067,8646377,10007496,0.3214724301747603,1.4631963571806699,1.8442862652702805,1.0954894547275624,1,2,2
17788553,15197399,17535726,1.3532182177213528,1.8466136570205478,3.035699865486058,0.7459170115598153,0,2,3
17875911,9609022,9292389,1.88789856981102,6.610747495074899,0.3822006917484583,0.3447570640436213,0,1,1
18018076,10392035,16916060,2.6673428842506977,3.1855004029025062,0.41480655072329903,1.977629707624082,0,0,1
18151088,9872798,18056321,2.4838816108745063,6.872561243719326,0.4798180576521402,0.9058131286468042,0,0,1
18155247,9350107,17500195,6.10928015788788,6.528066007747043,1.3923654762651372,5.090700167158063,0,0,0
8709456,17047718,9135990,4.8861546253652195,5.882733828473093,2.2622374249724273,0.8181495541559883,0,0,0
18371252,8809751,9316359,2.0699022934565185,2.223897930864104,0.6194953504280514,0.6459707787124348,0,0,2
8768407,9750063,13700897,1.7538538571630307,2.724056144001036,0.7765235495930849,0.5636716340186043,0,1,3
12140983,16802829,18644986,0.5725911776620773,1.0772623260071825,6.434261340901497,32.85061319451033,1,9,11
16802829,12140983,18644986,0.5725911776620773,0.8288340024929651,0.15541799548040913,5.105576452993075,7,9,10
17217406,12642749,7190131,0.8226068737102106,1.240782721341677,0.13733017688516275,0.10341190096332667,1,3,3
19054212,17217406,18115428,1.3996402469936187,1.9629262121235607,0.6301757214215122,0.1831387146108818,0,2,3
7190131,19054212,12642749,0.25170880642818955,0.5513068122591589,15.345032450091834,1.3279919971093526,2,4,8
12644184,19054212,7190131,0.9418070265238991,1.1482228253191875,20.145098823879323,1.3128091380320777,1,4,7
12642749,7190131,19054212,0.5513068122591589,0.6836808369396289,0.753016586076351,11.555063948798978,3,4,5
19316800,12690763,12701692,0.08494573943977247,0.20666501117893127,0.37162972954293966,0.1985638875155028,3,3,3
7629050,19316800,12701692,0.20519971563814096,0.25181296311784257,10.480076258706926,2.0809646833877737,7,7,7
10868196,9924169,16331601,1.3402278528305671,1.373411569167722,2.5275958283444924,13.30430522977095,0,7,17
10980138,9705530,10470273,1.6293669627801186,3.7691482538237873,1.6083272059083293,1.4223278813774483,0,1,1
10986411,8915063,9355439,5.061276277367461,7.283169769698331,3.2926919135633512,1.4177864809000809,0,0,0
11004848,9739791,9470682,0.812525568064987,1.143675486979348,2.556380169983267,2.381640367066168,1,13,48
11106874,15227040,9389473,2.114211314062018,2.9905880565795533,8.835042927728052,2.036178996864906,0,0,2
11227562,9155183,16981991,6.104068739673184,7.6833070915915025,2.701290599951057,5.555444254286533,0,0,0
11233285,11223365,9821192,2.3501812696742292,3.5789437503325683,1.2708741387352438,1.62982335382191,0,0,1
10924003,13892596,8083281,1.0071538052086535,1.1331834734432646,10.15524034759596,2.097704989299311,0,13,33
11009044,18312497,10842572,0.8025072147757353,1.882796830637293,2.8649484633401125,0.9232624536002241,1,2,2
11072599,12726281,12728080,1.839628615698253,2.2278045218636513,1.8029388278477194,1.5418681108724612,0,1,6
11276282,9925265,11361113,1.080096300594011,1.2568191028959166,2.4882833288009163,0.6655262111629474,0,5,22
18065713,9356871,18337838,3.5474407222132305,5.4247597703334325,0.6031157668888396,1.0073679614017128,0,0,0
18138347,8617679,17410989,1.7093159538067713,1.858548423388315,0.402427778830969,1.6400087071603657,0,2,2
18301924,10372951,9329031,1.4696607445552834,2.305029574480348,0.3386458122379812,0.436336525860283,0,1,3
18359998,17686441,9897265,3.0070926933028095,8.118310952588693,1.4553578111114498,0.6708596759919063,0,0,0
8760225,14715401,13873824,0.9211158747622945,1.179475950230295,2.0278983794620387,0.7546892665030964,1,5,5
8813148,13871597,14706695,4.345811074515409,4.493506206187851,0.3994275394693019,2.9160270765015435,0,0,0
14101953,9847064,18146763,5.922502603597781,8.482239232823986,0.5635210131189041,1.4179490542660196,0,0,0
8902165,9414770,9978451,1.5539511410576419,6.7905573977293745,1.4955690323754014,1.2850151632266134,0,1,1
8918813,8919858,9610280,0.26037122597588747,7.227096907728573,0.9890350712778492,1.423619984905996,1,1,1
8919858,8918813,9014148,0.26037122597588747,7.112927228182222,1.0110864913091342,1.8403510841490447,1,1,1
9002083,10610437,10578108,0.7889757767031739,1.26867386193858,1.1188683429514343,1.8227232373033826,1,11,48
9031123,9812401,8714156,4.059676283744705,7.89417345941206,0.45480497454382357,0.2760481340557659,0,0,0
2965594,10858965,9234261,2.5899676818381656,3.4926576011362913,0.5450849614916364,1.481740878686312,0,0,1
9166019,2460840,8485274,6.863537329208124,6.880361709396296,0.392239030855204,0.8122495451306938,0,0,0
9248509,8085137,8146110,4.398720474624844,4.72801652702744,0.7615185750296262,0.8226556052181522,0,0,0
9364038,15846479,17532642,2.6307296046921924,3.8130718167284483,3.799820420750341,1.8780440498969035,0,0,1
9366625,9915689,10110161,5.205619713062096,5.680340713805284,1.142976414794667,1.1705246020437299,0,0,0
12728080,19380932,7653317,0.6654090223524312,0.7289685320736421,10.393004823979336,0.46220894407449875,4,6,7
7653317,19380932,12720100,0.10339777233382073,0.4015778631839831,22.485512141678058,7.120540769176266,5,6,8
13670148,20504298,8760225,0.15166442317106288,1.801339642281642,3.5978592233376143,0.6556653693896544,1,2,5
20504298,13670148,8760225,0.15166442317106288,1.7479848045553634,0.27794305944864994,0.1822376387426897,1,2,4
18253968,18266346,20742138,1.2657193852660809,4.7319749401724644,0.28651390654959663,0.7753143007974346,0,1,1
18266346,18253968,1012224,1.2657193852660809,3.583190315303074,3.4902319822542234,0.21786474422307855,0,1,1
17144123,8972408,10129998,2.6457153471063957,3.1224324829301864,0.5969965957649962,0.3817045915260325,0,0,1
17320704,9612642,10288861,1.2465394458872563,2.146944510066322,0.39067936025952177,0.22592663997678442,0,1,2
17360562,8611504,17422086,0.17259899342914015,3.498113463653655,0.7383642681374458,1.0349177038028372,1,1,1
8611504,17360562,17422086,0.17259899342914015,3.6451962579892268,1.354345061310376,1.4016356810080473,1,1,1
17418547,18475201,8350685,3.694507044969806,7.601996360709043,0.5105371118294789,0.458889031435998,0,0,0
17478075,10183374,17964092,1.3030742357893124,1.5965943569967227,0.43704641242961845,1.4522339679513918,0,2,2
17721911,2780928,9805592,0.11151604175171148,5.243811614950562,0.7744954765947772,1.1529517139883574,1,1,1
2780928,17721911,9805592,0.11151604175171148,5.259830623609109,1.2911631251827294,1.4886487382179918,1,1,1
17799611,9394847,9143370,1.5909773140574042,2.5409941695852836,0.4963964855826534,0.21786503158686849,0,1,2
8671263,17974615,13792383,0.15528215777313342,2.574483232355947,1.218147855259028,1.1465865131806898,1,1,2
17974615,8671263,13792383,0.15528215777313342,2.723277497074362,0.8209184096025512,0.9412539768720265,1,1,2
18012948,17647764,9958488,2.8017893747126457,2.9290350065520756,1.1429236751062035,0.38611786291288785,0,0,2
18115428,9297858,19054212,1.2469933561707964,1.9629262121235607,0.2700233541383509,5.460341916916466,0,2,8
18271268,20058967,9054327,5.748719859219768,5.823944620429796,3.7859297757594046,0.8341196040399349,0,0,0
8729071,13995967,13722615,1.2420481702214838,1.397062040467521,7.279191367897719,1.547874228820834,0,3,4
18354747,10374091,9768387,3.3486145284623894,7.184485557751892,0.43979528620612435,0.394706490931612,0,0,0
18414719,11556599,6038359,1.3197540680734097,1.8933892171306603,0.874623481804867,0.6289533892439714,0,4,13
17837673,8660832,8328197,0.4248990134745255,2.741474100247575,0.4071356207907616,0.3161151742720032,1,1,2
18016379,17818556,17704711,2.723403559567761,3.1354357155138355,1.708978862697984,2.6654470553824363,0,0,1
18048736,9325839,16030139,3.8436815697302404,5.835683613250628,0.33820970285227536,1.6356866448012226,0,0,0
18183769,13692748,20710010,13.201251117750338,13.479304703003478,0.41876075194477763,3.480867075135817,0,0,0
8707373,8708413,17445073,0.4309336191777283,3.3762733794498914,0.49001850573729683,2.3643041690169557,1,1,1
8708413,8707373,17445073,0.4309336191777283,3.3148133594154565,2.040739254317282,4.824928326858903,1,1,1
18369501,9769665,8924821,5.15427485673124,8.081153068607701,0.774193886787657,0.7979692119514069,0,0,0
8734901,8736071,14132544,0.5499761904427464,7.42252524913437,0.5100545349946705,7.20353940583307,1,1,1
8736071,8734901,13741790,0.5499761904427464,7.899863643529784,1.960574666805872,1.7599562872580952,1,1,1
8803865,17718284,9085595,3.115261287614066,5.874146016776268,1.849448999148611,0.49174320686503986,0,0,0
18466079,18381161,15490692,2.250743393667478,2.907657002757352,1.001399323936702,2.1204898938405963,0,0,4
14096270,8722917,8721699,4.730506969469112,4.750068858630692,0.7832331334368532,1.0290422704919833,0,0,0
8933477,17557355,17316115,1.409717988397782,2.2316440357892384,1.4028977890531138,1.0223537216668794,0,1,4
8960069,11106874,10217122,3.5225413840652826,3.978122387959398,0.3506192524036973,0.37476226593154754,0,0,0
9008303,18045681,12197269,4.263909656138075,5.070987369095251,0.6501923739440695,0.4278138682591023,0,0,0
9044112,11162917,10470273,2.6247834831068366,3.210657868595804,0.5514149857976772,0.6948272434239472,0,0,1
8876819,17438870,10342135,1.7596808579616277,2.240345236023367,1.3308061640683007,0.5132146949153673,0,1,2
14093861,9384896,9062528,2.5010604413473168,2.8246864455286103,0.45849374333259924,0.4785443158114552,0,0,4
8935446,8716719,8715078,1.3791347229502433,1.5248413229133724,0.5617175136371046,0.8335726624684888,0,2,7
14117720,9920746,10064610,7.389924861347354,7.9849714593155845,1.298442399425913,0.799247913359765,0,0,0
9095345,8628413,8629848,2.5318072489686703,2.9814117498810337,0.7383927851130501,0.7878372849215816,0,0,2
9153721,13678885,20629167,1.8423650009369075,1.9793427893426407,1.598237696262743,6.798080745280319,0,2,6
9161415,17124510,10403334,0.7730847676064762,2.6535063071561544,0.9610162375886193,0.5580930792283603,1,1,2
9228472,16618996,15964286,1.4519862991096688,4.02380047604613,1.5759660240435722,0.9552021152439762,0,1,1
9278205,17045098,9922347,3.2488839854412013,4.1162540664119485,2.698020252901725,0.6863879423269061,0,0,0
9308021,9775886,8597428,1.3504028505889196,3.1235232155930026,0.7209296368313782,1.294287329053146,0,1,1
9320722,8795478,9549225,2.126678702237431,3.501627364889468,1.0995674788730558,1.638190752115295,0,0,1
9420821,18297371,17494069,3.2246173786511854,4.571053784616578,1.6576504392131557,3.0470599963980836,0,0,0
9631594,10839220,10803440,1.636951493587193,1.6562544386818359,1.2169967988945845,0.952207942181739,0,2,6
9633337,10123230,9325839,4.161461614526831,4.264106472835278,1.2834216809894066,1.7245676583752432,0,0,0
9642758,15921053,18123020,3.6381852646675514,5.149345574708232,4.255819397257562,2.2248994237662396,0,0,0
9728535,17873830,17128461,1.4971179619614914,2.0079853603066113,0.9247334026699282,2.2260126398069704,0,1,3
9756946,17154751,10951930,0.9198613082666899,1.6872631733216923,5.377291418920148,0.899709771263348,1,3,3
9771107,11276282,8237249,1.7671145879616488,1.8295998400883349,0.49725436314604204,1.2001715321433337,0,2,11
9792407,9834051,8986032,2.4695511895804843,4.388252258687105,0.963102733326734,1.4061611919318033,0,0,1
9798319,17810947,13239980,0.8851947542089075,3.5655568817492775,2.8645890996514085,1.8412781788824717,1,1,1
9867435,16718086,8537898,4.356247396947548,4.618215772983245,3.775940186263406,3.103252874675348,0,0,0
9906769,15233502,15239965,3.5572705896278665,4.397124853962154,5.501714457189331,0.936309168865542,0,0,0
9628491,8855096,16715858,1.362795123063252,2.2995655635602392,1.0122768065861407,1.2580628068812039,0,1,3
9648216,8838970,8839920,3.1821823969271397,3.2170379246638965,0.8888209810345309,0.5535900321256885,0,0,0
9735077,15569344,10042583,2.411620721941301,3.1396946518935227,4.994254111754497,0.4955071319876342,0,0,1
9752526,13297840,20294914,2.2516606054606676,2.327185357407928,2.583437943053691,5.405042583663896,0,0,5
9794572,17640299,18324837,3.6582143058977685,5.654549058887912,2.7415235748454636,1.80724845966856,0,0,0
9900981,10916681,17884044,4.364897768830979,5.17101865342685,0.6933614739983163,2.8195194495467457,0,0,0
9918196,14104040,8391630,1.1648732172904248,4.992185120129207,1.3286766325362955,2.456367393470079,0,1,1
9992055,12712401,8754567,2.3233298474759305,2.5766463999355618,1.2929309607659012,2.324487029726972,0,0,7
10061897,17283835,2599935,1.8575408443955999,1.9136662897111734,3.554614937785655,0.5461358966785993,0,2,2
8283637,14837488,8826312,0.5296559375766055,1.700121385127951,2.523851944805139,0.3353815097022368,1,3,3
15110221,8307240,9170939,0.366854138798892,1.5966359498287488,0.1230423766340276,0.2843506620830484,1,2,2
8307240,15110221,9170939,0.366854138798892,1.4391897242374514,8.127281245341681,2.310997803048049,1,2,2
15522088,2304936,15984133,0.060818587890765205,4.647927543618167,0.21705865340672936,0.46122847596828054,1,1,1
2304936,15522088,15984133,0.060818587890765205,4.627013614879352,4.607049681295948,2.1249025032142823,1,1,1
15835145,9467751,16454619,1.8527103637511688,2.787099039580883,0.12187815097406637,0.8689921919238585,0,1,3
16024914,8425844,16027781,0.6605213487277705,0.8910571971972416,0.7840575320546377,0.4249394357137188,2,2,2
16027781,16024914,8425844,0.8910571971972416,1.3830910144121833,2.353276528266722,1.8451041869949119,1,2,2
8425844,16024914,16027781,0.6605213487277705,1.3830910144121833,1.2754166105381082,0.5419748147819675,1,2,2
16120199,8446770,8445563,0.18867368346783012,0.952627604817103,0.3992551417914001,0.4020650158403602,2,3,6
12008777,11498256,5370323,1.4999311661202195,1.5133613345988972,0.6392921053513475,0.8688002529873244,0,10,14
10854354,13848161,14618435,2.330028693975178,2.572263101048819,4.561601322833317,8.915662885211107,0,0,3
10939323,10219261,9219350,6.524804151399105,7.175044023606509,1.2451800150424661,1.052315933556737,0,0,0
12557261,11450389,11456124,1.005926339480884,1.042089881728973,1.8192112114382646,1.3206100937428893,0,3,18
4209797,2979098,9194556,1.0906654748706865,1.1959937594581254,0.7230069212872527,1.2234130553132991,0,2,3
14653069,10098636,15239965,12.521233770934304,13.641721780266808,0.10314125853826489,0.11293543530294768,0,0,0
1738145,14653069,10098636,0.09402901390849693,12.503749040085005,12.920898921762722,1.332677776236317,1,1,1
15063054,2047698,8297951,0.032517737906211965,0.11481093365389446,0.2904173638703536,0.33047855740286963,2,3,6
2047698,15063054,8297951,0.032517737906211965,0.10623493397839238,3.4433202845488746,1.1379435203137507,2,3,6
8297951,2047698,15063054,0.10623493397839238,0.11481093365389446,0.8787782364842525,3.0259149273063146,2,4,6
15118185,20742138,13702203,6.358357809985007,6.390376363764817,1.624051651711708,0.16148647191398963,0,0,0
15898376,16049479,16500249,1.9695885014699428,4.326540722431944,1.5300862647622584,0.8218781849560082,0,1,1
16090541,8435853,9259594,0.16472990051328446,1.2727457623955538,0.17444491314804228,0.30278749964176765,1,2,2
8435853,16090541,9259594,0.16472990051328446,1.287022063342601,5.732468674230428,1.73571985664499,1,2,2
16100139,9637443,17948663,1.1894964337548901,3.515142308348076,0.23794185854810312,0.4520021986221063,0,1,1
9599138,16999529,8562465,1.0291366598499712,1.0368080986981276,1.2067517876432212,0.5416202030646291,0,3,4
9623844,8997130,16643441,4.5699707822696,4.831717692089488,1.0247828666654597,3.7104803374855155,0,0,0
9695680,16500249,16130870,1.8025120482926495,2.6963458396790485,4.030414306738616,3.4048037729117424,0,1,2
9782788,10908161,16874412,2.1721755539621976,2.9202541286347614,0.7015904652586886,2.535293973987773,0,0,2
9845892,9409131,17269209,1.2521596993764894,1.686105872907508,0.4517770132013102,1.4018316223422347,0,2,4
9879165,10568230,8935446,1.417551595809262,2.309162849033476,0.5511128489674663,1.561734674158906,0,1,2
9902779,10479081,19419622,1.112013241504531,2.056147414331348,0.679842148338272,14.328864991612773,0,1,3
9942163,9896726,10366587,2.4305978957148846,6.927239103873933,0.8235313115062972,0.7233270646731953,0,0,1
9986361,16710870,9917122,3.1539074970982166,3.9870603050931432,4.986224966881255,0.8787672475791316,0,0,0
10124103,9948147,16731731,4.180512559024605,8.532181566416698,0.5846700386511489,4.3813585902533925,0,0,0
10129998,17144123,10132132,3.1224324829301864,5.2269206154472725,2.6198270133509762,1.1106232738026922,0,0,0
10180875,17818556,17704711,1.800888372473787,2.106740406892222,3.0896592360458666,4.818856038893545,0,1,4
10198003,9126771,1053069,2.272398294505042,4.494031163104306,2.3959957779604277,0.574235732339581,0,0,1
