GalaxyID,SnapNum,GroupID,SubGroupNumber,Stars_Mass,SF_Hydrogen,SF_Oxygen,SF_Mass,NSF_Mass,BlackHoleMass,StarFormationRate,KappaCoRot
8635516,28,28000000000711,0,8826301440.0,0.6970769166946411,0.010602528229355812,602581376.0,59042013184.0,12739188.0,0.33027273416519165,0.18223862983303646
8734901,28,28000000000993,0,23459901440.0,0.6758555173873901,0.014519507996737957,5371019264.0,37869936640.0,2123230.5,2.067249059677124,0.6743635079037291
8799477,28,28000000001064,0,12158747648.0,0.7284343838691711,0.004774927161633968,65592480.0,33768601600.0,31693342.0,0.04053470492362976,0.1759910677108137
8853143,28,28000000001108,0,20097832960.0,0.6814853549003601,0.013273037038743496,4337494016.0,36802023424.0,4752273.5,1.9456995725631714,0.5178540915852767
8906927,28,28000000001153,0,35611242496.0,0.6649584174156189,0.015482456423342228,2465163008.0,43315806208.0,13331688.0,1.0565402507781982,0.5996596680946393
8963514,28,28000000001190,0,16576039936.0,0.6902583241462708,0.011716588400304317,674637120.0,49133821952.0,15418030.0,0.4770466387271881,0.13436081010403728
9020523,28,28000000001223,0,26112790528.0,0.6764488220214844,0.013424401171505451,232892336.0,30724175872.0,37775368.0,0.13589680194854736,0.13982526931259293
9071731,28,28000000001256,0,28716351488.0,0.6808253526687622,0.013548768125474453,6028909568.0,42975371264.0,11973762.0,2.078787326812744,0.5583534959393573
9126771,28,28000000001292,0,43695362048.0,0.7135213613510132,0.0096885422244668,2199743.0,23186294784.0,22448598.0,0.0008113992516882718,0.6208730643258186
9181450,28,28000000001327,0,16405074944.0,0.7034855484962463,0.009569557383656502,1019764224.0,37140029440.0,23543356.0,0.3484906256198883,0.22829487102045837
9231885,28,28000000001362,0,17232218112.0,0.6490570902824402,0.01810166798532009,1116307328.0,12539925504.0,4227093.5,0.7217079997062683,0.5618614196380824
9281702,28,28000000001396,0,10069019648.0,0.7058959007263184,0.00960744358599186,5111832064.0,56555982848.0,2762187.25,3.3480265140533447,0.41605682365366425
9329031,28,28000000001429,0,15355810816.0,0.6581045389175415,0.017203740775585175,2097497344.0,2244204800.0,1663168.125,1.0004416704177856,0.4114581934645876
9374785,28,28000000001462,0,22182244352.0,0.6489056944847107,0.018229441717267036,2055394304.0,16735213568.0,1466083.0,0.8924108743667603,0.6249776445160514
9419559,28,28000000001495,0,17234180096.0,0.6903603076934814,0.012021295726299286,1831689472.0,28682242048.0,17181100.0,0.5724127888679504,0.22364753438847498
9627416,28,28000000001527,0,19644762112.0,0.6786695122718811,0.013789614662528038,2591968000.0,24538634240.0,11313943.0,1.311134696006775,0.16338289327107267
9673326,28,28000000001561,0,20889702400.0,0.6262516975402832,0.021688450127840042,1201568128.0,22416250880.0,16023178.0,0.3945823013782501,0.5971071640471878
9714039,28,28000000001593,0,14108107776.0,0.7024667263031006,0.008942830376327038,15673480.0,27285354496.0,31294122.0,0.026044823229312897,0.18468198407245942
9756946,28,28000000001628,0,16380613632.0,0.6250860691070557,0.022336753085255623,902931904.0,20378974208.0,2514567.25,0.46652185916900635,0.20790199915652424
9796767,28,28000000001661,0,14137357312.0,0.6722692251205444,0.015094262547791004,2570317312.0,30288488448.0,6646444.0,1.0994627475738525,0.4967297547440834
9838327,28,28000000001693,0,7779997184.0,0.7022235989570618,0.010058389976620674,3339154432.0,45269098496.0,1453479.0,1.3931753635406494,0.48581658440004777
