GalaxyID_test,GroupID_test,snap_lm,z_lm,L_lm,snap_lmm,z_lmm,L_lmm
10354998,28000000002191,23.0,0.5031073093414307,1.007726788520813,4.0,8.074616432189941,2.2527098655700684
10408025,28000000002248,26.0,0.18270987272262573,1.7390586137771606,26.0,0.18270987272262573,1.7390586137771606
10451079,28000000002298,27.0,0.10063853859901428,1.0099226236343384,,,
10474322,28000000002326,27.0,0.10063853859901428,1.012255311012268,6.0,5.97116231918335,1.4400686025619507
9948147,28000000001790,27.0,0.10063853859901428,1.012255311012268,21.0,0.7356296181678772,17.09234046936035
9981020,28000000001819,17.0,1.486707329750061,1.0834126472473145,,,
10052567,28000000001885,22.0,0.615189790725708,1.0077794790267944,,,
10067592,28000000001900,26.0,0.18270987272262573,1.0187616348266602,8.0,5.03723669052124,1.6515389680862427
10162089,28000000001992,26.0,0.18270987272262573,1.0187616348266602,,,
10193360,28000000002023,26.0,0.18270987272262573,1.010898470878601,12.0,3.0165045261383057,2.37446665763855
10223985,28000000002054,22.0,0.615189790725708,1.0314245223999023,9.0,4.485213756561279,1.6589906215667725
10227192,28000000002057,22.0,0.615189790725708,1.0314245223999023,19.0,1.0041216611862183,1.3388690948486328
10323276,28000000002157,27.0,0.10063853859901428,1.4622806310653687,27.0,0.10063853859901428,1.4622806310653687
10358633,28000000002195,27.0,0.10063853859901428,1.0033820867538452,,,
10485458,28000000002339,25.0,0.270901083946228,1.0059106349945068,,,
10542487,28000000002405,18.0,1.259331464767456,1.0123693943023682,,,
10771907,28000000002462,21.0,0.7356296181678772,1.0082496404647827,13.0,2.4784133434295654,1.4387478828430176
3550457,28000000000003,18.0,1.259331464767456,1.0087555646896362,6.0,5.97116231918335,1.5913872718811035
3544702,28000000000003,15.0,2.0124101638793945,1.0367931127548218,6.0,5.97116231918335,1.9781036376953125
3545252,28000000000003,18.0,1.259331464767456,1.0416840314865112,17.0,1.486707329750061,1.344316840171814
3539990,28000000000003,16.0,1.7369657754898071,1.0285292863845825,,,
3540462,28000000000003,17.0,1.486707329750061,1.011352300643921,,,
3543222,28000000000003,20.0,0.8650505542755127,1.1168042421340942,,,
3535997,28000000000003,19.0,1.0041216611862183,1.0193123817443848,,,
3537187,28000000000003,19.0,1.0041216611862183,1.0070565938949585,,,
3537757,28000000000003,19.0,1.0041216611862183,1.0301051139831543,9.0,4.485213756561279,1.3565846681594849
15410273,28000000000264,19.0,1.0041216611862183,1.0301051139831543,9.0,4.485213756561279,1.3565846681594849
8343102,28000000000264,22.0,0.615189790725708,1.0097761154174805,7.0,5.487415313720703,1.5130274295806885
15614724,28000000000298,22.0,0.615189790725708,1.0097761154174805,9.0,4.485213756561279,1.459529995918274
15651342,28000000000305,22.0,0.615189790725708,1.0097761154174805,6.0,5.97116231918335,2.5584795475006104
15654214,28000000000305,22.0,0.615189790725708,1.0097761154174805,27.0,0.10063853859901428,4.077582836151123
2334225,28000000000305,26.0,0.18270987272262573,1.0107190608978271,6.0,5.97116231918335,1.3092422485351562
15967012,28000000000339,25.0,0.270901083946228,1.000993251800537,5.0,7.049566268920898,1.3543802499771118
16281214,28000000000402,25.0,0.270901083946228,1.000993251800537,5.0,7.049566268920898,1.3543802499771118
16369838,28000000000404,26.0,0.18270987272262573,1.0004719495773315,8.0,5.03723669052124,1.6410735845565796
8473904,28000000000404,26.0,0.18270987272262573,1.056433916091919,16.0,1.7369657754898071,2.8918354511260986
16653664,28000000000475,26.0,0.18270987272262573,1.056433916091919,24.0,0.36566856503486633,1.4317091703414917
16935095,28000000000529,25.0,0.270901083946228,1.0060484409332275,24.0,0.36566856503486633,1.3711169958114624
16956975,28000000000534,25.0,0.270901083946228,1.0060484409332275,27.0,0.10063853859901428,1.3680349588394165
16991086,28000000000543,27.0,0.10063853859901428,1.0074506998062134,22.0,0.615189790725708,1.541982889175415
17335180,28000000000629,27.0,0.10063853859901428,1.0074506998062134,7.0,5.487415313720703,5.244233131408691
16561330,28000000000450,27.0,0.10063853859901428,1.0007892847061157,17.0,1.486707329750061,1.6872613430023193
16618996,28000000000464,27.0,0.10063853859901428,1.0007892847061157,27.0,0.10063853859901428,1.3928555250167847
16740639,28000000000499,27.0,0.10063853859901428,1.0007892847061157,,,
16948257,28000000000532,26.0,0.18270987272262573,1.2621850967407227,12.0,3.0165045261383057,1.3845478296279907
16999529,28000000000546,22.0,0.615189790725708,1.0104302167892456,5.0,7.049566268920898,1.4077686071395874
8561074,28000000000546,22.0,0.615189790725708,1.0104302167892456,5.0,7.049566268920898,1.4077686071395874
8562465,28000000000546,22.0,0.615189790725708,1.0104302167892456,12.0,3.0165045261383057,1.3046636581420898
17109599,28000000000581,22.0,0.615189790725708,1.0104302167892456,16.0,1.7369657754898071,3.0649166107177734
17397683,28000000000653,21.0,0.7356296181678772,1.0513510704040527,15.0,2.0124101638793945,19.562021255493164
17497366,28000000000688,21.0,0.7356296181678772,1.0513510704040527,25.0,0.270901083946228,1.324643611907959
17651635,28000000000718,23.0,0.5031073093414307,1.00106680393219,11.0,3.5279765129089355,1.749167799949646
17700007,28000000000737,23.0,0.5031073093414307,1.0182117223739624,13.0,2.4784133434295654,1.3571510314941406
17820509,28000000000783,26.0,0.18270987272262573,1.4124059677124023,26.0,0.18270987272262573,1.4124059677124023
17851300,28000000000797,26.0,0.18270987272262573,1.0038264989852905,,,
17992290,28000000000832,26.0,0.18270987272262573,1.0038264989852905,6.0,5.97116231918335,1.7643803358078003
8686632,28000000000867,27.0,0.10063853859901428,1.1796150207519531,17.0,1.486707329750061,6.512716293334961
18096815,28000000000881,27.0,0.10063853859901428,1.1796150207519531,11.0,3.5279765129089355,1.5665143728256226
15841583,28000000000317,27.0,0.10063853859901428,1.0332489013671875,3.0,8.987874984741211,12.264457702636719
8393665,28000000000317,11.0,3.5279765129089355,1.0200427770614624,,,
8395233,28000000000317,11.0,3.5279765129089355,1.0200427770614624,6.0,5.97116231918335,1.4043805599212646
16036383,28000000000352,11.0,3.5279765129089355,1.0200427770614624,,,
16110817,28000000000366,26.0,0.18270987272262573,1.0012378692626953,10.0,3.983663558959961,17.761362075805664
8441417,28000000000366,22.0,0.615189790725708,1.005919337272644,11.0,3.5279765129089355,1.3758158683776855
16376964,28000000000406,26.0,0.18270987272262573,1.0027490854263306,12.0,3.0165045261383057,1.5505725145339966
16454619,28000000000424,26.0,0.18270987272262573,1.0027490854263306,19.0,1.0041216611862183,1.3372089862823486
16583346,28000000000455,26.0,0.18270987272262573,1.0027490854263306,17.0,1.486707329750061,1.6599855422973633
16649034,28000000000473,26.0,0.18270987272262573,1.0027490854263306,18.0,1.259331464767456,1.3261655569076538
16899534,28000000000520,24.0,0.36566856503486633,1.032869815826416,12.0,3.0165045261383057,1.4381523132324219
8552200,28000000000520,27.0,0.10063853859901428,1.0016698837280273,9.0,4.485213756561279,1.576978087425232
16975467,28000000000539,24.0,0.36566856503486633,1.0057017803192139,10.0,3.983663558959961,1.5752543210983276
8557835,28000000000539,27.0,0.10063853859901428,1.005214810371399,26.0,0.18270987272262573,1.401474952697754
11079169,28000000002869,25.0,0.270901083946228,1.0071115493774414,11.0,3.5279765129089355,1.339577317237854
11151015,28000000002976,22.0,0.615189790725708,1.0907890796661377,13.0,2.4784133434295654,1.383224606513977
11213281,28000000003075,12.0,3.0165045261383057,1.0020500421524048,6.0,5.97116231918335,2.1334304809570312
9544765,28000000000002,24.0,0.36566856503486633,1.020040512084961,7.0,5.487415313720703,1.3063539266586304
9546366,28000000000002,23.0,0.5031073093414307,1.0115885734558105,7.0,5.487415313720703,2.1639838218688965
9549225,28000000000002,23.0,0.5031073093414307,1.0072189569473267,,,
9550845,28000000000002,23.0,0.5031073093414307,1.0072189569473267,16.0,1.7369657754898071,1.344810128211975
9552226,28000000000002,25.0,0.270901083946228,1.007959008216858,,,
9554089,28000000000002,23.0,0.5031073093414307,1.0013453960418701,13.0,2.4784133434295654,1.4177775382995605
9526567,28000000000002,23.0,0.5031073093414307,1.6186822652816772,23.0,0.5031073093414307,1.6186822652816772
9530299,28000000000002,24.0,0.36566856503486633,1.2645503282546997,6.0,5.97116231918335,5.4119696617126465
9532694,28000000000002,19.0,1.0041216611862183,1.0810332298278809,,,
9537911,28000000000002,23.0,0.5031073093414307,1.0026271343231201,12.0,3.0165045261383057,14.274452209472656
9539937,28000000000002,23.0,0.5031073093414307,1.0015279054641724,6.0,5.97116231918335,1.5572466850280762
9542932,28000000000002,23.0,0.5031073093414307,1.0015279054641724,19.0,1.0041216611862183,2.0457165241241455
18893253,28000000000031,27.0,0.10063853859901428,1.0001579523086548,6.0,5.97116231918335,1.312556266784668
7154021,28000000000031,24.0,0.36566856503486633,1.0052504539489746,,,
12197269,28000000000031,20.0,0.8650505542755127,1.0049827098846436,6.0,5.97116231918335,1.3400357961654663
17255594,28000000000049,26.0,0.18270987272262573,1.0889908075332642,18.0,1.259331464767456,1.3713852167129517
17263372,28000000000049,27.0,0.10063853859901428,1.0010242462158203,13.0,2.4784133434295654,1.7230525016784668
19402355,28000000000049,27.0,0.10063853859901428,1.0010242462158203,6.0,5.97116231918335,1.3430266380310059
7657926,28000000000049,23.0,0.5031073093414307,1.0161526203155518,,,
7658845,28000000000049,19.0,1.0041216611862183,1.028294563293457,7.0,5.487415313720703,2.5075697898864746
7659937,28000000000049,26.0,0.18270987272262573,1.0099611282348633,,,
12729820,28000000000049,26.0,0.18270987272262573,1.0052332878112793,8.0,5.03723669052124,1.5806565284729004
12731698,28000000000049,26.0,0.18270987272262573,1.0052332878112793,4.0,8.074616432189941,1.5453879833221436
13285279,28000000000083,24.0,0.36566856503486633,1.005126953125,,,
13287072,28000000000083,25.0,0.270901083946228,1.0034323930740356,12.0,3.0165045261383057,1.705492615699768
20225920,28000000000083,25.0,0.270901083946228,1.000466227531433,18.0,1.259331464767456,2.5618083477020264
18129274,28000000000895,25.0,0.270901083946228,1.000466227531433,18.0,1.259331464767456,1.3167778253555298
8705155,28000000000935,22.0,0.615189790725708,1.000592589378357,9.0,4.485213756561279,1.8548622131347656
18330735,28000000000965,22.0,0.615189790725708,1.000592589378357,,,
18367233,28000000000990,22.0,0.615189790725708,1.000592589378357,,,
8766569,28000000001031,22.0,0.615189790725708,1.000592589378357,,,
8776659,28000000001040,22.0,0.615189790725708,1.000592589378357,23.0,0.5031073093414307,1.4986270666122437
18461282,28000000001081,27.0,0.10063853859901428,1.007632851600647,17.0,1.486707329750061,1.4837005138397217
8894368,28000000001142,27.0,0.10063853859901428,1.007632851600647,5.0,7.049566268920898,1.3277411460876465
8903543,28000000001149,27.0,0.10063853859901428,1.007632851600647,,,
8961772,28000000001189,27.0,0.10063853859901428,1.4035619497299194,27.0,0.10063853859901428,1.4035619497299194
9006562,28000000001214,27.0,0.10063853859901428,1.4035619497299194,26.0,0.18270987272262573,1.333009958267212
9189660,28000000001333,14.0,2.237036943435669,1.0146502256393433,,,
9225417,28000000001358,14.0,2.237036943435669,1.0146502256393433,25.0,0.270901083946228,1.449429988861084
9400186,28000000001482,21.0,0.7356296181678772,1.3446664810180664,21.0,0.7356296181678772,1.3446664810180664
9413478,28000000001491,27.0,0.10063853859901428,1.0105910301208496,4.0,8.074616432189941,3.116811513900757
9607626,28000000001512,25.0,0.270901083946228,1.0035204887390137,12.0,3.0165045261383057,1.5612351894378662
9620150,28000000001521,25.0,0.270901083946228,1.0035204887390137,6.0,5.97116231918335,1.836001992225647
9668253,28000000001557,25.0,0.270901083946228,1.0035204887390137,,,
9694150,28000000001578,25.0,0.270901083946228,1.0026819705963135,19.0,1.0041216611862183,2.0562543869018555
9705530,28000000001587,27.0,0.10063853859901428,1.004385232925415,10.0,3.983663558959961,2.7986152172088623
9737382,28000000001612,27.0,0.10063853859901428,1.0072619915008545,10.0,3.983663558959961,1.4217846393585205
9789621,28000000001655,27.0,0.10063853859901428,1.0020356178283691,,,
18146763,28000000000904,27.0,0.10063853859901428,1.0020356178283691,3.0,8.987874984741211,1.9664442539215088
18308116,28000000000953,27.0,0.10063853859901428,1.0020356178283691,3.0,8.987874984741211,1.9664442539215088
18387572,28000000001004,27.0,0.10063853859901428,1.0130866765975952,,,
8772511,28000000001035,27.0,0.10063853859901428,1.0130866765975952,,,
8824645,28000000001086,27.0,0.10063853859901428,1.0130866765975952,16.0,1.7369657754898071,1.3601315021514893
8847196,28000000001105,26.0,0.18270987272262573,1.0109448432922363,,,
8886521,28000000001135,26.0,0.18270987272262573,1.0109448432922363,,,
8943297,28000000001175,26.0,0.18270987272262573,1.0109448432922363,20.0,0.8650505542755127,1.3838073015213013
8946830,28000000001177,26.0,0.18270987272262573,1.0109448432922363,6.0,5.97116231918335,1.6485962867736816
9049341,28000000001242,25.0,0.270901083946228,1.0033385753631592,13.0,2.4784133434295654,1.8540217876434326
9105123,28000000001277,25.0,0.270901083946228,1.0033385753631592,24.0,0.36566856503486633,1.353380799293518
9170939,28000000001321,20.0,0.8650505542755127,1.0173413753509521,,,
9267523,28000000001386,15.0,2.0124101638793945,1.0287030935287476,,,
9373318,28000000001461,24.0,0.36566856503486633,1.010844111442566,,,
11295927,28000000003208,24.0,0.36566856503486633,1.0028871297836304,15.0,2.0124101638793945,1.370329737663269
14737384,28000000000194,23.0,0.5031073093414307,1.000498652458191,4.0,8.074616432189941,1.3323332071304321
1760770,28000000000194,22.0,0.615189790725708,1.0066016912460327,4.0,8.074616432189941,2.6335089206695557
14883340,28000000000212,27.0,0.10063853859901428,1.000962734222412,13.0,2.4784133434295654,1.3102246522903442
15548147,28000000000286,27.0,0.10063853859901428,1.000962734222412,21.0,0.7356296181678772,1.4322400093078613
8355287,28000000000286,27.0,0.10063853859901428,1.0042568445205688,18.0,1.259331464767456,1.6013809442520142
15561788,28000000000288,27.0,0.10063853859901428,1.0042568445205688,,,
15959817,28000000000338,27.0,0.10063853859901428,1.0023691654205322,9.0,4.485213756561279,3.7904341220855713
15964286,28000000000338,27.0,0.10063853859901428,1.0023691654205322,10.0,3.983663558959961,4.852297782897949
16062294,28000000000356,27.0,0.10063853859901428,1.0010755062103271,25.0,0.270901083946228,1.3156287670135498
16433029,28000000000419,27.0,0.10063853859901428,1.0006173849105835,26.0,0.18270987272262573,4.226421356201172
8483645,28000000000419,27.0,0.10063853859901428,1.0006173849105835,25.0,0.270901083946228,1.3288354873657227
16515783,28000000000437,27.0,0.10063853859901428,1.0006173849105835,5.0,7.049566268920898,1.6694908142089844
10305994,28000000002139,25.0,0.270901083946228,1.0096763372421265,,,
10343837,28000000002179,25.0,0.270901083946228,1.0096763372421265,9.0,4.485213756561279,1.5137369632720947
10391042,28000000002230,17.0,1.486707329750061,1.4527369737625122,17.0,1.486707329750061,1.4527369737625122
10406312,28000000002247,26.0,0.18270987272262573,1.1419296264648438,,,
10417878,28000000002260,17.0,1.486707329750061,1.0472798347473145,6.0,5.97116231918335,1.410850167274475
10471573,28000000002323,17.0,1.486707329750061,1.0472798347473145,13.0,2.4784133434295654,1.7596205472946167
10530946,28000000002391,17.0,1.486707329750061,1.0472798347473145,4.0,8.074616432189941,3.105067014694214
10865419,28000000002577,23.0,0.5031073093414307,1.0064104795455933,13.0,2.4784133434295654,1.4231265783309937
10878256,28000000002594,18.0,1.259331464767456,1.3087643384933472,18.0,1.259331464767456,1.3087643384933472
10915109,28000000002645,27.0,0.10063853859901428,1.6546509265899658,27.0,0.10063853859901428,1.6546509265899658
10957550,28000000002700,20.0,0.8650505542755127,1.0064314603805542,,,
10996247,28000000002752,22.0,0.615189790725708,1.0720669031143188,7.0,5.487415313720703,1.8100659847259521
11062353,28000000002844,26.0,0.18270987272262573,1.014950156211853,,,
9886641,28000000001736,27.0,0.10063853859901428,1.0057017803192139,14.0,2.237036943435669,1.3221023082733154
9896726,28000000001745,27.0,0.10063853859901428,1.0057017803192139,,,
9953777,28000000001796,19.0,1.0041216611862183,1.4901760816574097,19.0,1.0041216611862183,1.4901760816574097
10046237,28000000001880,19.0,1.0041216611862183,1.4901760816574097,27.0,0.10063853859901428,1.3672784566879272
10056398,28000000001889,19.0,1.0041216611862183,1.4901760816574097,,,
10087546,28000000001920,23.0,0.5031073093414307,1.118891954421997,8.0,5.03723669052124,1.4894556999206543
10131044,28000000001961,22.0,0.615189790725708,1.0760160684585571,,,
10192190,28000000002022,27.0,0.10063853859901428,1.0059901475906372,12.0,3.0165045261383057,2.1627917289733887
10199061,28000000002029,27.0,0.10063853859901428,1.0059901475906372,17.0,1.486707329750061,1.3859535455703735
10237263,28000000002068,27.0,0.10063853859901428,1.0059901475906372,10.0,3.983663558959961,2.8032572269439697
10244344,28000000002075,26.0,0.18270987272262573,1.02790105342865,25.0,0.270901083946228,1.329286813735962
10319357,28000000002152,27.0,0.10063853859901428,1.007710337638855,3.0,8.987874984741211,2.112938165664673
10347870,28000000002183,27.0,0.10063853859901428,1.0090874433517456,6.0,5.97116231918335,1.9908068180084229
10443502,28000000002290,22.0,0.615189790725708,1.2422682046890259,10.0,3.983663558959961,1.36561918258667
10483288,28000000002336,27.0,0.10063853859901428,1.1923909187316895,,,
3538778,28000000000003,18.0,1.259331464767456,1.0326941013336182,16.0,1.7369657754898071,1.4839459657669067
3531104,28000000000003,18.0,1.259331464767456,1.0326941013336182,7.0,5.487415313720703,1.4713091850280762
3531687,28000000000003,18.0,1.259331464767456,1.0326941013336182,9.0,4.485213756561279,3.2590885162353516
3533020,28000000000003,17.0,1.486707329750061,1.0639880895614624,,,
3525685,28000000000003,20.0,0.8650505542755127,1.0089659690856934,11.0,3.5279765129089355,1.4064264297485352
3527040,28000000000003,18.0,1.259331464767456,1.2356206178665161,4.0,8.074616432189941,1.3137818574905396
3528199,28000000000003,18.0,1.259331464767456,1.2356206178665161,17.0,1.486707329750061,1.361947774887085
3528961,28000000000003,19.0,1.0041216611862183,1.0215234756469727,4.0,8.074616432189941,1.3706023693084717
3530370,28000000000003,20.0,0.8650505542755127,1.007627010345459,9.0,4.485213756561279,1.6830857992172241
10609463,28000000000003,22.0,0.615189790725708,1.0069597959518433,6.0,5.97116231918335,1.4479719400405884
10610437,28000000000003,25.0,0.270901083946228,1.018672227859497,11.0,3.5279765129089355,1.4557759761810303
3518864,28000000000003,18.0,1.259331464767456,34.33370590209961,18.0,1.259331464767456,34.33370590209961
3521601,28000000000003,18.0,1.259331464767456,34.33370590209961,8.0,5.03723669052124,1.3384933471679688
3523445,28000000000003,18.0,1.259331464767456,34.33370590209961,13.0,2.4784133434295654,2.2748451232910156
3524789,28000000000003,23.0,0.5031073093414307,1.010905146598816,,,
10597836,28000000000003,23.0,0.5031073093414307,1.010905146598816,19.0,1.0041216611862183,1.3683780431747437
10601227,28000000000003,26.0,0.18270987272262573,1.0023690462112427,19.0,1.0041216611862183,1.6892635822296143
10603734,28000000000003,26.0,0.18270987272262573,1.007228136062622,18.0,1.259331464767456,1.3046942949295044
10604960,28000000000003,23.0,0.5031073093414307,1.0093328952789307,11.0,3.5279765129089355,1.7538111209869385
10606630,28000000000003,27.0,0.10063853859901428,1.0071280002593994,,,
10608671,28000000000003,26.0,0.18270987272262573,1.0113283395767212,,,
19380932,28000000000048,26.0,0.18270987272262573,1.0113283395767212,24.0,0.36566856503486633,1.3381495475769043
12720100,28000000000048,26.0,0.18270987272262573,1.0007004737854004,15.0,2.0124101638793945,1.3722789287567139
12724543,28000000000048,26.0,0.18270987272262573,1.0007004737854004,,,
12726281,28000000000048,25.0,0.270901083946228,1.003158688545227,5.0,7.049566268920898,1.8960832357406616
16699987,28000000000487,25.0,0.270901083946228,1.003158688545227,21.0,0.7356296181678772,1.6676504611968994
8534329,28000000000487,24.0,0.36566856503486633,1.0052490234375,,,
16718086,28000000000492,25.0,0.270901083946228,1.0029244422912598,19.0,1.0041216611862183,1.4344360828399658
8537898,28000000000492,26.0,0.18270987272262573,1.0021998882293701,,,
16872251,28000000000512,26.0,0.18270987272262573,1.0021998882293701,5.0,7.049566268920898,1.5723868608474731
8549262,28000000000512,26.0,0.18270987272262573,1.0021998882293701,6.0,5.97116231918335,1.6862772703170776
17047718,28000000000562,26.0,0.18270987272262573,1.0021998882293701,,,
17299380,28000000000617,27.0,0.10063853859901428,1.0012708902359009,19.0,1.0041216611862183,1.4262117147445679
17370973,28000000000643,27.0,0.10063853859901428,1.0012708902359009,,,
17382930,28000000000648,24.0,0.36566856503486633,1.1533968448638916,17.0,1.486707329750061,3.11399245262146
8633758,28000000000698,16.0,1.7369657754898071,1.0175049304962158,13.0,2.4784133434295654,1.7926170825958252
17527003,28000000000698,24.0,0.36566856503486633,1.4507908821105957,24.0,0.36566856503486633,1.4507908821105957
17643577,28000000000716,25.0,0.270901083946228,1.2346516847610474,10.0,3.983663558959961,1.4432588815689087
8649268,28000000000766,22.0,0.615189790725708,1.0240442752838135,13.0,2.4784133434295654,1.3547347784042358
17778320,28000000000766,26.0,0.18270987272262573,1.0073987245559692,19.0,1.0041216611862183,1.9124926328659058
17827660,28000000000787,26.0,0.18270987272262573,1.0022697448730469,3.0,8.987874984741211,1.3958455324172974
8660832,28000000000792,23.0,0.5031073093414307,1.0036882162094116,,,
13709939,28000000000117,23.0,0.5031073093414307,1.0036882162094116,,,
18208178,28000000000117,23.0,0.5031073093414307,1.0036882162094116,5.0,7.049566268920898,1.4722957611083984
1021935,28000000000117,22.0,0.615189790725708,1.0097806453704834,19.0,1.0041216611862183,1.5624644756317139
1022649,28000000000117,23.0,0.5031073093414307,1.0167635679244995,7.0,5.487415313720703,1.96983003616333
13773121,28000000000138,26.0,0.18270987272262573,1.0067148208618164,12.0,3.0165045261383057,1.3152552843093872
14175622,28000000000138,26.0,0.18270987272262573,1.0067148208618164,12.0,3.0165045261383057,1.3152552843093872
13833469,28000000000172,19.0,1.0041216611862183,1.2190018892288208,5.0,7.049566268920898,1.4088554382324219
13835363,28000000000172,16.0,1.7369657754898071,1.5677803754806519,16.0,1.7369657754898071,1.5677803754806519
14545424,28000000000172,16.0,1.7369657754898071,1.5677803754806519,6.0,5.97116231918335,2.3848047256469727
14837488,28000000000206,16.0,1.7369657754898071,1.5677803754806519,6.0,5.97116231918335,1.852191686630249
10315383,28000000002148,20.0,0.8650505542755127,1.10115647315979,8.0,5.03723669052124,1.4183934926986694
10425478,28000000002269,17.0,1.486707329750061,1.055397391319275,6.0,5.97116231918335,1.6897474527359009
10438463,28000000002284,24.0,0.36566856503486633,1.034323811531067,19.0,1.0041216611862183,1.5845463275909424
10463417,28000000002313,24.0,0.36566856503486633,1.034323811531067,,,
10464463,28000000002314,20.0,0.8650505542755127,1.0114850997924805,7.0,5.487415313720703,2.3429486751556396
10506036,28000000002363,24.0,0.36566856503486633,1.008767008781433,,,
10950179,28000000002691,24.0,0.36566856503486633,1.008767008781433,,,
10987642,28000000002741,15.0,2.0124101638793945,1.1759922504425049,,,
11618335,28000000003508,21.0,0.7356296181678772,1.0120221376419067,15.0,2.0124101638793945,1.3520187139511108
8602546,28000000000629,21.0,0.7356296181678772,1.0120221376419067,9.0,4.485213756561279,3.479660987854004
17436624,28000000000665,26.0,0.18270987272262573,1.0217628479003906,11.0,3.5279765129089355,1.332814335823059
8619213,28000000000665,21.0,0.7356296181678772,1.0078763961791992,,,
8619952,28000000000665,21.0,0.7356296181678772,1.0387883186340332,,,
17528946,28000000000699,21.0,0.7356296181678772,1.0387883186340332,20.0,0.8650505542755127,1.4117166996002197
17752120,28000000000756,21.0,0.7356296181678772,1.0387883186340332,26.0,0.18270987272262573,4.883453369140625
8646377,28000000000765,21.0,0.7356296181678772,1.0387883186340332,11.0,3.5279765129089355,3.9667458534240723
8648067,28000000000765,21.0,0.7356296181678772,1.0387883186340332,15.0,2.0124101638793945,1.3949509859085083
17788553,28000000000770,21.0,0.7356296181678772,1.0387883186340332,7.0,5.487415313720703,2.520737409591675
17875911,28000000000809,25.0,0.270901083946228,1.386654019355774,25.0,0.270901083946228,1.386654019355774
18018076,28000000000843,25.0,0.270901083946228,1.386654019355774,10.0,3.983663558959961,1.340683937072754
18151088,28000000000906,27.0,0.10063853859901428,1.0026921033859253,13.0,2.4784133434295654,7.590546607971191
18155247,28000000000908,27.0,0.10063853859901428,1.0026921033859253,19.0,1.0041216611862183,1.6501011848449707
8709456,28000000000942,27.0,0.10063853859901428,1.0089777708053589,11.0,3.5279765129089355,1.3975447416305542
18371252,28000000000992,27.0,0.10063853859901428,1.0590726137161255,17.0,1.486707329750061,1.603350043296814
8768407,28000000001033,21.0,0.7356296181678772,1.0034112930297852,6.0,5.97116231918335,1.5663865804672241
12140983,28000000000022,25.0,0.270901083946228,1.0626498460769653,,,
16802829,28000000000022,25.0,0.270901083946228,1.0626498460769653,,,
17217406,28000000000036,25.0,0.270901083946228,1.0626498460769653,6.0,5.97116231918335,1.302565336227417
19054212,28000000000036,25.0,0.270901083946228,1.0626498460769653,19.0,1.0041216611862183,2.1335110664367676
7190131,28000000000036,23.0,0.5031073093414307,1.011138677597046,22.0,0.615189790725708,6.326901435852051
12644184,28000000000036,25.0,0.270901083946228,1.0080504417419434,11.0,3.5279765129089355,18.982738494873047
12642749,28000000000036,24.0,0.36566856503486633,1.0403897762298584,,,
19316800,28000000000045,24.0,0.36566856503486633,1.0403897762298584,13.0,2.4784133434295654,1.6166681051254272
7629050,28000000000045,24.0,0.36566856503486633,1.008518099784851,7.0,5.487415313720703,1.350118637084961
10868196,28000000002581,21.0,0.7356296181678772,1.017301082611084,,,
10980138,28000000002730,24.0,0.36566856503486633,1.0071449279785156,8.0,5.03723669052124,1.3517307043075562
10986411,28000000002739,26.0,0.18270987272262573,1.0061469078063965,6.0,5.97116231918335,1.3108714818954468
11004848,28000000002764,21.0,0.7356296181678772,1.006480097770691,5.0,7.049566268920898,1.9995970726013184
11106874,28000000002908,18.0,1.259331464767456,1.0192344188690186,12.0,3.0165045261383057,1.4157205820083618
11227562,28000000003098,20.0,0.8650505542755127,1.0069572925567627,,,
11233285,28000000003107,24.0,0.36566856503486633,1.5280922651290894,24.0,0.36566856503486633,1.5280922651290894
10924003,28000000002657,21.0,0.7356296181678772,1.005084753036499,6.0,5.97116231918335,1.330628752708435
11009044,28000000002770,25.0,0.270901083946228,1.0030324459075928,18.0,1.259331464767456,4.344121932983398
11072599,28000000002859,20.0,0.8650505542755127,1.0134873390197754,,,
11276282,28000000003174,24.0,0.36566856503486633,1.0251362323760986,12.0,3.0165045261383057,1.3003946542739868
18065713,28000000000869,24.0,0.36566856503486633,1.0251362323760986,15.0,2.0124101638793945,1.3603013753890991
18138347,28000000000900,24.0,0.36566856503486633,1.0053025484085083,,,
18301924,28000000000950,24.0,0.36566856503486633,1.0053025484085083,,,
18359998,28000000000984,24.0,0.36566856503486633,1.0053025484085083,,,
8760225,28000000001025,24.0,0.36566856503486633,1.0053025484085083,,,
8813148,28000000001075,24.0,0.36566856503486633,1.0053025484085083,,,
14101953,28000000001143,24.0,0.36566856503486633,1.0053025484085083,9.0,4.485213756561279,1.971022367477417
8902165,28000000001148,24.0,0.36566856503486633,1.0053025484085083,9.0,4.485213756561279,1.971022367477417
8918813,28000000001161,27.0,0.10063853859901428,1.0327589511871338,19.0,1.0041216611862183,1.6754869222640991
8919858,28000000001161,25.0,0.270901083946228,1.0107922554016113,,,
9002083,28000000001211,25.0,0.270901083946228,1.0107922554016113,12.0,3.0165045261383057,1.7474452257156372
9031123,28000000001229,23.0,0.5031073093414307,1.0034096240997314,10.0,3.983663558959961,1.8910051584243774
2965594,28000000001279,23.0,0.5031073093414307,1.013573169708252,,,
9166019,28000000001318,23.0,0.5031073093414307,1.013573169708252,11.0,3.5279765129089355,1.3803914785385132
9248509,28000000001373,23.0,0.5031073093414307,1.013573169708252,9.0,4.485213756561279,2.0547292232513428
9364038,28000000001454,23.0,0.5031073093414307,1.013573169708252,,,
