GalaxyID_test,Snap_Last_Minor_Merger,L_Last_Minor_Merger,Redshift_Minor
18088612,27,1.2500324249267578,0.1
10202982,27,1.5455801486968994,0.1
9758420,27,1.1310460567474363,0.1
8432720,27,1.2484740018844604,0.1
12187581,27,2.8775060176849365,0.1
10323276,27,1.4622806310653689,0.1
15654214,27,4.0800490379333505,0.1
16807937,27,1.1122945547103882,0.1
18873061,27,1.3071407079696655,0.1
16956975,27,1.3719658851623535,0.1
10003929,27,1.1682085990905762,0.1
8976541,27,1.1050596237182615,0.1
12676166,27,1.6166238784790041,0.1
8686632,27,1.1797282695770264,0.1
8961772,27,1.4038095474243164,0.1
14559627,27,1.823458671569824,0.1
10230192,27,1.458493947982788,0.1
9938600,27,1.2406728267669678,0.1
8323310,27,1.6177377700805664,0.1
10088970,27,1.7053844928741455,0.1
9287830,27,24.9872989654541,0.1
9943637,27,1.417553186416626,0.1
19987957,26,1.1823889017105105,0.18
16424324,26,1.316197395324707,0.18
8550655,26,1.119168043136597,0.18
9331415,26,1.131102442741394,0.18
11561158,26,3.339608192443848,0.18
10565598,26,1.1770362854003906,0.18
15990650,26,1.2125732898712158,0.18
14728142,26,1.6779568195343018,0.18
17483369,26,1.3802634477615356,0.18
19507560,26,1.4605093002319336,0.18
16996937,26,1.2238070964813232,0.18
15402075,26,1.168380856513977,0.18
15265735,26,1.204393744468689,0.18
10416762,26,1.1327418088912964,0.18
17633192,26,1.2212185859680176,0.18
17932703,26,1.1817567348480225,0.18
2490437,26,1.8750401735305784,0.18
9139292,26,1.1116327047348022,0.18
10335383,26,1.6616744995117188,0.18
16623392,26,1.1166865825653076,0.18
15878251,26,1.4652376174926758,0.18
18544428,26,17.303197860717773,0.18
13872509,26,1.2682218551635742,0.18
8304408,26,1.5170626640319824,0.18
17246197,26,1.3793669939041138,0.18
8703530,26,1.2509170770645142,0.18
9214338,26,1.2894256114959717,0.18
8920434,26,1.1344226598739624,0.18
9266059,26,1.1010096073150637,0.18
14841934,26,1.53762948513031,0.18
18416570,26,1.543853759765625,0.18
15589743,26,1.2959579229354858,0.18
16447237,26,1.2095495462417605,0.18
15172288,26,1.3436720371246338,0.18
10296223,26,1.510960817337036,0.18
20259284,26,3.8918068408966064,0.18
9263568,26,1.114166259765625,0.18
13857960,26,1.250519633293152,0.18
8498872,26,1.402684450149536,0.18
18454336,26,1.2624614238739014,0.18
15038750,26,1.2167296409606934,0.18
18352115,26,5.9002556800842285,0.18
8090112,26,1.2544816732406616,0.18
2289703,26,10.807278633117676,0.18
1399922,26,1.1587063074111938,0.18
19915810,26,1.2722434997558594,0.18
15227040,26,1.3365515470504759,0.18
17422086,26,1.2420991659164429,0.18
16677354,26,1.3966693878173828,0.18
8737296,26,1.433024525642395,0.18
11450389,26,1.1530858278274536,0.18
8711318,26,1.1969006061553955,0.18
15851557,26,1.937055230140686,0.18
9348795,26,1.2792035341262815,0.18
20429477,26,1.2537261247634888,0.18
17068441,26,1.4023000001907349,0.18
10406312,26,1.1419296264648438,0.18
10557407,26,8.657888412475586,0.18
16210120,26,1.2904527187347412,0.18
9786060,26,1.651949763298035,0.18
10408025,26,1.7409309148788452,0.18
8274106,26,1.6187189817428589,0.18
14720585,26,35.59338760375977,0.18
17154751,26,1.186938762664795,0.18
16398554,26,1.3836787939071655,0.18
14815346,26,1.199286937713623,0.18
9620150,26,1.1309139728546145,0.18
15197399,26,1.1632453203201294,0.18
17752120,26,4.883453369140625,0.18
8816166,26,1.1418704986572266,0.18
18151088,26,1.257069706916809,0.18
17296516,26,1.1024978160858154,0.18
17837673,26,1.1125246286392212,0.18
10001964,26,1.3845854997634888,0.18
16948257,26,1.2622920274734497,0.18
9006562,26,1.333141207695007,0.18
9756946,26,1.1703811883926392,0.18
16403898,26,1.4628009796142578,0.18
14216102,26,3.471827268600464,0.18
16090541,26,1.2011302709579468,0.18
17820509,26,1.4124373197555542,0.18
18680975,26,1.213434100151062,0.18
16120199,26,1.2365895509719849,0.18
15110221,26,1.5243582725524902,0.18
15522088,26,10.328975677490234,0.18
15548147,26,1.198192477226257,0.18
9634679,26,1.5973516702651978,0.18
18099216,26,1.1129013299942017,0.18
17961350,26,1.1556053161621094,0.18
10500691,26,1.314869999885559,0.18
9251926,26,1.1208189725875854,0.18
18758770,26,1.65907084941864,0.18
9632385,26,1.6390641927719116,0.18
9602574,26,1.2652430534362793,0.18
9709796,26,1.834301233291626,0.18
16664981,26,1.8326672315597532,0.18
16668992,26,1.401541233062744,0.18
8434936,26,1.8526711463928225,0.18
13151895,26,1.2688038349151611,0.18
8358440,26,1.3383378982543943,0.18
16433029,26,4.226835250854491,0.18
18279145,26,1.3314915895462036,0.18
10242261,26,1.4433311223983765,0.18
20474647,26,1.1113431453704834,0.18
10152756,26,2.663494110107422,0.18
9651173,26,1.109365463256836,0.18
15561788,26,1.140140175819397,0.18
8862668,26,1.2323933839797974,0.18
17554489,26,1.1046264171600342,0.18
18399452,26,1.3582557439804075,0.18
8557835,26,1.4014749526977541,0.18
9225417,25,1.449429988861084,0.27
16062294,25,1.3156287670135498,0.27
14487345,25,1.154906988143921,0.27
8483645,25,1.330843448638916,0.27
8946830,25,1.1950415372848509,0.27
8290282,25,1.6633059978485107,0.27
10575286,25,1.136749505996704,0.27
17992290,25,1.222076177597046,0.27
16291699,25,1.2163515090942385,0.27
8915063,25,1.1390634775161743,0.27
9463307,25,1.3124052286148071,0.27
611455,25,1.1382139921188354,0.27
9706645,25,1.123300313949585,0.27
16253921,25,1.6982079744338991,0.27
10251666,25,1.169529676437378,0.27
12638128,25,1.1247328519821167,0.27
10316711,25,1.6969871520996094,0.27
16179867,25,1.2837063074111938,0.27
18423921,25,1.462330937385559,0.27
8924821,25,1.3175907135009766,0.27
8829294,25,1.2352522611618042,0.27
9052811,25,2.0096361637115483,0.27
9201925,25,3.7361261844635014,0.27
17497366,25,1.3249667882919312,0.27
8814842,25,1.368290901184082,0.27
9918196,25,1.71277117729187,0.27
14582104,25,1.1696362495422363,0.27
17167734,25,1.165164589881897,0.27
11502825,25,1.211421251296997,0.27
8978300,25,1.2077151536941528,0.27
18067707,25,1.1851675510406494,0.27
10257626,25,1.724529266357422,0.27
9174355,25,32.62733840942383,0.27
14164096,25,1.264845371246338,0.27
9354174,25,1.244418025016785,0.27
15157617,25,1.3125203847885132,0.27
18433096,25,1.462036371231079,0.27
9681628,25,1.18861186504364,0.27
9959733,25,1.1070077419281006,0.27
16322845,25,3.593735933303833,0.27
12176835,25,1.265763521194458,0.27
9973364,25,1.1962885856628418,0.27
9440185,25,1.57021164894104,0.27
10819137,25,1.487393498420715,0.27
16745326,25,1.301343560218811,0.27
20359745,25,1049.8790283203123,0.27
17401204,25,1.1950701475143433,0.27
17395889,25,1.1051998138427734,0.27
18435213,25,1.3380120992660522,0.27
16550702,25,1.5414857864379885,0.27
17875911,25,1.3869187831878662,0.27
8733178,25,1.2234688997268677,0.27
10244344,25,1.329286813735962,0.27
15541999,25,1.4917449951171875,0.27
17107478,25,1.1855071783065796,0.27
17643577,25,1.2347017526626587,0.27
13709939,25,1.2624539136886597,0.27
10705994,25,1.1074669361114502,0.27
8628413,25,1.1444593667984009,0.27
12648879,25,1.256377100944519,0.27
18060725,25,1.3445461988449097,0.27
9729689,25,1.1645715236663818,0.27
14059469,25,1.4684771299362185,0.27
8109570,25,1.1816725730895996,0.27
9686959,25,1.2210348844528198,0.27
15583094,25,1.173002004623413,0.27
16100139,25,1.186005473136902,0.27
8077031,25,1.5065698623657229,0.27
12690763,25,1.2922874689102173,0.27
12701692,25,1.655464768409729,0.27
14476588,25,1.3412890434265137,0.27
10249247,25,1.1196610927581787,0.27
8699265,25,1.1187843084335327,0.27
17585532,25,1.115992784500122,0.27
10204082,25,1.2658474445343018,0.27
17889273,25,1.3887827396392822,0.27
9380244,25,1.3391704559326172,0.27
9828840,25,1.1977812051773071,0.27
20695119,25,1.1224044561386108,0.27
14822489,25,1.1836471557617188,0.27
10238905,25,1.522387146949768,0.27
17011392,25,1.1409472227096558,0.27
20724973,25,1.184188723564148,0.27
17348507,25,1.4739323854446411,0.27
15940995,25,2.7212154865264893,0.27
8282540,25,1.1015995740890503,0.27
14696151,25,1.3119746446609497,0.27
16720413,25,1.1865288019180298,0.27
17386981,25,2.289016962051392,0.27
17079993,25,1.1812171936035156,0.27
15554595,25,1.5850523710250854,0.27
16960167,25,1.457326054573059,0.27
8868680,25,1.1931062936782837,0.27
9891649,25,1.1251121759414673,0.27
15386754,25,1.2540168762207031,0.27
17424918,25,1.3184754848480225,0.27
11455095,25,1.1825519800186155,0.27
15904404,25,1.3556926250457764,0.27
17029974,25,1.2274335622787476,0.27
16249622,25,1.375413179397583,0.27
9647056,25,1.6248496770858765,0.27
14021165,25,1.1321271657943726,0.27
10377621,25,1.6297954320907593,0.27
18181888,25,1.2132033109664917,0.27
8353604,25,1.2276021242141724,0.27
8388372,25,2.137380838394165,0.27
8870453,25,1.5396839380264282,0.27
17505528,25,1.4086521863937378,0.27
8615266,25,1.357596755027771,0.27
9874753,25,4.042981624603272,0.27
9108582,25,1.5339131355285645,0.27
653640,25,1.1512162685394287,0.27
18162104,25,28.488176345825195,0.27
2948350,25,1.1942557096481323,0.27
10559708,25,1.423543930053711,0.27
16135804,25,1.1383428573608398,0.27
16364619,25,1.1590635776519775,0.27
15336991,25,1.168520212173462,0.27
18179567,25,1.2005817890167236,0.27
9854113,25,1.1595796346664429,0.27
10128772,25,1.1244871616363523,0.27
18041099,25,1.3827506303787231,0.27
981980,25,1.4306393861770632,0.27
18470776,24,1.5333285331726074,0.37
9895736,24,1.1178041696548462,0.37
10039759,24,1.2843832969665527,0.37
19534448,24,1.2481961250305176,0.37
10178758,24,1.1857160329818726,0.37
12699139,24,1.2623388767242432,0.37
18022138,24,1.3102704286575315,0.37
16565964,24,1.1437366008758545,0.37
8632037,24,1.4353175163269043,0.37
18601016,24,1.2386515140533447,0.37
8591423,24,1.2312378883361816,0.37
15118185,24,1.2081892490386963,0.37
10122176,24,1.10941481590271,0.37
9659441,24,1.1005992889404297,0.37
13703673,24,1.1423499584197998,0.37
18447769,24,1.3126943111419678,0.37
10092168,24,3.519751787185669,0.37
14607787,24,1.665364384651184,0.37
13633591,24,1.1544431447982788,0.37
16886030,24,1.2541971206665041,0.37
9284259,24,1.4058908224105835,0.37
9636079,24,1.5224882364273071,0.37
8540530,24,1.131569266319275,0.37
18357987,24,1.1917606592178345,0.37
15207474,24,1.1375079154968262,0.37
19076566,24,1.233775973320007,0.37
12190345,24,1.374673843383789,0.37
10049926,24,1.4009836912155151,0.37
9813651,24,1.954277753829956,0.37
9946986,24,1.2032614946365356,0.37
9397255,24,1.5692815780639648,0.37
8350685,24,1.6094191074371338,0.37
10554760,24,3.5156338214874268,0.37
16874412,24,1.2956167459487915,0.37
8968983,24,1.1635574102401731,0.37
8823157,24,1.412942886352539,0.37
20943532,24,1.1941386461257937,0.37
11568391,24,1.2648019790649414,0.37
6082966,24,1.568749189376831,0.37
10045343,24,1.1707903146743774,0.37
18051511,24,1.1436502933502195,0.37
18160042,24,1.6426879167556765,0.37
8669006,24,1.1707534790039062,0.37
10775511,24,1.8489948511123655,0.37
18294880,24,1.604458570480347,0.37
17377610,24,1.1123286485671997,0.37
16692290,24,1.183545708656311,0.37
17064786,24,1.2437211275100708,0.37
8508010,24,1.3592841625213623,0.37
17310808,24,1.119882106781006,0.37
16106437,24,1.4975634813308716,0.37
17676396,24,1.511985182762146,0.37
10357347,24,1.4002541303634644,0.37
14618435,24,1.5456808805465698,0.37
17664410,24,1.7921652793884275,0.37
197363,24,1.1613842248916626,0.37
17839827,24,1.330012321472168,0.37
15381417,24,1.966493010520935,0.37
18391952,24,1.2251414060592651,0.37
9035933,24,1.1145212650299072,0.37
10854354,24,1.5154001712799072,0.37
9062528,24,1.2331091165542605,0.37
9425387,24,1.8114924430847168,0.37
20710010,24,1.1286686658859253,0.37
9055873,24,1.5575600862503052,0.37
20440704,24,1.2564053535461426,0.37
15070187,24,1.6062498092651367,0.37
10193360,24,1.1521586179733276,0.37
15967012,24,1.1700804233551023,0.37
16653664,24,1.4317337274551392,0.37
18290627,24,1.2269283533096311,0.37
15084442,24,1.2931594848632812,0.37
16935095,24,1.371185302734375,0.37
13692748,24,1.12526273727417,0.37
8425844,24,1.1969506740570068,0.37
8770454,24,1.5435011386871338,0.37
10007496,24,1.191536545753479,0.37
14371824,24,1.154545783996582,0.37
15418091,24,1.2051607370376587,0.37
14498362,24,1.12898051738739,0.37
16268671,24,1.3941375017166138,0.37
8575425,24,1.1768285036087036,0.37
12206163,24,1.1971906423568726,0.37
19879649,24,1.3343031406402588,0.37
13698383,24,1.6517477035522459,0.37
14570466,24,1.5117443799972534,0.37
10127623,24,1.7604966163635254,0.37
20414028,24,1.3864877223968506,0.37
9768387,24,1.1366009712219238,0.37
10624027,24,1.802793264389038,0.37
14851689,24,1.6539077758789062,0.37
15424768,24,1.205624222755432,0.37
9804191,24,1.2334637641906738,0.37
10042583,24,1.4992947578430176,0.37
9479185,24,1.1190561056137085,0.37
10117048,24,1.3058136701583862,0.37
9762289,24,1.261809468269348,0.37
10168969,24,1.2892904281616209,0.37
8414200,24,2.621741533279419,0.37
15890725,24,1.1756466627120972,0.37
12137660,24,1.3684407472610474,0.37
18056321,24,1.4836561679840088,0.37
14531471,24,1.3945165872573853,0.37
16689343,24,1.3048374652862549,0.37
19955964,24,1.1463521718978882,0.37
16409436,24,1.3108696937561035,0.37
15667566,24,1.2842490673065186,0.37
10733158,24,1.2206652164459229,0.37
8689645,24,1.4902435541152954,0.37
17713162,24,1.130345582962036,0.37
9366625,24,1.1102155447006226,0.37
17799611,24,3.4097740650177,0.37
9008303,24,3.5005269050598145,0.37
14093861,24,1.590128779411316,0.37
17990051,24,1.7420594692230225,0.37
17535726,24,1.336326241493225,0.37
9735077,24,1.1729649305343628,0.37
17873830,24,1.1135035753250122,0.37
16150065,24,1.3537585735321045,0.37
16024914,24,1.6709322929382324,0.37
15018059,24,55.94798278808594,0.37
17527003,24,1.4507908821105957,0.37
17117148,24,1.1594569683074951,0.37
9731856,24,30.902929306030273,0.37
9105123,24,1.353380799293518,0.37
17737061,24,1.5523121356964111,0.37
16750449,24,1.5251212120056152,0.37
13284137,24,1.1731237173080444,0.37
16515783,24,1.136143922805786,0.37
15602667,24,1.2548919916152954,0.37
17884044,24,1.70680034160614,0.37
20574261,24,1.3639527559280396,0.37
8997130,24,1.6159563064575195,0.37
19521426,24,1.235836625099182,0.37
14534192,24,1.1335322856903076,0.37
19380932,24,4383.9462890625,0.37
8398225,24,1.1708053350448608,0.37
12724543,24,1.1028604507446291,0.37
13664607,24,1.1411997079849243,0.37
17382930,24,1.1533968448638916,0.37
16931056,24,1.8999567031860352,0.37
12002343,24,1.3323121070861816,0.37
13738373,24,1.6574047803878784,0.37
13184670,24,1.4217705726623535,0.37
10345836,24,1.1356251239776611,0.37
8850935,24,1.4266318082809448,0.37
16832144,24,15.720318794250488,0.37
20390999,24,1.1302804946899414,0.37
10668208,24,1.4017261266708374,0.37
10670173,24,1.1209924221038818,0.37
17124510,24,1.1327778100967407,0.37
11537568,24,1.2011351585388184,0.37
16342998,24,1.177240252494812,0.37
12767218,24,1.8209657669067385,0.37
20043745,24,8.213667869567871,0.37
17618660,24,1.2767971754074097,0.37
10740679,24,1.2677021026611328,0.37
18481114,24,1.214815616607666,0.37
17162000,24,1.3223466873168943,0.37
11515978,24,1.4198448657989502,0.37
11531794,24,1.220128059387207,0.37
8080038,24,1.543231964111328,0.37
19927838,24,1.2981359958648682,0.37
14240975,24,1.5616748332977295,0.37
8357017,24,1.13392972946167,0.37
16300531,24,1.1755844354629517,0.37
15691064,24,1.118463397026062,0.37
18171868,24,1.4209102392196655,0.37
11503868,24,1.1472444534301758,0.37
9512113,24,1.5454262495040894,0.37
15313860,24,1.1767866611480713,0.37
15393778,23,1.3551298379898071,0.5
2112126,23,3.437668800354004,0.5
8364906,23,1.310770034790039,0.5
17911420,23,1.2423999309539795,0.5
16238797,23,1.138511300086975,0.5
14967952,23,54.044471740722656,0.5
8708413,23,1.3787680864334106,0.5
8980186,23,1.9661076068878172,0.5
8349163,23,1.2702633142471311,0.5
9063624,23,1.4226528406143188,0.5
18356558,23,1.1115049123764038,0.5
15242251,23,1.2433089017868042,0.5
15809550,23,1.3046869039535522,0.5
9837199,23,1.1618504524230957,0.5
16841705,23,1.81363046169281,0.5
9019264,23,1.3673028945922852,0.5
13678885,23,1.339410662651062,0.5
8745474,23,2.591386318206787,0.5
14916079,23,1.2315523624420166,0.5
8694639,23,1.61963152885437,0.5
19299050,23,1.2199761867523191,0.5
17783096,23,5.286832809448242,0.5
16420094,23,1.6290085315704346,0.5
19020656,23,1.1269612312316897,0.5
18276409,23,1.2798149585723877,0.5
8895812,23,1.4337998628616333,0.5
18156687,23,1.2496058940887451,0.5
18085861,23,9.284915924072266,0.5
19128179,23,1.2207393646240234,0.5
8776659,23,1.4986270666122437,0.5
10639641,23,5.306300163269043,0.5
16968827,23,1.1662967205047607,0.5
8873580,23,1.1887516975402832,0.5
9309357,23,1.1117497682571411,0.5
10313009,23,1.2890642881393433,0.5
7173883,23,1.2323306798934937,0.5
15953505,23,1.4331471920013428,0.5
17357222,23,1.904309153556824,0.5
8766569,23,1.120606780052185,0.5
9842935,23,1.1214354038238523,0.5
17948663,23,22.21962547302246,0.5
9003479,23,1.1225734949111938,0.5
9095345,23,1.265527606010437,0.5
9386511,23,1.35652494430542,0.5
9302115,23,1.4485286474227903,0.5
17033425,23,1.1097792387008667,0.5
12109007,23,1.317704677581787,0.5
9552226,23,1.1453748941421509,0.5
11464247,23,1.7663476467132568,0.5
8764212,23,1.157223105430603,0.5
10125258,23,1.2965459823608398,0.5
9767426,23,1.5427598953247068,0.5
8785846,23,1.9850503206253047,0.5
16925427,23,20.64316940307617,0.5
16437977,23,1.1879794597625732,0.5
18106756,23,1.1274211406707764,0.5
8562465,23,1.2612131834030151,0.5
9792407,23,1.8078501224517824,0.5
17818556,23,1.536296248435974,0.5
18387572,23,1.1206871271133425,0.5
15076081,23,1.2354934215545654,0.5
14829298,23,1.2575637102127075,0.5
13217142,23,1.1195107698440552,0.5
18174421,23,21.787492752075195,0.5
13886254,23,1.348541021347046,0.5
20242621,23,1.3570553064346311,0.5
16662839,23,1.3182250261306765,0.5
14471017,23,1.223333716392517,0.5
9642758,23,1.2956300973892212,0.5
16504438,23,1.3740477561950684,0.5
8302235,23,5.344038009643555,0.5
17763271,23,1.5759975910186768,0.5
9074809,23,1.8853180408477783,0.5
18063591,23,1.1542032957077026,0.5
8443040,23,1.1982288360595703,0.5
9042744,23,1.20796799659729,0.5
10282280,23,1.4558203220367432,0.5
17491004,23,9.5924072265625,0.5
8739448,23,14.945019721984865,0.5
15490692,23,1.4401488304138184,0.5
9666767,23,6.68390417098999,0.5
18143518,23,2.74297308921814,0.5
17164303,23,1.4232121706008911,0.5
12654693,23,1.2294573783874512,0.5
14338940,23,1.2459756135940552,0.5
1718560,23,1.3985748291015625,0.5
20995479,23,1.2334768772125244,0.5
16981991,23,1.100637674331665,0.5
14642196,23,1.2944484949111938,0.5
9441220,23,1.1163657903671265,0.5
9821192,23,1.3349967002868652,0.5
12093500,23,1.109170913696289,0.5
17703229,23,1.1022833585739136,0.5
9876754,23,1.2118531465530396,0.5
10320320,23,1.186566710472107,0.5
8458137,23,1.128522872924805,0.5
10701958,23,1.1116796731948853,0.5
8849003,23,1.312193751335144,0.5
17469550,23,1.4599390029907229,0.5
17557355,23,1.1104910373687744,0.5
15710021,23,4.808929920196533,0.5
18140480,23,1.158169507980347,0.5
18037031,23,1.4662978649139404,0.5
10513356,23,1.442381739616394,0.5
19316800,23,1.1690952777862549,0.5
17528946,23,1.1579079627990725,0.5
15437985,23,1.3240960836410522,0.5
20069906,23,1.1815496683120728,0.5
9237862,23,2.749580383300781,0.5
14281806,23,1.112116456031799,0.5
10141547,23,1.4002275466918943,0.5
17519777,23,1.4929277896881104,0.5
8530808,23,1.580885648727417,0.5
18253968,23,1.1313235759735107,0.5
8595936,23,1.1775623559951782,0.5
9020523,23,1.6130328178405762,0.5
8517165,23,1.3313013315200806,0.5
8948514,23,1.8531304597854612,0.5
16715858,23,1.2212929725646973,0.5
17548740,23,1.6137685775756836,0.5
11564242,23,1.1025182008743286,0.5
8475282,23,1.2692759037017822,0.5
12127247,23,1.2432454824447632,0.5
16467493,23,1.134790539741516,0.5
8995405,23,1.2279446125030518,0.5
17630010,23,1.4223681688308716,0.5
10473450,23,1.1275578737258911,0.5
9978451,23,1.183817744255066,0.5
13668560,23,1.1619216203689575,0.5
16965345,23,24.53018951416016,0.5
18020417,22,1.1178121566772459,0.62
14674760,22,1.254178524017334,0.62
9644308,22,1.318499207496643,0.62
9414770,22,1.7445602416992188,0.62
17532642,22,1.1051490306854248,0.62
15984133,22,1.5744590759277344,0.62
15165512,22,1.2178956270217896,0.62
16510724,22,1.1624093055725098,0.62
14436222,22,1.2608884572982788,0.62
8935446,22,1.2626055479049685,0.62
1375833,22,1.29442036151886,0.62
9739791,22,1.197426438331604,0.62
15535361,22,1.1419636011123655,0.62
19814705,22,1.3466153144836426,0.62
10447829,22,1.4457199573516846,0.62
15804165,22,1.6984328031539917,0.62
8506883,22,1.1925781965255735,0.62
11758243,22,1.2442337274551392,0.62
9912257,22,13.95565700531006,0.62
15635732,22,1.4676698446273804,0.62
10632940,22,1.230833649635315,0.62
18129274,22,1.1571966409683228,0.62
9614141,22,1.19097101688385,0.62
9793594,22,1.108970284461975,0.62
20294914,22,1.3820106983184814,0.62
15343517,22,1.3298039436340332,0.62
17217406,22,1.1172828674316406,0.62
9313402,22,1.1104741096496582,0.62
10517554,22,1.304443359375,0.62
19331309,22,1.1594562530517578,0.62
17451596,22,1.4348773956298828,0.62
8605414,22,1.1070330142974854,0.62
8717752,22,1.5684605836868286,0.62
9476461,22,1.2287132740020752,0.62
12683165,22,246.5458831787109,0.62
8482145,22,1.2697515487670898,0.62
14032064,22,1.3831368684768677,0.62
9886641,22,1.2596479654312134,0.62
13212925,22,1.2776331901550293,0.62
17176508,22,1.1500686407089231,0.62
13662382,22,1.8092855215072632,0.62
10443502,22,1.2426670789718628,0.62
13809906,22,1.1304105520248413,0.62
8922757,22,1.246469259262085,0.62
9600761,22,1.2863072156906128,0.62
8497740,22,1.1115503311157229,0.62
8844016,22,1.2656066417694092,0.62
14202037,22,1.1061975955963137,0.62
17271201,22,1.443169355392456,0.62
2838435,22,1.1354708671569824,0.62
10645724,22,1.141547679901123,0.62
15445483,22,1.305850625038147,0.62
11453997,22,1.596200704574585,0.62
10030066,22,1.5300329923629759,0.62
17886930,22,1.1396242380142212,0.62
9256845,22,1.3158211708068848,0.62
10076353,22,1.1017075777053833,0.62
10353850,22,1.3155381679534912,0.62
15180624,22,1.234585165977478,0.62
8612764,22,1.2083271741867063,0.62
8378610,22,1.1325043439865112,0.62
8801709,22,48.66318893432617,0.62
17686441,22,1.1298772096633911,0.62
19354332,22,1.1108405590057373,0.62
9203269,22,1.3472632169723509,0.62
9777730,22,1.637031078338623,0.62
10239637,22,1.383353590965271,0.62
12784661,22,1.2242740392684937,0.62
10205381,22,1.2062554359436035,0.62
13251387,22,1.1256524324417114,0.62
8790769,22,1.1120764017105105,0.62
2292112,22,9.323002815246582,0.62
10913697,22,1.1287274360656738,0.62
17862869,22,1.319491982460022,0.62
9879165,22,1.1727036237716677,0.62
8283637,22,1.1918965578079224,0.62
13266439,22,1.846487283706665,0.62
13859487,22,1.1434788703918457,0.62
9615538,22,1.294264316558838,0.62
17280530,22,1.2148224115371704,0.62
15125932,22,1.342914581298828,0.62
17313320,22,1.1276649236679075,0.62
17570366,22,1.1055124998092651,0.62
15494457,22,92.0063934326172,0.62
1704971,22,1.391106128692627,0.62
13163160,22,1.1798399686813354,0.62
8953148,22,1.2546318769454956,0.62
21986361,22,1.216059923171997,0.62
17780224,22,1.1001499891281128,0.62
16991086,22,1.5421067476272583,0.62
10047593,22,1.2900971174240112,0.62
10162089,22,1.161546230316162,0.62
8431197,22,1.1038110256195068,0.62
17611275,22,1.343083739280701,0.62
15835145,22,1.241114377975464,0.62
13889992,22,1.111440658569336,0.62
13839081,22,1.2572240829467771,0.62
16079258,22,1.1920742988586426,0.62
17441218,22,1.1766310930252075,0.62
10210422,22,1.1398310661315918,0.62
17715888,22,1.1925591230392456,0.62
16130870,22,1.1938436031341553,0.62
10324277,22,4.611032485961914,0.62
19279479,22,1.2286392450332642,0.62
21730535,22,1.118265986442566,0.62
9952720,22,1.1639260053634644,0.62
9434707,22,1.1973974704742432,0.62
19595681,22,1.425165772438049,0.62
10451079,22,1.243024230003357,0.62
13995967,22,3.671467304229736,0.62
20845348,22,1.1407781839370728,0.62
13167235,22,1.1969047784805298,0.62
13818894,22,1.15092933177948,0.62
8586726,22,1.402490496635437,0.62
17017274,22,1.418156981468201,0.62
17267398,22,215.7072906494141,0.62
17749095,22,1.237860918045044,0.62
2533442,22,1.5157054662704468,0.62
8672479,22,1.140051007270813,0.62
11058614,22,1.1370583772659302,0.62
19835441,22,1.3849095106124878,0.62
16650763,22,1.209633469581604,0.62
20058967,22,1.440686583518982,0.62
18996096,22,1.216338038444519,0.62
14042156,21,1.1442198753356934,0.74
7613425,21,1.253084659576416,0.74
16614949,21,1.1509151458740234,0.74
9028068,21,1.4832345247268677,0.74
20504298,21,1.3346163034439087,0.74
16699987,21,1.6676504611968994,0.74
16971377,21,1.1113280057907104,0.74
2754913,21,1.1353840827941897,0.74
9273893,21,1.3069621324539185,0.74
16736004,21,1.3753665685653689,0.74
16789311,21,1.332939863204956,0.74
14895218,21,1.4004292488098145,0.74
19462908,21,4.533363342285156,0.74
8821464,21,1.155954360961914,0.74
12186188,21,1.1326347589492798,0.74
10735087,21,1.1172672510147097,0.74
17185904,21,1.839468479156494,0.74
9812401,21,1.1615571975708008,0.74
10387803,21,1.224653959274292,0.74
8874840,21,1.1859705448150637,0.74
19800923,21,1.3616985082626345,0.74
10526686,21,1.4419400691986084,0.74
10199061,21,1.2920936346054075,0.74
9773936,21,2.2488844394683842,0.74
10869120,21,1.1613231897354126,0.74
10247407,21,1.4304605722427368,0.74
10159084,21,1.1885271072387695,0.74
14793103,21,1.1099753379821775,0.74
16559174,21,1.344148874282837,0.74
20324216,21,1.4419618844985962,0.74
17022391,21,1.1930137872695925,0.74
10767898,21,1.1778361797332764,0.74
17739741,21,142.84132385253906,0.74
8636849,21,1.135321855545044,0.74
8511297,21,1.144477605819702,0.74
17657622,21,1.2042969465255735,0.74
578841,21,1.6328036785125732,0.74
8574219,21,1.1040307283401491,0.74
19615774,21,1.2916041612625122,0.74
18104017,21,1.3054521083831787,0.74
18108607,21,1.6095157861709597,0.74
13811994,21,2.867163896560669,0.74
20867355,21,1.136852145195007,0.74
16385870,21,1.2526971101760864,0.74
16199413,21,1.3869534730911257,0.74
20796004,21,1.5224993228912354,0.74
15921053,21,1.2626742124557495,0.74
17131843,21,1.4065039157867432,0.74
17404785,21,1.605771541595459,0.74
16943854,21,1.1474971771240234,0.74
13852620,21,1.2018327713012695,0.74
9971164,21,1.234495759010315,0.74
9370937,21,1.2055752277374268,0.74
9364038,21,1.184711456298828,0.74
8545513,21,1.359352469444275,0.74
10687442,21,1.523467779159546,0.74
8864595,21,1.1915286779403689,0.74
8623367,21,1.1086598634719849,0.74
32366,21,1.1231199502944946,0.74
17086647,21,1.5502103567123413,0.74
15220552,21,1.747588276863098,0.74
20099625,21,1.1031053066253662,0.74
9652693,21,1.2438281774520874,0.74
9423954,21,1.4189125299453735,0.74
16994863,21,1.5532636642456057,0.74
