GalaxyID,NSF_Mass,KappaCoRot,SubHaloGalaxyID
17283838,166865940000.0,0.6030842490797348,17283838
17283837,197752240000.0,0.3994471870835606,17283837
17283836,208214400000.0,0.28842475765402786,17283836
17283835,204422860000.0,0.28041018132842593,17283835
17352165,16354684000.0,0.2980222184442441,17352165
17352164,24272226000.0,0.22690174490711845,17352164
8605427,9109889000.0,0.35022310471077356,8605427
8605426,12122216000.0,0.2992917401470258,8605426
8605424,16113514000.0,0.28448365713096607,8605424
8605423,18386625000.0,0.3490846092997271,8605423
8605421,21795578000.0,0.4697776467417646,8605421
8605420,23333886000.0,0.5035359016186371,8605420
17438885,7493338000.0,0.17684220491658784,17438885
17438883,21253218000.0,0.20840463016621608,17438883
17438882,22691582000.0,0.15535789748210402,17438882
21379538,148175680000.0,0.12176534011970856,21379538
21379537,332473430000.0,0.2353169760493687,21379537
21379537,332473430000.0,0.2353169760493687,21379537
21379536,750083200000.0,0.12695336193830228,21379536
21379534,1841614600000.0,0.20210398753530573,21379534
21379533,2504231000000.0,0.21338792335803397,21379533
16639766,25510656000.0,0.33824072411707773,16639766
16639765,27400016000.0,0.4844207928027277,16639765
16639762,59336835000.0,0.5733160808129067,16639762
16639761,60378830000.0,0.19459546033243028,16639761
16639750,210391740000.0,0.4644329698906196,16639750
16639749,192190270000.0,0.3752580378101776,16639749
16861208,49922860000.0,0.46412572091445964,16861208
16861207,54769783000.0,0.3884465083836111,16861207
16861201,164133370000.0,0.25477643911682785,16861201
16861200,204915800000.0,0.20730274474525073,16861200
17089662,80759830000.0,0.37897034184886347,17089662
17089661,101475400000.0,0.1397535915951095,17089661
17666099,23332714000.0,0.5467547855552002,17666099
17666098,25698675000.0,0.2173729116550653,17666098
17666098,25698675000.0,0.2173729116550653,17666098
17666097,29723728000.0,0.24025903031098822,17666097
17666097,29723728000.0,0.24025903031098822,17666097
17666096,30477953000.0,0.18954615349670648,17666096
17682272,31434480000.0,0.23809065879690938,17682272
17682271,54723320000.0,0.2414965186048917,17682271
17682271,54723320000.0,0.2414965186048917,17682271
17682270,57675768000.0,0.3352959216988534,17682270
17682268,80947130000.0,0.5135920524927966,17682268
17682267,90922164000.0,0.5798810292296586,17682267
17689294,61111280000.0,0.42243695206715215,17689294
17689293,56438063000.0,0.19968825784748778,17689293
17783109,22373368000.0,0.16224766391071888,17783109
17783108,37964644000.0,0.24868320461064095,17783108
17805336,80027360000.0,0.5025371746188003,17805336
17805335,89833685000.0,0.29904725190736087,17805335
17805334,98419330000.0,0.24443458776461918,17805334
17805333,83000400000.0,0.40959605782513603,17805333
18004928,70621690000.0,0.34335471854455263,18004928
18004927,64746540000.0,0.48599845218105686,18004927
18063607,12434540000.0,0.20133475138822465,18063607
18063606,19754189000.0,0.42385439746432757,18063606
18063603,40906805000.0,0.3121407334654123,18063603
18063602,41448854000.0,0.3201186538876494,18063602
18063597,55393440000.0,0.3990006259993953,18063597
18063596,42486160000.0,0.13126781974403373,18063596
16157620,27952462000.0,0.35856903639748466,16157620
16157619,34151483000.0,0.28820933610185706,16157619
16157616,47872156000.0,0.5134970328991322,16157616
16157615,49497350000.0,0.503547625781464,16157615
16157604,271851210000.0,0.4366093820157223,16157604
16157603,298007700000.0,0.4336214001405282,16157603
16487729,71630120000.0,0.3991682362590436,16487729
16487728,69091880000.0,0.5136139142869306,16487728
16487719,123079150000.0,0.18602251345781703,16487719
16487718,163023110000.0,0.1949616711335572,16487718
16494889,29973248000.0,0.3148864680966854,16494889
16494888,67047477000.0,0.3070029864296249,16494888
16684555,28661460000.0,0.2880888285971213,16684555
16684554,60736197000.0,0.18876553934627469,16684554
16684552,68477900000.0,0.1503732540650695,16684552
16684551,81858404000.0,0.15613237113705336,16684551
16886035,72337500000.0,0.6227873233685106,16886035
16886034,81695105000.0,0.35717111641540605,16886034
8550669,8375442000.0,0.2736566682905978,8550669
8550661,38779793000.0,0.3301010944645522,8550661
8550660,36858778000.0,0.37931244180278895,8550660
8550658,43904990000.0,0.43669292433479306,8550658
8550657,43001057000.0,0.41598176468218284,8550657
17167738,158179260000.0,0.5910877559894993,17167738
17167737,177858230000.0,0.45056446737231287,17167737
17395895,67421260000.0,0.3400749009705629,17395895
17395894,78364795000.0,0.28558917664680455,17395894
17395893,75926020000.0,0.3000669045171283,17395893
17395892,80967010000.0,0.33568600894728884,17395892
19291703,43518296000.0,0.317620346412872,19291703
19291702,94624810000.0,0.400243415332003,19291702
13629353,29591660000.0,0.24929062165277438,13629353
13629352,38614143000.0,0.15127727748961223,13629352
17923954,51301280000.0,0.12968976639169646,17923954
17923953,76547690000.0,0.3529911750886176,17923953
17923951,112828530000.0,0.46142892525417645,17923951
17923950,187372130000.0,0.41291653008106866,17923950
17923941,1177574200000.0,0.3357193417510196,17923941
17923940,1468838700000.0,0.1918191781078719,17923940
17932717,39182664000.0,0.30016879997585383,17932717
17932716,49791836000.0,0.29901799251275335,17932716
17932713,62972410000.0,0.6051888202412511,17932713
17932712,90886800000.0,0.5696270111036277,17932712
17932710,161381970000.0,0.5772435624380904,17932710
17932709,170607950000.0,0.39452689219065473,17932709
17932706,315331540000.0,0.340929087149212,17932706
17932705,341843700000.0,0.19867543733977316,17932705
629189,22147914000.0,0.24732736330326188,629189
629188,23984048000.0,0.5011692860185042,629188
12127253,71015140000.0,0.42367244923660563,12127253
12127252,83810860000.0,0.3130796391506961,12127252
16550712,67904530000.0,0.3549245192038497,16550712
16550711,84614545000.0,0.2641493973788306,16550711
16550706,101202936000.0,0.24585324482316628,16550706
16550705,110936890000.0,0.21131018049775,16550705
16614961,26122365000.0,0.4107960077347376,16614961
16614960,41455210000.0,0.3423864684421523,16614960
16614959,58336620000.0,0.4708501002326534,16614959
16614958,111692060000.0,0.5933551523458256,16614958
16614957,157192700000.0,0.394432665130124,16614957
16614956,200923990000.0,0.5509770519668433,16614956
16623404,2183028500.0,0.24560066741653866,16623404
16623403,29306608000.0,0.37305067402277103,16623403
16623403,29306608000.0,0.37305067402277103,16623403
16623402,65640563000.0,0.2614417480663767,16623402
16623402,65640563000.0,0.2614417480663767,16623402
16623401,83749430000.0,0.29568532518215784,16623401
16623395,90859780000.0,0.5083623535695427,16623395
16623394,114832155000.0,0.18706694638145602,16623394
16736012,144469200000.0,0.7525091218057043,16736012
16736011,134858230000.0,0.7407947096401196,16736011
17001557,24701278000.0,0.46489041668231607,17001557
17001556,24716132000.0,0.3978594341936985,17001556
17001556,24716132000.0,0.3978594341936985,17001556
17001555,44335866000.0,0.264787149940583,17001555
17001552,146920160000.0,0.3598130157715127,17001552
17001551,206343540000.0,0.1405268946140372,17001551
17171479,27189074000.0,0.22244945603964725,17171479
17171478,39102878000.0,0.3497969948487206,17171478
17171471,39328510000.0,0.27796278532807267,17171471
17171470,51711250000.0,0.1332162055172481,17171470
17171464,106167290000.0,0.204764858886918,17171464
17171463,95846375000.0,0.3021760373158151,17171463
17293024,4652548600.0,0.31445798642121986,17293024
17293023,21436107000.0,0.24285287141559214,17293023
17451609,37536670000.0,0.28905051681261135,17451609
17451608,48157360000.0,0.23960549313083307,17451608
17451603,96682380000.0,0.32081857401104164,17451603
17451602,90460580000.0,0.3066571119645221,17451602
20670344,56687452000.0,0.6338448247773859,20670344
20670343,69883675000.0,0.3893065736342712,20670343
20670337,345192630000.0,0.5125978235751718,20670337
20670336,329427400000.0,0.2697301453360422,20670336
20670336,329427400000.0,0.2697301453360422,20670336
20670335,378021540000.0,0.23712661236590124,20670335
13787642,20017453000.0,0.19941210448715355,13787642
13787637,64172100000.0,0.5553002938168329,13787637
13787636,91666060000.0,0.6414599385057514,13787636
1383241,8056217600.0,0.28990281233498955,1383241
1383238,13859184000.0,0.33575939521323034,1383238
1383237,23741354000.0,0.2717980310275461,1383237
1383237,23741354000.0,0.2717980310275461,1383237
1383236,29438806000.0,0.219160150021588,1383236
14476592,743371600000.0,0.4045279960244985,14476592
14476591,814102540000.0,0.19588865443007272,14476591
12093506,3739503600.0,0.4110432592571775,12093506
12093505,2314722300.0,0.3953982611818279,12093505
18961522,221760540000.0,0.40590739549155697,18961522
18961521,326062670000.0,0.20478056272561782,18961521
18961507,4930971600000.0,0.3220999398205976,18961507
18961506,5188752500000.0,0.14792065297215765,18961506
12201847,20644448000.0,0.34918844801621135,12201847
12201846,20862380000.0,0.21140057685462635,12201846
12204553,15931966000.0,0.15882250802540718,12204553
12204552,16243121000.0,0.18758948626693822,12204552
7168289,412354140.0,0.2277652793716529,7168289
7168288,17010230000.0,0.41653677543416556,7168288
13212940,7164586000.0,0.24417014933987347,13212940
13212938,10048555000.0,0.15464492824305273,13212938
13212937,12738688000.0,0.1983889276591214,13212937
13212932,25155770000.0,0.323761045576199,13212932
13212931,16137061000.0,0.22618375505174873,13212931
13214983,11403125000.0,0.36807989421525683,13214983
13214982,13015037000.0,0.15900419688062195,13214982
19534464,94748390000.0,0.7814349297412346,19534464
19534463,127280410000.0,0.38757912573513725,19534463
19534463,127280410000.0,0.38757912573513725,19534463
19534462,184415200000.0,0.3950723661773279,19534462
19534453,2089010700000.0,0.5240223533083829,19534453
19534452,2531236500000.0,0.297052153077132,19534452
12784668,16520182000.0,0.23728278691932844,12784668
12784667,14246115000.0,0.18655431408583167,12784667
12785603,18753397000.0,0.4617525637168668,12785603
12785602,17383870000.0,0.45605999583192147,12785602
12785601,12696479000.0,0.4813329974895338,12785601
12785600,17479852000.0,0.5449578291210396,12785600
12785593,296278300.0,0.569558982842077,12785593
12785592,757032800.0,0.3211905066617473,12785592
13633596,44429660000.0,0.5920689465803778,13633596
13633595,19437030000.0,0.48933524571565606,13633595
13637031,33646010000.0,0.21223684451088043,13637031
13637030,40133177000.0,0.148867909395476,13637030
13639835,15716453000.0,0.2458564700253639,13639835
13639834,15118545000.0,0.20163550180142523,13639834
17937683,31700640000.0,0.2300947291766892,17937683
17937682,40303276000.0,0.24191215414964223,17937682
17937668,1350822700000.0,0.19945132022261505,17937668
17937667,1671834400000.0,0.1815966411705664,17937667
15038761,85422650000.0,0.3689059739811399,15038761
15038760,98028495000.0,0.107941084014632,15038760
15038753,359019740000.0,0.16318746863887876,15038753
15038752,396048000000.0,0.16344860442478532,15038752
15298828,72943880000.0,0.19486756009543987,15298828
15298827,71013790000.0,0.2606566026036,15298827
8328209,12426961000.0,0.22938328791291454,8328209
8328208,16834209000.0,0.20292390597511506,8328208
8328208,16834209000.0,0.20292390597511506,8328208
8328207,19272346000.0,0.3615268748634377,8328207
15501298,576030400000.0,0.6787291356793873,15501298
15501297,500361040000.0,0.3492875192471373,15501297
15583108,46702420000.0,0.3154255171454512,15583108
15583107,51007680000.0,0.2318789107064578,15583107
15583099,356100600000.0,0.29070896728142004,15583099
15583098,356212340000.0,0.16334303693617697,15583098
15583098,356212340000.0,0.16334303693617697,15583098
15583097,342695600000.0,0.11916603530752995,15583097
15802065,7935617500.0,0.27722382991912553,15802065
15802064,10763104000.0,0.19494248493408525,15802064
8383474,24590645000.0,0.3462871373502168,8383474
8383473,26681278000.0,0.3227124571430476,8383473
12131230,8942596000.0,0.23080456924109533,12131230
12132771,10703487000.0,0.2779097364312173,12132771
12132770,12647043000.0,0.28742383695189005,12132770
12132761,779365000.0,0.2744639262956918,12132761
12132760,468000160.0,0.1738935564839862,12132760
18601032,250115380000.0,0.21150226612431053,18601032
18601031,468242560000.0,0.16695645997150996,18601031
18601029,702947460000.0,0.20700170530229536,18601029
18601028,896629900000.0,0.1923131907242528,18601028
18601021,4796900700000.0,0.27386315803735317,18601021
18601020,5432760000000.0,0.18724787399693157,18601020
19331325,98064220000.0,0.5487020052849823,19331325
19331324,126043970000.0,0.3348499763644359,19331324
19331316,1913975200000.0,0.27148356275942415,19331316
19331315,2229920600000.0,0.20422382650308996,19331315
12711025,21565374000.0,0.33524285613224314,12711025
12711024,24784150000.0,0.18420787741955308,12711024
8963525,14847615000.0,0.1381415869170745,8963525
8963524,17072116000.0,0.24416796942839164,8963524
8963521,20437975000.0,0.2024240780193899,8963521
8963520,24850655000.0,0.16514080225528924,8963520
8963515,50713650000.0,0.16426110325625154,8963515
8963514,49133820000.0,0.13436081010403728,8963514
9005201,21903909000.0,0.447820995797297,9005201
9005200,24651979000.0,0.3300771478034892,9005200
9224726,11660939000.0,0.3806686215689131,9224726
9224725,14845119000.0,0.28147872643393335,9224725
9316375,1103256700.0,0.2702046866362064,9316375
9316374,22150767000.0,0.34690353859312406,9316374
9425398,8995359000.0,0.3433965014091296,9425398
9425397,6243746300.0,0.31740224630906794,9425397
9425392,45044360000.0,0.3457837094229576,9425392
9425391,54598910000.0,0.2126598220775421,9425391
9609033,24069425000.0,0.363880634397458,9609033
9609032,25061095000.0,0.4603329959990685,9609032
9686963,17233138000.0,0.2314873973678097,9686963
9686962,18413414000.0,0.18206342377654092,9686962
9716339,13538145000.0,0.35361225728622664,9716339
9716338,12460214000.0,0.42332588892233547,9716338
9716329,24375972000.0,0.49089807062699464,9716329
9716328,26479450000.0,0.31330437334573014,9716328
9876765,22112320000.0,0.29856021209889955,9876765
9876764,27437943000.0,0.18697735258203355,9876764
9876760,23505322000.0,0.1597438260359566,9876760
9876759,20248132000.0,0.2429745295598692,9876759
9885466,18481097000.0,0.39072798746526416,9885466
9885465,23919952000.0,0.26943036165842443,9885465
9885464,28196743000.0,0.4031694290862433,9885464
9885464,28196743000.0,0.4031694290862433,9885464
9885463,22665312000.0,0.2512632855686278,9885463
20640577,93727990000.0,0.2516917071917701,20640577
20640576,100780960000.0,0.20253267605289202,20640576
13732952,32786092000.0,0.3924622634814914,13732952
13732951,41860497000.0,0.14907642498908094,13732951
14059473,533596400000.0,0.509069179612324,14059473
14059472,573467100000.0,0.3076982231489728,14059472
14066939,39750984000.0,0.3659476371559313,14066939
14066938,48884720000.0,0.2570436233046943,14066938
14066935,75211430000.0,0.35519201685309204,14066935
14066934,79687025000.0,0.19091416624192561,14066934
13851381,23409404000.0,0.32948667030368184,13851381
13851380,28223285000.0,0.3921859910966018,13851380
14632194,101444320000.0,0.3368725104645014,14632194
14632193,109879480000.0,0.34081359692930296,14632193
14632190,341980900000.0,0.4455435037910533,14632190
14632189,399825240000.0,0.35637050134419657,14632189
14757944,30935468000.0,0.17573526187736133,14757944
14757943,47479755000.0,0.18441825560437197,14757943
14757942,54764430000.0,0.203396378578593,14757942
14761486,92573370000.0,0.47120944822545413,14761486
14761485,131992084000.0,0.1338932079336319,14761485
1763818,17629712000.0,0.226157853282733,1763818
1763817,903397900.0,0.19245944419426128,1763817
15165527,21674922000.0,0.3011812692589622,15165527
15165526,25567285000.0,0.24039058589887277,15165526
15165525,36335280000.0,0.21806727117596655,15165525
15165523,94480920000.0,0.29458965326009795,15165523
15165522,113847590000.0,0.34889444896772365,15165522
15165519,376900350000.0,0.44136999433005136,15165519
15165518,423089240000.0,0.3880357826966254,15165518
8312539,44930020000.0,0.22578165974830833,8312539
8312538,46525490000.0,0.2501378496369173,8312538
15282198,95944500000.0,0.5964800411785962,15282198
15282197,102293185000.0,0.40569207625845427,15282197
15282195,201577480000.0,0.31852340905869225,15282195
15282194,139134580000.0,0.2414425330808871,15282194
8322077,14757625000.0,0.2766535262192411,8322077
8322076,17028558000.0,0.3355603494616595,8322076
8322076,17028558000.0,0.3355603494616595,8322076
8322075,18718620000.0,0.40959379428992154,8322075
15484684,351735480000.0,0.2928926598844472,15484684
15484683,435219460000.0,0.17889273265242858,15484683
2289710,33373157000.0,0.29527453224743017,2289710
2289709,30708340000.0,0.39971591979516813,2289709
8406324,16472003000.0,0.3293439065414999,8406324
8406323,18526308000.0,0.3278673566294638,8406323
8407183,15184440000.0,0.36290573698438794,8407183
16150070,166949730000.0,0.2744244584284848,16150070
16150069,129700310000.0,0.12857726474258288,16150069
16161694,16873719000.0,0.2644934424235872,16161694
16161689,58014110000.0,0.5097051349441568,16161689
16161688,67961844000.0,0.554651740969085,16161688
16161680,343398480000.0,0.5301385918883365,16161680
16161679,268686080000.0,0.20833868871235953,16161679
16262544,15022373000.0,0.24486372100120857,16262544
16262543,24265056000.0,0.13372398776928351,16262543
16262543,24265056000.0,0.13372398776928351,16262543
16262542,37705420000.0,0.1907954615262067,16262542
16262539,134079360000.0,0.326928470124289,16262539
16262538,107171780000.0,0.2300143052384832,16262538
16262538,107171780000.0,0.2300143052384832,16262538
16262537,73553770000.0,0.2545987533406037,16262537
19862371,531794950000.0,0.5679490586861934,19862371
19862370,622109900000.0,0.5258117318762295,19862370
14384656,27868180000.0,0.32990824870751284,14384656
14384655,40773534000.0,0.19744136528416634,14384655
14391001,104826225000.0,0.5003475944972575,14391001
14391000,98572575000.0,0.5909172504440424,14391000
1399937,11375577000.0,0.26174672056909926,1399937
1399925,2366397200.0,0.5490524987326351,1399925
1399924,4415304700.0,0.3981348984717208,1399924
14706712,40011400000.0,0.416400210122303,14706712
14706711,80603300000.0,0.3412875871209244,14706711
17535739,41536827000.0,0.2907077220907058,17535739
17535738,51366298000.0,0.3567754775007886,17535738
17535731,77314300000.0,0.2880335953203594,17535731
17535730,69778490000.0,0.16809662340621057,17535730
17697201,16624777000.0,0.21136493201395945,17697201
17697200,30409968000.0,0.1491206888246734,17697200
17697200,30409968000.0,0.1491206888246734,17697200
17697199,37859717000.0,0.33305304388361107,17697199
17886945,29567330000.0,0.22889600634434637,17886945
17886945,29567330000.0,0.22889600634434637,17886945
17886944,33646670000.0,0.3617700501088818,17886944
17886944,33646670000.0,0.3617700501088818,17886944
17886943,40132210000.0,0.19245034875050585,17886943
17886937,64373567000.0,0.5719932909432367,17886937
17886936,54000927000.0,0.37570579315392005,17886936
17990056,90829230000.0,0.31887613544676935,17990056
17990055,105887440000.0,0.1799854950537964,17990055
18060738,12564788000.0,0.1852029918866255,18060738
18060737,16514866000.0,0.3136332927421485,18060737
18060734,40644645000.0,0.1727843779812623,18060734
18060733,38405464000.0,0.18783804811254315,18060733
18060729,77172560000.0,0.30629094888551234,18060729
18060728,82779000000.0,0.1658431416279703,18060728
18104028,32614930000.0,0.4345177598038859,18104028
18104027,40093893000.0,0.2885074615066889,18104027
18104025,82964750000.0,0.528301480875072,18104025
18104024,72354390000.0,0.3916070442333747,18104024
18149114,12034834000.0,0.26861948820020726,18149114
18149113,15636110000.0,0.16822586518089971,18149113
18149111,22864157000.0,0.2652498863967382,18149111
18149110,29805519000.0,0.2259110079703056,18149110
18285468,37951603000.0,0.30032454712313245,18285468
18285467,42179297000.0,0.4481203809133788,18285467
18306180,30065596000.0,0.20951192289272244,18306180
18306179,36013820000.0,0.1925894769399259,18306179
18306179,36013820000.0,0.1925894769399259,18306179
18306178,41102440000.0,0.14130304895436635,18306178
18401526,32573278000.0,0.17671779793673043,18401526
18401525,32907092000.0,0.32306186329621,18401525
17467746,76003780000.0,0.2717387301499041,17467746
17467745,100624280000.0,0.1526467810642555,17467745
17467744,124599435000.0,0.16960822452007857,17467744
17467743,135425990000.0,0.1638352466625081,17467743
17480569,10978998000.0,0.17064097487697663,17480569
17480568,13830197000.0,0.3371337183519423,17480568
17480556,147153420000.0,0.40182937156052984,17480556
17480555,177581650000.0,0.188078628691335,17480555
17480554,187649790000.0,0.19192634304401962,17480554
17480553,160167430000.0,0.2536301697177976,17480553
8623375,15533347000.0,0.3650323084175975,8623375
8623374,23403528000.0,0.2863693271827288,8623374
17488834,11395120000.0,0.16554167089792396,17488834
17488834,11395120000.0,0.16554167089792396,17488834
17488833,24214410000.0,0.2058541823107488,17488833
17488830,46023170000.0,0.37585108198023803,17488830
17488829,41682936000.0,0.2193519758933763,17488829
17500206,62039550000.0,0.5620745701106789,17500206
17500205,65080310000.0,0.5661006785134943,17500205
17713178,17507146000.0,0.24439490327384467,17713178
17713177,22602326000.0,0.17875476412907373,17713177
17713172,58937545000.0,0.42949053856097763,17713172
17713171,61734506000.0,0.22474016195596927,17713171
17713167,47002534000.0,0.19153029715597988,17713167
17713166,26477800000.0,0.1647979361424298,17713166
17754718,13875997000.0,0.20083217315874424,17754718
17754717,17909187000.0,0.18724030306678682,17754717
17754704,10176823000.0,0.5373192370343127,17754704
17754703,10112320000.0,0.29177188689599076,17754703
17879421,25076013000.0,0.16575264593807432,17879421
17879420,31653818000.0,0.23183460149906002,17879420
17966793,45752900000.0,0.5833733248731529,17966793
17966792,47705498000.0,0.4866742648761843,17966792
8689655,20393564000.0,0.205285019024075,8689655
8689654,20123154000.0,0.3513378885730163,8689654
8689650,32762632000.0,0.5549414783622,8689650
8689649,46523750000.0,0.18546938446787714,8689649
8691381,3743732000.0,0.19732698084440073,8691381
18317757,38907036000.0,0.3248200604287224,18317757
18317756,46360048000.0,0.3683385701597492,18317756
16491898,19497765000.0,0.2751419245981618,16491898
16491897,14165352000.0,0.28791982831221646,16491897
16491893,37192258000.0,0.4544675666459821,16491893
16491892,59755696000.0,0.20198005092772356,16491892
16491889,130116150000.0,0.4185018188099728,16491889
16491888,93066120000.0,0.20917092343664287,16491888
16677368,730360770.0,0.17063314243845376,16677368
16677367,25139837000.0,0.33755183880635403,16677367
16677357,128165000000.0,0.6237193763118568,16677357
16677356,160782290000.0,0.3449032093816651,16677356
16680972,37782544000.0,0.23442194586361503,16680972
16680971,13941634000.0,0.25562862066165015,16680971
2513890,14211060000.0,0.188940454546091,2513890
2513889,15441887000.0,0.16237020824715498,2513889
17007170,37623930000.0,0.2624981171259541,17007170
17007169,58777260000.0,0.18789262088307432,17007169
17054459,58315390000.0,0.469300234512879,17054459
17054458,74697450000.0,0.54744133008575,17054458
17176519,36603630000.0,0.20552054715032295,17176519
17176518,39844753000.0,0.31700076239999286,17176518
17176516,118177830000.0,0.3569396111125341,17176516
17176515,154363050000.0,0.2429221701123588,17176515
17176515,154363050000.0,0.2429221701123588,17176515
17176514,171725590000.0,0.3319355907776959,17176514
8628421,12106781000.0,0.4296532405229138,8628421
8628420,28909433000.0,0.3486035787163658,8628420
8628418,40390304000.0,0.3851554690718097,8628418
8628417,41845158000.0,0.2412780688536793,8628417
8628417,41845158000.0,0.2412780688536793,8628417
8628416,40275866000.0,0.23739260375328813,8628416
17548746,101427640000.0,0.5869692185049957,17548746
17548745,147919240000.0,0.3443543708827581,17548745
10706005,227042000000.0,0.5096561142941128,10706005
10706004,410238300000.0,0.4534706818120204,10706004
10705998,1348578700000.0,0.36038156349200956,10705998
10705997,812470240000.0,0.3997848001851637,10705997
10724801,21999268000.0,0.18671938930141121,10724801
10724800,22738670000.0,0.2335196751293833,10724800
10724798,66753390000.0,0.2152256137623206,10724798
10724797,85822370000.0,0.16235526427902316,10724797
10724796,107847205000.0,0.14920765523338828,10724796
10724795,124550900000.0,0.17176743940298161,10724795
10724794,121964380000.0,0.1738670013982132,10724794
10724793,181972730000.0,0.18010918415826627,10724793
10733167,46314398000.0,0.4814346410880769,10733167
10733166,41604170000.0,0.40495660300456643,10733166
10733163,3845832000.0,0.5125696888937258,10733163
10733162,720459900.0,0.5262225010773742,10733162
10735103,6953188000.0,0.25130263987038737,10735103
10735102,12535355000.0,0.4831221641818484,10735102
10735095,27966867000.0,0.4591747923328474,10735095
10735094,25988346000.0,0.4827843317043587,10735094
16072019,77356106000.0,0.2772506323766484,16072019
16072018,72375860000.0,0.2986509871489661,16072018
16072016,57744667000.0,0.47901847321513946,16072016
16072015,70789060000.0,0.375662080522324,16072015
16413996,14915106000.0,0.16799541767232112,16413996
16413995,17760764000.0,0.17483084193969495,16413995
16413993,22646580000.0,0.23523505945391787,16413993
16413992,26622810000.0,0.2636343838509433,16413992
16413992,26622810000.0,0.2636343838509433,16413992
16413991,33808345000.0,0.2719773264213663,16413991
8480966,15082945000.0,0.25197376091494716,8480966
8480965,18518231000.0,0.44105626873214127,8480965
8480957,33772493000.0,0.5471911292255321,8480957
8480956,13977125000.0,0.42100547557029233,8480956
8482152,46033160000.0,0.16030286963615512,8482152
8482151,54452453000.0,0.19167500852518343,8482151
16420108,24986948000.0,0.2899442683576972,16420108
16420107,30476591000.0,0.2924823133713027,16420107
16420103,31379986000.0,0.6051072108122368,16420103
16420102,17105662000.0,0.5753660982389448,16420102
16420100,273161100000.0,0.586588372126411,16420100
16420099,269273070000.0,0.2457919360988844,16420099
16627261,212178190000.0,0.49133212527394726,16627261
16627260,258605120000.0,0.48545958610179885,16627260
16731743,54883414000.0,0.4737505626213095,16731743
16731742,62556650000.0,0.319469576802366,16731742
16882287,72227830000.0,0.5903421211272614,16882287
16882286,109718140000.0,0.16613757161694961,16882286
16882281,139974210000.0,0.2746854554049979,16882281
16882280,145256380000.0,0.22775445391407892,16882280
16952413,156645050000.0,0.5660675003751323,16952413
16952412,147292130000.0,0.37542696580929225,16952412
17107482,97416135000.0,0.37056564589311763,17107482
17107481,87025900000.0,0.26763602608216797,17107481
17117164,6496895000.0,0.3079383979966528,17117164
17117164,6496895000.0,0.3079383979966528,17117164
17117163,11433926000.0,0.3362511634475341,17117163
17117163,11433926000.0,0.3362511634475341,17117163
17117162,12768113000.0,0.30248327258817925,17117162
17117157,32625180000.0,0.4143770191901601,17117157
17117156,11378742000.0,0.324535361433505,17117156
17117153,98007290000.0,0.2348667127652343,17117153
17117152,62858437000.0,0.24723259483393545,17117152
17337012,15058604000.0,0.29504449203465044,17337012
17337011,19479335000.0,0.28889743045629385,17337011
17337009,27643429000.0,0.2881820552506065,17337009
17337008,35984187000.0,0.19655235783290337,17337008
8603785,10828079000.0,0.15750912427890368,8603785
8603780,38354084000.0,0.5556659681443114,8603780
8603779,40892924000.0,0.31571752880213005,8603779
17392900,14313578000.0,0.33138513748746695,17392900
17392899,24410210000.0,0.3263115068219047,17392899
17392886,117001810000.0,0.16080170592984935,17392886
17392885,130284970000.0,0.1283487641504655,17392885
17448948,13697550000.0,0.447605100323556,17448948
17448947,23691604000.0,0.2642444943378208,17448947
15233513,150624810000.0,0.16372194801782003,15233513
15233512,128264830000.0,0.3016806419845459,15233512
15239979,33468460000.0,0.22548551459720503,15239979
15239978,38543954000.0,0.1719411121801978,15239978
15239977,43039904000.0,0.1768662771474228,15239977
15239976,41125290000.0,0.19809490554357298,15239976
15542011,41401340000.0,0.48519809922896684,15542011
15542010,61508950000.0,0.2750682323590888,15542010
15542004,316518530000.0,0.24156296276224248,15542004
15542003,333008370000.0,0.29596141541330906,15542003
15542003,333008370000.0,0.29596141541330906,15542003
15542002,361275500000.0,0.4087209803896377,15542002
15625604,137249776000.0,0.46584766985146725,15625604
15625603,148066960000.0,0.4909783659863871,15625603
8373467,26092909000.0,0.5389376024181304,8373467
8373466,29976824000.0,0.21365300753702537,8373466
15851569,10759309000.0,0.28347035530688386,15851569
15851565,42332647000.0,0.21709211023039762,15851565
15851564,45741937000.0,0.1875019615443305,15851564
15851560,20514290000.0,0.24969917592997679,15851560
15851559,206186700000.0,0.21256270220908627,15851559
8396758,3879807200.0,0.1955701604356733,8396758
8396757,22763368000.0,0.2180319232155585,8396757
8396757,22763368000.0,0.2180319232155585,8396757
8396756,24333052000.0,0.2599857909115936,8396756
8398230,57897157000.0,0.5664027497345794,8398230
8398229,58616270000.0,0.4533447540239348,8398229
15934514,167488650000.0,0.1941155276642357,15934514
15934513,199722390000.0,0.11870962203194878,15934513
16221463,73435850000.0,0.6120241191125144,16221463
16221462,127477850000.0,0.47116430575998725,16221462
16221461,180233080000.0,0.5204178772759026,16221461
16221460,229062560000.0,0.5822489670607311,16221460
16221459,256501830000.0,0.4717876323337379,16221459
16221458,202702200000.0,0.2301518887760204,16221458
8785852,28043983000.0,0.2092946241655709,8785852
8785851,32438952000.0,0.15367540120022824,8785851
8790780,15194962000.0,0.20509837079352958,8790780
8790779,19580338000.0,0.2026088695989082,8790779
8790776,20001395000.0,0.42694599676345635,8790776
8790775,20355953000.0,0.37713341974600256,8790775
8808190,6238892500.0,0.23981943194272004,8808190
