GalaxyID_snap28,GalaxyID,Lm_max,GroupID,SubGroupNumber,LastProgID,TopLeafID,DescendantID,SnapNum,Stars_Mass,SF_Hydrogen,SF_Oxygen,Redshift,StarFormationRate,Stars_Metallicity,SF_Mass,NSF_Mass,BlackHoleMass,MassType_DM,SF_Metallicity,Vmax,CentreOfPotential_x,CentreOfPotential_y,CentreOfPotential_z,HalfMassRad_Star,sSFR,SF_logOH,tiempo
14175622,14175638,1.518354415893555,12000000001345,0,14175973,14175648,14175637,12,2209172700.0,0.742116,0.0029924517,3.0165045,3.564398,0.0028043184,5741862000.0,25313950000.0,621850.2,373220500000.0,0.0050056665,186.9764,35.42415,28.442127,46.9198,3.8442705,1.6134537e-09,8.401436,2.1443036
14175622,14175634,1.1248760223388672,16000000000785,0,14176489,14175648,14175633,16,13038837000.0,0.72477615,0.0065591014,1.7369658,10.751525,0.009237907,16628292000.0,61351310000.0,2944300.8,954787600000.0,0.0131465215,211.11388,36.014538,28.259514,47.433968,4.794686,8.24577e-10,8.752521,3.7668543
14175622,14175633,1.1248760223388672,17000000000422,0,14176791,14175648,14175632,17,21391469000.0,0.7182802,0.0077597457,1.4867073,16.71135,0.0113890255,22901817000.0,71801860000.0,4196431.0,1159934800000.0,0.015975893,219.65712,36.321484,28.16868,47.537533,4.491691,7.8121565e-10,8.829434,4.325295
14175622,14175629,1.3622778654098509,21000000000231,0,14177963,14175648,14175628,21,49986044000.0,0.69251853,0.011986762,0.7356296,12.108044,0.017042505,22073172000.0,308465660000.0,12746435.0,4475049000000.0,0.027035497,281.8309,37.61234,27.716705,47.216736,10.624953,2.422285e-10,9.034151,7.1307774
14175622,14175628,1.3622778654098509,22000000000122,0,14179401,14175648,14175627,22,78271270000.0,0.68241185,0.013833205,0.6151898,14.852422,0.01892524,17089101000.0,439610250000.0,70042344.0,5538188400000.0,0.031487755,258.38187,37.88386,27.615778,47.292023,8.134282,1.8975574e-10,9.1027565,7.8410964
14175622,14175627,1.1853535175323486,23000000000124,0,14179884,14175648,14175626,23,89147195000.0,0.6853325,0.013053312,0.5031073,8.191143,0.018578487,13483746000.0,822791050000.0,86539480.0,7693387400000.0,0.030161712,312.3004,38.049603,27.710104,47.38923,8.602245,9.188335e-11,9.0757,8.603063
14175622,14175626,1.1853535175323486,24000000000132,0,14182242,14175648,14175625,24,120808090000.0,0.6844295,0.013430994,0.36566857,13.19289,0.018304797,15874392000.0,957466740000.0,157786300.0,8967511000000.0,0.03068716,325.87262,38.411785,27.705383,47.232365,11.498417,1.0920535e-10,9.08866,9.698071
14175622,14175623,1.3875467777252195,27000000000133,0,14183868,14175648,14175622,27,149968670000.0,0.6918322,0.011696252,0.10063854,4.451936,0.018842705,5258907000.0,1183073800000.0,207861520.0,10338807000000.0,0.027641436,327.38812,38.563786,27.443708,47.40906,17.126839,2.968577e-11,9.023927,12.469128
14175622,14175622,1.3875467777252195,28000000000138,0,14188898,14175648,14175622,28,210767460000.0,0.6931276,0.011970269,2.220446e-16,1.1177942,0.02028629,2867333600.0,1289866300000.0,298609020.0,11158019000000.0,0.027154012,328.76328,38.63236,27.313927,47.45132,16.629114,5.3034474e-12,9.033171,13.820529
13833469,13833479,1.2191441059112549,18000000000862,0,13834561,13833495,13833478,18,32680872000.0,0.6717762,0.016181326,1.2593315,24.560188,0.02030869,14039913000.0,72057670000.0,4832764.0,1125051900000.0,0.035960477,310.18558,79.149956,92.32764,52.245197,1.3496581,7.515157e-10,9.17767,4.9582767
13833469,13833478,1.2191441059112549,19000100000534,0,13835118,13833495,13833477,19,44610105000.0,0.67919934,0.013281769,1.0041217,4.6089125,0.023485832,6607167000.0,42405278000.0,35274736.0,1119438500000.0,0.032160547,284.4807,79.298584,92.118706,51.426067,1.5545218,1.0331543e-10,9.087139,5.8637867
13835363,13835380,1.1428028345108032,11000200000722,0,13835483,13835389,13835379,11,596172500.0,0.7439821,0.0023487182,3.5279765,1.2594635,0.0023797464,1803608800.0,6423823000.0,347102.4,128517520000.0,0.0039460454,135.00908,79.60499,93.503845,54.014343,2.3340862,2.1125826e-09,8.295149,1.7945184
13835363,13835379,1.1428028345108032,12000200001374,0,13835527,13835389,13835378,12,937640060.0,0.7403653,0.0032470734,3.0165045,2.0260882,0.003126732,2259620400.0,7087174000.0,348831.25,148227560000.0,0.0057432065,126.63399,79.52538,93.52577,53.721138,2.1029615,2.160838e-09,8.437926,2.1443036
13835363,13835376,1.56795072555542,15000100000550,0,13835626,13835389,13835375,15,2577896200.0,0.732776,0.0048796125,2.0124102,3.1306133,0.0059985006,4360220700.0,30157330000.0,1048036.1,445089870000.0,0.009524094,173.08046,79.314735,93.78478,52.764336,2.462074,1.2144062e-09,8.619294,3.2762244
13835363,13835375,1.56795072555542,16000000001286,0,13835908,13835389,13835374,16,7353502700.0,0.73150843,0.005374302,1.7369658,13.222132,0.0071438574,12370383000.0,34846855000.0,1571657.0,626338760000.0,0.010348736,182.93033,79.18307,93.77759,52.35548,3.2550387,1.7980726e-09,8.661983,3.7668543
14837488,14837499,1.2068032026290894,17000000000817,0,14838813,14837514,14837498,17,25640090000.0,0.71701103,0.008053758,1.4867073,16.291285,0.011368817,23270260000.0,63528767000.0,6371545.0,1154515200000.0,0.01663264,237.13013,90.73518,80.44085,52.649197,7.4729304,6.353833e-10,8.846353,4.325295
14837488,14837498,1.2068032026290894,18000000000817,0,14839339,14837514,14837497,18,37241532000.0,0.70379406,0.010419517,1.2593315,14.020186,0.014086429,23001137000.0,69188305000.0,12164989.0,1289382900000.0,0.02236576,237.40681,90.92125,80.084564,52.48274,5.6060996,3.764664e-10,8.966282,4.9582767
10438463,10438475,1.6729404926300049,16000000004453,0,10438576,10438486,10438474,16,269424830.0,0.73880595,0.0033255254,1.7369658,0.22930443,0.0038840352,420935940.0,11654524000.0,153196.7,148072430000.0,0.0063617043,94.35889,16.504932,55.35288,50.83914,3.2892966,8.510887e-10,8.44921,3.7668543
10438463,10438474,1.6729404926300049,17000000004242,0,10438659,10438486,10438473,17,637961150.0,0.7338297,0.0045776316,1.4867073,0.39167482,0.0049235853,770594200.0,16372749000.0,310018.25,184060440000.0,0.008870761,100.89562,16.033571,55.586613,50.680996,5.329865,6.139478e-10,8.590926,4.325295
10438463,10438473,1.6020860671997068,18000000002785,0,10438683,10438486,10438472,18,1223110800.0,0.7349117,0.0045539225,1.2593315,0.6950038,0.005489081,1457201800.0,20853690000.0,484242.12,248571280000.0,0.008553731,118.42335,15.46395,55.808426,50.489174,4.6883717,5.6822635e-10,8.588031,4.9582767
10438463,10438472,1.6020860671997068,19000400000541,0,10438898,10438486,10438471,19,3156106800.0,0.7290646,0.005723636,1.0041217,2.5355759,0.0070019104,4226734800.0,19182227000.0,642210.4,336369600000.0,0.011376827,128.15094,14.801041,56.0995,50.326626,4.2397084,8.0338725e-10,8.690786,5.8637867
10463417,10463427,1.1347135305404663,18000000003719,1,10463626,10463440,10463426,18,788031900.0,0.73558456,0.0041126315,1.2593315,0.8937046,0.005350142,1625710800.0,4251593000.0,323349.72,66866733000.0,0.008036362,104.39634,40.047047,93.11916,93.345245,2.4272895,1.134097e-09,8.543367,4.9582767
10463417,10463426,1.1347135305404663,19000500000010,1,10463680,10463440,10463425,19,1215525600.0,0.7282227,0.005789717,1.0041217,0.6966804,0.0069746748,1443762400.0,1626807800.0,170132.77,18682354000.0,0.011632592,86.404785,40.14337,93.1805,93.676346,3.1698735,5.731516e-10,8.696273,5.8637867
10950179,10950184,1.3080624341964722,23000000002889,0,10950414,10950205,10950183,23,3087790000.0,0.7226469,0.0065383953,0.5031073,1.6346477,0.010755241,3036125700.0,15170568000.0,315315.34,288650600000.0,0.01402501,117.522255,46.919212,73.758316,36.806744,4.9544606,5.293908e-10,8.752425,8.603063
10950179,10950183,1.3080624341964722,24000000002837,0,10950647,10950205,10950182,24,5899909000.0,0.7110226,0.008770553,0.36566857,1.8350623,0.012573832,3290451200.0,14880600000.0,781392.06,418166730000.0,0.019191977,128.3173,46.46831,74.068535,36.833363,3.582405,3.1103228e-10,8.887024,9.698071
10950179,10950180,1.3773069381713867,27000000002714,0,10950801,10950205,10950179,27,7674089500.0,0.672366,0.014552556,0.10063854,0.8624265,0.01678644,1197039700.0,15743787000.0,1004364.75,443655030000.0,0.035566885,120.05252,45.72035,74.78117,37.00798,3.4747438,1.1238161e-10,9.131214,12.469128
10950179,10950179,1.3773069381713867,28000000002691,0,10951224,10950205,10950179,28,10971600000.0,0.6723442,0.014720417,2.220446e-16,1.1442297,0.017804911,1465002100.0,15389251000.0,1034189.06,457383180000.0,0.035601143,131.30907,45.370453,75.09285,37.09825,4.6107974,1.0429014e-10,9.136209,13.820529
10987642,10987656,1.1759922504425049,14000000004136,0,10987848,10987668,10987655,14,808745900.0,0.73726517,0.003949515,2.237037,0.85859877,0.0037513664,1558716400.0,15299937000.0,336524.8,189829000000.0,0.0073029054,119.666595,69.390205,37.401695,58.177906,2.7141123,1.0616422e-09,8.5248,2.948652
10987642,10987655,1.1759922504425049,15000300000140,0,10987911,10987668,10987654,15,1527893500.0,0.74151933,0.0029805582,2.0124102,3.289639,0.0041697966,4336319500.0,13954867000.0,545946.6,227368220000.0,0.005337067,136.13976,69.59341,37.46205,58.107914,3.0548751,2.153055e-09,8.400056,3.2762244
11618335,11618349,1.3520187139511108,14000000004069,0,11618456,11618361,11618348,14,1492960600.0,0.73430276,0.00460382,2.237037,1.5131791,0.004926521,2340121300.0,13599978000.0,1922776.8,217925240000.0,0.008803478,147.86534,99.32212,84.97717,39.561695,2.9874358,1.0135425e-09,8.593123,2.948652
11618335,11618348,1.3520187139511108,15000300000244,0,11618584,11618361,11618347,15,2262950000.0,0.7309832,0.0052735577,2.0124102,1.6396184,0.0056213173,2879929900.0,15285684000.0,2079010.1,232273920000.0,0.010357008,137.07541,99.4798,84.6942,39.749767,3.3493316,7.2454914e-10,8.654077,3.2762244
8602546,8602562,1.1165695190429688,12000100001257,0,8602689,8602572,8602561,12,410027650.0,0.7459498,0.0018558062,3.0165045,1.3603145,0.0022335139,1972667800.0,8510543400.0,300351.0,141935480000.0,0.003040835,132.12198,30.119013,99.85544,59.817432,3.761822,3.3176164e-09,8.191703,2.1443036
8602546,8602561,1.1165695190429688,13000100001383,0,8602793,8602572,8602560,13,943788200.0,0.74116313,0.0032050973,2.4784133,0.5695688,0.0027529085,1169955300.0,16414563000.0,302175.97,228774020000.0,0.00544986,129.00401,30.084038,99.55304,59.811398,5.163658,6.034922e-10,8.4318075,2.6525817
8602546,8602560,1.2530198097229004,14000000002656,0,8602834,8602572,8602559,14,1500673500.0,0.73895687,0.0035919729,2.237037,1.8110583,0.003399723,3129832700.0,18366870000.0,302913.97,279576050000.0,0.0064597568,143.59325,29.963112,99.3377,59.83592,6.0099416,1.2068303e-09,8.4825945,2.948652
8602546,8602559,1.2530198097229004,15000200000426,0,8603044,8602572,8602558,15,2871399200.0,0.73683554,0.0041242274,2.0124102,4.069413,0.0042715026,5362323000.0,17324648000.0,602687.4,310997680000.0,0.0076144054,160.7823,29.896526,99.12107,59.835266,4.8294454,1.4172231e-09,8.543853,3.2762244
8619952,8619964,1.143770456314087,16000000004052,0,8620226,8619978,8619963,16,2142064000.0,0.73417985,0.004895657,1.7369658,2.2691975,0.0051367152,3511800600.0,13841494000.0,464405.72,260321670000.0,0.009060764,138.43866,33.741222,40.329327,95.01854,3.7318482,1.0593509e-09,8.619889,3.7668543
8619952,8619963,1.143770456314087,17000000003600,0,8620318,8619978,8619962,17,3314766300.0,0.72808754,0.0059262575,1.4867073,2.6695662,0.006483102,4155967000.0,15636660000.0,774484.3,273545740000.0,0.011796065,136.41898,33.858356,40.388603,95.11458,3.6572626,8.053558e-10,8.706477,4.325295
17528946,17528961,1.5202866792678833,13000000001057,0,17529187,17528972,17528960,13,2566347000.0,0.7340063,0.00470945,2.4784133,2.573106,0.005202351,4536934400.0,25982622000.0,1108428.0,343728200000.0,0.008908682,153.71587,29.358109,49.40018,72.709435,4.0787363,1.0026338e-09,8.60315,2.6525817
17528946,17528960,1.5202866792678833,14000000001129,0,17529376,17528972,17528959,14,4991814700.0,0.7338094,0.0048494367,2.237037,4.9361134,0.005534065,8249799700.0,34902622000.0,1435087.8,527100250000.0,0.009123809,184.16006,29.389893,49.438713,72.60505,5.6230025,9.888415e-10,8.615989,2.948652
17528946,17528959,1.3205289840698242,15000000001164,0,17529472,17528972,17528958,15,10598669000.0,0.72894657,0.0060880403,2.0124102,19.982555,0.0072266883,16971687000.0,33948730000.0,1742087.9,715562300000.0,0.01163163,224.54033,29.347427,49.46004,72.538574,4.0403786,1.8853834e-09,8.717662,3.2762244
17528946,17528958,1.3205289840698242,16000000000747,0,17530008,17528972,17528957,16,20538060000.0,0.71285737,0.0090852585,1.7369658,5.8337197,0.011442578,10532433000.0,34139710000.0,21455996.0,810467070000.0,0.018547619,215.94481,29.336721,49.27736,72.41614,3.060477,2.8404434e-10,8.901215,3.7668543
17528946,17528955,1.412048101425171,19000100000125,0,17530381,17528972,17528954,19,25959289000.0,0.68638784,0.012189468,1.0041217,0.5825975,0.013513477,1415258600.0,58925965000.0,40495176.0,1611481500000.0,0.029841423,232.36568,29.095022,49.014343,72.07662,4.2458396,2.2442737e-11,9.045296,5.8637867
17528946,17528954,1.412048101425171,20000000000689,0,17531238,17528972,17528953,20,38384690000.0,0.69486296,0.011487883,0.86505055,0.91653365,0.014437204,2358831000.0,80151175000.0,60075060.0,1957807900000.0,0.02636194,250.79497,29.07103,49.05466,72.00607,4.922407,2.3877584e-11,9.014221,6.471967
17528946,17528952,1.1579079627990725,22000000000670,0,17531471,17528972,17528951,22,44623122000.0,0.7089062,0.00911643,0.6151898,2.515609,0.014435447,6600409600.0,102094680000.0,63571756.0,2232294000000.0,0.02021087,240.4408,28.98311,48.975174,71.86169,8.2105465,5.637456e-11,8.905116,7.8410964
17528946,17528951,1.1579079627990725,23000000000699,0,17532009,17528972,17528950,23,52010490000.0,0.7053896,0.009801009,0.5031073,2.137007,0.015345189,5173397500.0,87554890000.0,71971490.0,2181492100000.0,0.021764137,236.24641,28.938723,48.92233,71.78277,8.581451,4.1087998e-11,8.938722,8.603063
17752120,17752136,1.100308537483215,12000000000610,0,17752511,17752146,17752135,12,3720233500.0,0.741861,0.0030338159,3.0165045,10.01619,0.003444751,11519638000.0,35725750000.0,1235962.5,579366300000.0,0.005179688,201.83609,86.959335,0.9410428,35.202477,3.7061791,2.692355e-09,8.407547,2.1443036
17752120,17752135,1.100308537483215,13000000000655,0,17752902,17752146,17752134,13,15308637000.0,0.7238588,0.007208688,2.4784133,34.395042,0.008974345,21405706000.0,42923885000.0,9611082.0,902482760000.0,0.013891004,267.32013,86.700294,0.7901702,35.34,1.3521736,2.2467737e-09,8.794083,2.6525817
8646377,8646393,1.208551049232483,12000400000989,0,8646501,8646403,8646392,12,181603730.0,0.7472645,0.0013341442,3.0165045,0.6121927,0.0015345379,903976770.0,6314316000.0,149624.95,84502020000.0,0.0022593231,108.677536,64.23815,63.092987,39.0624,3.5382788,3.371036e-09,8.047608,2.1443036
8646377,8646392,1.208551049232483,13000200000914,0,8646525,8646403,8646391,13,404847580.0,0.74505705,0.0020732335,2.4784133,0.5964923,0.0019569085,1036152300.0,10527263000.0,149628.08,142439630000.0,0.003465203,111.50335,64.79713,63.26538,39.190548,6.0660186,1.473375e-09,8.240339,2.6525817
8648067,8648082,1.1028565168380735,13000300000262,0,8648203,8648092,8648081,13,340621440.0,0.74337476,0.0024962318,2.4784133,0.49903017,0.0021028877,941351700.0,8587929600.0,147624.2,146773300000.0,0.00425191,114.80966,65.05806,65.656746,41.029476,3.0617342,1.4650581e-09,8.321958,2.6525817
8648067,8648081,1.1028565168380735,14000000004303,0,8648230,8648092,8648080,14,704902500.0,0.7416302,0.0029734636,2.237037,1.4453244,0.0031781886,2281279700.0,9776834000.0,314097.56,203266330000.0,0.0051792366,143.37975,65.286385,65.63359,40.979416,3.5306895,2.050389e-09,8.398955,2.948652
8648067,8648081,1.3982886075973509,14000000004303,0,8648230,8648092,8648080,14,704902500.0,0.7416302,0.0029734636,2.237037,1.4453244,0.0031781886,2281279700.0,9776834000.0,314097.56,203266330000.0,0.0051792366,143.37975,65.286385,65.63359,40.979416,3.5306895,2.050389e-09,8.398955,2.948652
8648067,8648080,1.3982886075973509,15000200001178,0,8648399,8648092,8648079,15,1531142400.0,0.73662657,0.0040379954,2.0124102,2.7947383,0.004172177,2775279600.0,12546872000.0,465014.75,261931060000.0,0.0075892275,136.2555,65.57644,65.6611,40.943516,3.3228967,1.8252635e-09,8.534799,3.2762244
17788553,17788565,1.1366217136383057,16000000001272,0,17789218,17788579,17788564,16,7756848000.0,0.7220005,0.0072654183,1.7369658,7.862814,0.009008122,8918566000.0,44191050000.0,1404023.2,709987530000.0,0.014661961,182.90811,34.426304,97.37391,66.194565,2.76842,1.0136609e-09,8.798603,3.7668543
17788553,17788564,1.1366217136383057,17000000001183,0,17789454,17788579,17788563,17,13467642000.0,0.72101223,0.0072153048,1.4867073,13.183521,0.010652827,16665307000.0,48372273000.0,1864130.1,795265300000.0,0.014865318,194.29399,34.358772,97.04204,66.01241,3.4524107,9.789035e-10,8.796192,4.325295
17875911,17875915,1.3869187831878662,24000000000688,0,17878156,17875938,17875914,24,28435577000.0,0.70971525,0.008808479,0.36566857,1.863781,0.016009841,4616981000.0,100333350000.0,49647268.0,2327770800000.0,0.019851444,231.2603,36.108162,1.5830499,38.991104,3.4774995,6.554398e-11,8.889697,9.698071
17875911,17875914,1.3869187831878662,25000000000705,0,17878892,17875938,17875913,25,41112474000.0,0.69078034,0.012165681,0.27090108,0.8015902,0.017583316,1499529100.0,91740810000.0,58154296.0,2314372400000.0,0.027877092,223.2604,36.242016,1.2423772,38.874706,4.6138434,1.9497494e-11,9.0416765,10.576508
18018076,18018092,1.2404872179031372,12000100001651,0,18018210,18018102,18018091,12,232700800.0,0.7445658,0.0021891329,3.0165045,0.22789653,0.0018467675,457625340.0,10121577000.0,475986.03,150806450000.0,0.0036874153,132.2601,53.6463,83.1488,74.53691,3.9155903,9.793543e-10,8.264249,2.1443036
18018076,18018091,1.2404872179031372,13000100000640,0,18018282,18018102,18018090,13,675190400.0,0.7463027,0.001660759,2.4784133,1.7821593,0.0021878486,2471279600.0,29590989000.0,931003.7,308709650000.0,0.002798628,142.37909,53.86267,83.09741,74.502975,5.5851994,2.6394915e-09,8.143271,2.6525817
18018076,18018086,1.1809098720550537,18000000001207,0,18018833,18018102,18018085,18,9159799000.0,0.72022945,0.007396434,1.2593315,5.5432854,0.008289623,10896938000.0,43321225000.0,1602615.4,732693400000.0,0.015230743,170.72241,54.45501,83.08211,74.118614,8.653753,6.0517547e-10,8.807432,4.9582767
18018076,18018085,1.1809098720550537,19000200000000,0,18019053,18018102,18018084,19,14947842000.0,0.71132344,0.008877613,1.0041217,7.4322963,0.0111519415,12680507000.0,61200430000.0,2115400.2,923889430000.0,0.01904234,184.15039,54.611217,83.090645,73.96264,8.376602,4.972153e-10,8.89211,5.8637867
18151088,18151098,1.1219781637191772,18000000001522,0,18151768,18151112,18151097,18,7824689700.0,0.7274481,0.0060954136,1.2593315,9.2357645,0.00818833,10577562000.0,40859100000.0,1256464.6,689259700000.0,0.012060479,182.15874,14.975084,73.54188,97.55324,3.5692601,1.1803362e-09,8.719081,4.9582767
18151088,18151097,1.1219781637191772,19000200000396,0,18152061,18151112,18151096,19,17356806000.0,0.7075737,0.009836945,1.0041217,16.995895,0.013069051,14893350000.0,39645557000.0,4062935.0,757619400000.0,0.020750018,201.37465,14.875445,73.18481,97.64416,2.4327137,9.792064e-10,8.938969,5.8637867
18151088,18151091,1.257069706916809,25000000000956,0,18152740,18151112,18151090,25,32838263000.0,0.6351694,0.020485263,0.27090108,1.6124784,0.02226612,2394149400.0,70577230000.0,17689230.0,1450534100000.0,0.051770445,187.39369,14.696739,71.98662,97.81163,4.0933194,4.9103645e-11,9.304432,10.576508
18151088,18151090,1.257069706916809,26000000000890,0,18153430,18151112,18151089,26,40043045000.0,0.6781686,0.013764346,0.18270987,2.9560075,0.021623112,4976319500.0,89947920000.0,20261806.0,1657620300000.0,0.033345588,227.2517,14.638462,71.77795,97.89812,3.9843423,7.382075e-11,9.103298,11.501236
18155247,18155261,1.792896747589111,14000000005154,0,18155333,18155273,18155260,14,363801920.0,0.74284226,0.0026534477,2.237037,0.5246579,0.0028758303,956274500.0,11183013000.0,151936.64,122361184000.0,0.0045605856,107.039955,83.514305,7.109801,9.818104,5.9797416,1.4421526e-09,8.348794,2.948652
18155247,18155260,1.792896747589111,15000400000278,0,18155433,18155273,18155259,15,1075614200.0,0.7448483,0.002167227,2.0124102,3.0986595,0.002719209,4172156700.0,10243194000.0,148717.52,177826550000.0,0.0036505281,139.64232,83.38991,6.998058,9.891032,6.262174,2.880828e-09,8.259717,3.2762244
18155247,18155257,1.6570725440979004,18000000001917,1,18155540,18155273,18155256,18,2726288000.0,0.72509027,0.0062287967,1.2593315,1.9884938,0.007041351,2597107200.0,3358688800.0,498243.75,43947643000.0,0.012970085,114.76102,82.7705,6.0760493,10.08947,2.3440006,7.293778e-10,8.729893,4.9582767
18155247,18155256,1.6570725440979004,19000300000106,0,18155874,18155273,18155255,19,6945614000.0,0.7235307,0.0066103996,1.0041217,5.064023,0.009293994,7389847600.0,31536150000.0,1282261.2,766383700000.0,0.013750878,163.73863,82.48831,5.7204323,10.237732,4.018893,7.2909656e-10,8.756651,5.8637867
18155247,18155256,1.2890138626098633,19000300000106,0,18155874,18155273,18155255,19,6945614000.0,0.7235307,0.0066103996,1.0041217,5.064023,0.009293994,7389847600.0,31536150000.0,1282261.2,766383700000.0,0.013750878,163.73863,82.48831,5.7204323,10.237732,4.018893,7.2909656e-10,8.756651,5.8637867
18155247,18155255,1.2890138626098633,20000000001827,0,18156218,18155273,18155254,20,13570714000.0,0.69802517,0.011630235,0.86505055,7.5063577,0.012524903,5165504000.0,32078619000.0,4102904.0,761846370000.0,0.025060153,177.86559,82.324135,5.5666738,10.359111,3.0386033,5.5312915e-10,9.017598,6.471967
8709456,8709472,1.1769700050354004,12000100000928,0,8709660,8709482,8709471,12,945530100.0,0.74386704,0.0025493216,3.0165045,1.3036579,0.002329951,2290927000.0,16247338000.0,187881.95,220203570000.0,0.004141711,146.85205,53.685833,82.74488,63.42766,6.278989,1.3787588e-09,8.33081,2.1443036
8709456,8709471,1.1769700050354004,13000100001245,0,8709832,8709482,8709470,13,1980472400.0,0.74179566,0.0028370111,2.4784133,3.7843642,0.003641466,6184634000.0,19392508000.0,504452.12,259342480000.0,0.0050541447,160.9143,53.828842,82.759514,63.152786,4.591916,1.910839e-09,8.378457,2.6525817
18371252,18371268,1.332613229751587,12000300000673,1,18371331,18371276,18371267,12,62967076.0,0.7480908,0.0012665063,3.0165045,0.20697649,0.001254892,340653280.0,3299494000.0,156391.45,29395380000.0,0.0019952352,80.239975,60.484325,65.19608,92.817444,2.6864312,3.2870588e-09,8.024533,2.1443036
18371252,18371267,1.332613229751587,13000300000757,0,18371363,18371276,18371266,13,248511620.0,0.7467153,0.0016928073,2.4784133,0.5655516,0.0016991971,947041660.0,7788564500.0,156391.67,78675304000.0,0.0027131168,101.296104,60.759335,65.122,92.90437,2.83923,2.2757551e-09,8.151333,2.6525817
18371252,18371264,1.6055985689163208,16000000004064,0,18371511,18371276,18371263,16,1280533100.0,0.7377508,0.0039471043,1.7369658,1.2233871,0.0039277645,2319657700.0,16421923000.0,562040.1,220542910000.0,0.0071097785,128.47194,61.365116,65.0584,92.94327,5.5669794,9.553732e-10,8.524249,3.7668543
18371252,18371263,1.6055985689163208,17000000001574,0,18371676,18371276,18371262,17,2745403100.0,0.7316562,0.0051675616,1.4867073,1.9623663,0.00572397,3921538800.0,16853054000.0,718729.25,239390080000.0,0.010071798,125.0184,61.588997,64.93096,92.932465,4.8948193,7.1478257e-10,8.644858,4.325295
12140983,12140999,1.1186349391937256,12000300001478,0,12141055,12141010,12140998,12,686987300.0,0.7438282,0.002457234,3.0165045,0.6365497,0.0023540172,1120508900.0,6445614000.0,147958.8,101187190000.0,0.0041182935,117.76876,69.21555,24.231335,66.59055,2.6157093,9.265814e-10,8.314855,2.1443036
12140983,12140998,1.1186349391937256,13000500000767,0,12141111,12141010,12140997,13,1087071600.0,0.7414516,0.002810776,2.4784133,1.3657709,0.003095601,1810792200.0,5547582500.0,298811.44,111260344000.0,0.0050985822,115.712524,69.67309,24.433807,66.24608,2.842367,1.2563762e-09,8.374623,2.6525817
16802829,16802841,1.108266830444336,16000000000742,0,16803822,16802855,16802840,16,21326924000.0,0.7181932,0.00774064,1.7369658,7.5555897,0.009404937,7961253400.0,53413913000.0,36090670.0,1248062600000.0,0.016148685,232.81041,73.17491,26.851242,66.63038,3.9110234,3.5427472e-10,8.828416,3.7668543
16802829,16802840,1.108266830444336,17000000000867,0,16804410,16802855,16802839,17,22879785000.0,0.7257767,0.005599579,1.4867073,2.319451,0.009994554,4440353000.0,45190357000.0,46053500.0,1318400300000.0,0.012262627,238.23149,73.235245,26.914507,66.278885,4.2287846,1.0137556e-10,8.683232,4.325295
16802829,16802830,1.537605881690979,27000000000026,1,16806774,16802855,16802829,27,48822845000.0,0.67670476,0.014495671,0.10063854,4.3048096,0.017293219,6285548000.0,2318826500.0,64391788.0,1184356600000.0,0.033677187,241.46165,75.330894,26.66619,61.00119,7.28267,8.817203e-11,9.126719,12.469128
16802829,16802829,1.537605881690979,28000000000022,1,16807936,16802855,16802829,28,79861105000.0,0.6130446,0.024383707,2.220446e-16,0.58769846,0.02108997,791202050.0,2519030500.0,78153490.0,1586167800000.0,0.060772568,257.34995,76.15795,26.765873,61.078064,8.331557,7.3590075e-12,9.395488,13.820529
17217406,17217419,1.2926955223083496,15000000000133,1,17218989,17217433,17217418,15,33605712000.0,0.69390315,0.011878391,2.0124102,23.045002,0.021720018,15911087000.0,3924195600.0,33983400.0,162673180000.0,0.026176134,349.2178,58.039425,39.420742,37.659084,0.96050704,6.8574657e-10,9.029339,3.2762244
17217406,17217418,1.2926955223083496,16000000000130,0,17219954,17217433,17217417,16,75001070000.0,0.693165,0.012068206,1.7369658,31.72271,0.017759882,19595119000.0,234453840000.0,67722456.0,3687326700000.0,0.026609493,406.5325,58.30471,39.6483,37.740555,3.0355902,4.2296344e-10,9.036687,3.7668543
17217406,17217418,1.2549153566360474,16000000000130,0,17219954,17217433,17217417,16,75001070000.0,0.693165,0.012068206,1.7369658,31.72271,0.017759882,19595119000.0,234453840000.0,67722456.0,3687326700000.0,0.026609493,406.5325,58.30471,39.6483,37.740555,3.0355902,4.2296344e-10,9.036687,3.7668543
17217406,17217417,1.2549153566360474,17000000000148,0,17221746,17217433,17217416,17,91506940000.0,0.7135144,0.007846725,1.4867073,6.19707,0.01794391,12325348000.0,214981800000.0,200202690.0,3863912000000.0,0.017711218,342.48965,58.421276,39.72992,37.6976,4.4836783,6.7722404e-11,8.837166,4.325295
17217406,17217413,1.1172828674316406,21000000000106,0,17223500,17217433,17217412,21,113714010000.0,0.71590894,0.008115145,0.7356296,15.6785,0.016998548,30246234000.0,725351800000.0,243804850.0,7905331000000.0,0.01719298,344.00824,59.17649,40.516624,37.397335,9.677306,1.3787659e-10,8.850319,7.1307774
17217406,17217412,1.1172828674316406,22000000000108,0,17224707,17217433,17217411,22,135100340000.0,0.7064182,0.010010043,0.6151898,14.040069,0.018018892,26776967000.0,891885500000.0,30705542.0,9106082000000.0,0.02145199,351.3831,59.400654,40.619713,37.36116,10.80747,1.03923266e-10,8.947254,7.8410964
