GalaxyID,NSF_Mass,R_halfmass30,R_halfmass100,SubHaloGalaxyID
15386758,424883880000.0,4.566031848175085,6.7255252247254935,15386758
15386757,410473330000.0,5.817925946421005,7.556309397442469,15386757
15490706,8753010000.0,2.707905214670227,2.7914038552231744,15490706
15490705,10179857000.0,3.6558314149753013,3.6951692772619302,15490705
15490698,158283070000.0,2.5784503257146847,2.8351934962171272,15490698
15490697,231680300000.0,2.826326219764106,3.0387984156881327,15490697
2292125,8359196000.0,3.654636442222357,3.7253049713086694,2292125
2292124,11731919000.0,3.0037614553329566,3.0540733319386364,2292124
2293329,5369433000.0,1.963536302878352,2.020758733260695,2293329
2293328,8388670000.0,2.12191460587483,2.173464619417617,2293328
17273927,24706259000.0,2.2486781642253444,2.413174980614088,17273927
17273926,27670389000.0,2.1808554280377628,2.253839181511279,17273926
8591437,9968920000.0,3.823493020569153,4.315070595656696,8591437
8591436,10756330000.0,3.9658814395743165,4.049073967057276,8591436
8591428,24938152000.0,3.833264626504523,4.112960375285868,8591428
8591427,33460374000.0,4.122716562248122,4.556752384530721,8591427
17313336,15848200000.0,2.59633619269374,2.7390985778999433,17313336
17313335,18418930000.0,3.448420108770426,3.6693517015653345,17313335
17313335,18418930000.0,3.448420108770426,3.6693517015653345,17313335
17313334,24211055000.0,3.2212204431666844,3.3329892490803377,17313334
17313327,85540510000.0,3.1133752359792117,3.35573358451555,17313327
17313326,80231730000.0,3.6510892661309713,4.059560341802757,17313326
17473057,10277106000.0,2.990938249984878,3.0412912063832658,17473057
17473056,15012973000.0,4.093012656718513,4.150931966786588,17473056
8636865,14886518000.0,2.013176060370715,2.062785793289584,8636865
8636864,18908076000.0,2.2778739945968867,2.9010398244647098,8636864
8636857,33716398000.0,3.650331141907243,3.9148496060918596,8636857
8636856,35498516000.0,3.72788223488706,4.024241166253985,8636856
17679492,18790185000.0,3.4911281926722766,3.504259221218729,17679492
17679491,19640738000.0,3.23705159997911,3.3139926857120914,17679491
8640519,25396490000.0,5.273219190065325,5.361904500362135,8640519
8640518,26415122000.0,1.9193452519426522,1.93809309037497,8640518
2769541,19635675000.0,7.528540406812868,8.013232645247117,2769541
2769540,20769153000.0,5.756934017390663,5.821201454085141,2769540
17772977,114290890000.0,4.3286423784742345,4.512090351086363,17772977
17772976,135067920000.0,4.387451140427342,4.777090163386602,17772976
17976068,9218918000.0,4.037539561965336,4.684434383665525,17976068
17976067,12566116000.0,4.315512447589627,4.359649268744009,17976067
18043236,15185681000.0,5.817600052332713,6.192923596135042,18043236
18043235,20620556000.0,4.677807776294153,4.808707723950855,18043235
18043230,6767869000.0,5.070325966528274,5.082658083499344,18043230
18043229,65951060000.0,2.8292943657158967,3.1562339542541697,18043229
18192287,12339551000.0,5.261856440619227,5.2818269040703685,18192287
18192286,14581672000.0,3.256755184979878,3.276659966227467,18192286
18329112,28950768000.0,2.9920083327954003,4.033520461802318,18329112
18329111,32896120000.0,3.066459399203506,3.221890082862304,18329111
2490451,8486332000.0,3.666085078442882,3.9882294100031945,2490451
2490450,9488865000.0,3.462081882655154,3.46798671157498,2490450
2490446,16226572000.0,4.900649455247197,5.474373204198691,2490446
2490445,17208613000.0,4.782347606341605,5.056623639512336,2490445
2490440,14934819000.0,4.159711220487439,4.666648815290341,2490440
2490439,4597281000.0,4.174018726408901,4.428645085199266,2490439
16701980,28328622000.0,1.0459413568128917,1.0678922235222246,16701980
16701979,47593450000.0,0.9835320602040512,1.020111453936279,16701979
16701978,55611780000.0,0.8544727796603793,0.8688813508256159,16701978
16701977,43427557000.0,0.840561233063972,0.8660029689320005,16701977
16852694,151353330000.0,3.9402428808081944,4.602604099174712,16852694
16852693,139072080000.0,5.828092726815208,6.595685572849976,16852693
17022405,5202071600.0,2.3163733547496923,2.3163733547496923,17022405
17022404,4993648600.0,2.8344347293052006,2.840158158840752,17022404
17022404,4993648600.0,2.8344347293052006,2.840158158840752,17022404
17022403,14803983000.0,3.5213094586942377,3.6719054497169936,17022403
17022401,39190850000.0,4.692055069795499,5.587571229152987,17022401
17022400,63181090000.0,4.74346524189911,5.982244376343345,17022400
17022399,73305730000.0,1.683223519294354,2.1283678484407393,17022399
17022398,77578110000.0,1.3760574157643481,1.588503529054408,17022398
17029978,70699090000.0,3.7071923447916664,4.733910616017335,17029978
17029977,107611070000.0,4.838594583603717,5.651879077266815,17029977
8568959,27552522000.0,3.7191085512689637,3.9842761999843765,8568959
8568958,35507515000.0,3.487134021654394,3.6051276973281023,8568958
17377621,30829505000.0,4.831215483587189,5.011528422635774,17377621
17377620,38706020000.0,5.238594134345809,5.450005628739898,17377620
17377619,51863867000.0,5.17023516356616,5.510258405476897,17377619
17377618,63548633000.0,5.023092316031427,5.338504268913023,17377618
17377615,71750770000.0,6.284548269582815,6.8867174259793975,17377615
17377614,83164540000.0,5.859315623973142,6.225360542881628,17377614
17514538,79278570000.0,1.3734251576016936,1.4097317892574357,17514538
17514537,80893305000.0,1.6723093986650694,1.7571299095919641,17514537
17633195,157579760000.0,2.890757634178313,3.35962323699925,17633195
17633194,145695300000.0,3.4593656293275745,3.780685166420367,17633194
17765782,17251213000.0,4.117362298352094,4.191581786392906,17765782
17765781,21208785000.0,4.5853681449898245,4.6495360300119435,17765781
17765777,38382220000.0,2.365484009645585,2.420823492323594,17765777
17765776,45012260000.0,2.0205185910458505,2.1133065518626886,17765776
17765766,43661746000.0,4.333816798811962,5.7782826286318185,17765766
17765765,48723386000.0,5.0769853792697885,6.029761506367207,17765765
8659431,24896727000.0,3.54076008065035,3.6560379075154334,8659431
8659430,19319054000.0,3.4786479072177343,3.592461500241825,8659430
17640316,24345098000.0,2.930729025343606,2.9814329456873203,17640316
17640315,26174224000.0,2.0653281783099833,2.1628105508677113,17640315
17640311,59817250000.0,3.204957721332254,3.445932132112372,17640311
17640310,65335402000.0,3.4562773081928198,3.5942967736642513,17640310
17731135,22689630000.0,8.241445082705045,8.603673277828646,17731135
17731134,32980423000.0,5.751818792355656,5.874874389252094,17731134
17731128,77099480000.0,3.1830704700225123,3.368409703744946,17731128
17731127,71803175000.0,3.8316512550479698,4.313304933258678,17731127
17830351,35958383000.0,3.4038532335515947,3.961161049737947,17830351
17830350,35885945000.0,5.398558766860816,5.830845186020813,17830350
8672489,8685344000.0,3.3484635455284457,3.6348153318838547,8672489
8672488,14627638000.0,3.8256448533012053,3.901825925652283,8672488
8672486,21359227000.0,4.25348125545487,4.344011256538906,8672486
8672485,21356718000.0,5.1201358827102155,5.248945144880114,8672485
18046932,15952593000.0,4.301897792034754,4.945029449368422,18046932
18046931,16791847000.0,5.147121974906607,5.322352880625578,18046931
18046929,25217233000.0,2.866126585967507,2.959146860115807,18046929
18046928,30301360000.0,1.5853866817106448,1.6633923798589145,18046928
18046928,30301360000.0,1.5853866817106448,1.6633923798589145,18046928
18046927,36629467000.0,1.9521505919624254,2.036877523864837,18046927
18185734,7944698400.0,1.8603113564915175,1.9396638195734983,18185734
18185733,16361161000.0,2.4890235309928146,2.657317644005116,18185733
18185732,19793443000.0,3.9729829630788074,4.352965379760328,18185732
18185731,20865493000.0,3.886669371305806,3.974598815480488,18185731
8752051,15170933000.0,3.098200732465446,3.257427702172057,8752051
8752050,19214560000.0,3.2071519619774476,3.330959693738306,8752050
18437229,17471836000.0,0.9014222669722473,0.9092018854037902,18437229
18437228,19002565000.0,1.8064588194542135,1.8186947870383832,18437228
18463574,16404686000.0,3.595808166298286,3.649954285313094,18463574
18463573,22895888000.0,3.0426907843492237,3.1185369155651204,18463573
18463572,28033882000.0,2.723903621873575,2.766079835135542,18463572
18463571,30388740000.0,2.777393370801562,2.8275444296393486,18463571
8868690,11700209000.0,2.9820497264984063,3.054887059811891,8868690
8868689,12891118000.0,3.466860249306305,3.7522226688781783,8868689
8868684,26308676000.0,4.29911662197615,4.551368085626817,8868684
8868683,23177087000.0,4.047966448063045,4.654286601523154,8868683
14100119,14710042000.0,2.892515880559716,2.922172412026885,14100119
14100118,21119205000.0,3.1925251703427673,3.3578075556457954,14100118
8905409,50905750000.0,3.2370637666535496,3.381936057870571,8905409
8905408,56439386000.0,3.8905082454593067,4.04049607457924,8905408
14115675,36084170000.0,1.294818438163967,1.3168722072597554,14115675
14115674,37987316000.0,1.4509227119582142,1.505642450157934,14115674
9017419,3910817300.0,2.0117014248642056,2.1633945493045155,9017419
9017418,6037006000.0,2.5574101028447864,2.6484099270185912,9017418
9017418,6037006000.0,2.5574101028447864,2.6484099270185912,9017418
9017417,6970407000.0,3.0499582570532535,3.395382951582609,9017417
9070718,8786568000.0,6.161972052329668,6.193796206237436,9070718
9070717,10119711000.0,5.469561651124254,5.477794936126755,9070717
9070712,10248792000.0,5.323185745592104,5.36055676378878,9070712
9070711,20646824000.0,4.1789995823660595,4.229887396966701,9070711
8540547,23218852000.0,1.5196045139744911,1.524630559848497,8540547
8540546,23467991000.0,1.204594369458379,1.219604085445205,8540546
8540535,24742531000.0,6.559248131338808,6.885289804365018,8540535
8540534,29042035000.0,6.231708844514307,6.933691074122913,8540534
2566874,20354154000.0,2.3118551174576574,2.357779393163089,2566874
2566873,22238069000.0,3.5568167587061055,4.024807025815079,2566873
2566873,22238069000.0,3.5568167587061055,4.024807025815079,2566873
2566872,25588998000.0,3.956742215117175,4.054369797211681,2566872
17068449,37909450000.0,2.9052129530691384,3.0003875737979264,17068449
17068448,22497659000.0,3.473472296079477,3.5880408027828232,17068448
17068444,244158740000.0,5.661316390152414,8.196599682360647,17068444
17068443,263192220000.0,5.488870189703009,7.188435077413465,17068443
17097607,15241956000.0,1.7589052597103463,1.7941729054922917,17097607
17097606,17313724000.0,3.3722905789582835,3.374026230154537,17097606
8579571,7761742300.0,4.334231970401222,4.334231970401222,8579571
8579571,7761742300.0,4.334231970401222,4.334231970401222,8579571
8579570,11226416000.0,3.034292840701664,3.0483195775548966,8579570
17386998,14221069000.0,2.419366460366521,2.629829208916112,17386998
17386997,18083346000.0,5.7003609869512495,5.748514560622065,17386997
17386989,50261807000.0,2.5833003369198533,2.9272490819126307,17386989
17386988,75532820000.0,3.6200552217828132,3.8607134056441423,17386988
17386985,1931484000.0,3.7968196824266527,3.808033973074496,17386985
17386984,180201210000.0,5.458470473074188,7.3630285217892535,17386984
17552200,40078266000.0,4.121980612325844,4.568376544293257,17552200
17552199,43495096000.0,3.3928964250743205,3.7228900432485927,17552199
17647773,119599520000.0,5.502546824433458,6.338628831205674,17647773
17647772,88048510000.0,4.271193555713451,5.193317776882157,17647772
17723855,15060905000.0,3.2615401279122263,3.3314006356591634,17723855
17723854,25913043000.0,8.560850269449421,8.66996534325694,17723854
17723854,25913043000.0,8.560850269449421,8.66996534325694,17723854
17723853,24371552000.0,1.4649901984139317,1.5230158852965983,17723853
17723848,63505535000.0,3.2733905877019946,3.875429583859746,17723848
17723847,54184886000.0,3.516478099978541,4.339459435135793,17723847
17839840,1021922240.0,2.864817332414945,2.864817332414945,17839840
17839839,38686097000.0,3.783690542061082,4.130059808627949,17839839
17839832,68470960000.0,3.989787338424423,4.6031299762927675,17839832
17839831,75926670000.0,4.885963176949785,5.665268827493366,17839831
18379528,25683253000.0,2.796960447437601,2.9155166113544033,18379528
18379527,33031664000.0,2.9580595818198345,3.0032026307802706,18379527
18379527,33031664000.0,2.9580595818198345,3.0032026307802706,18379527
18379526,37009965000.0,3.791414154412051,3.8897213875716763,18379526
18391965,4183989000.0,2.1005829515354395,2.1265560101415444,18391965
18391964,6780366000.0,2.7164087039876272,2.7497068464881544,18391964
18391964,6780366000.0,2.7164087039876272,2.7497068464881544,18391964
18391963,6778823000.0,2.4647067452721325,2.4678306797917977,18391963
18391962,13474530000.0,3.9085237004383213,5.423216935966899,18391962
18391961,19001000000.0,5.152113784020039,5.304642251743575,18391961
18391957,22558310000.0,5.8775172508413185,6.410303208878765,18391957
18391956,21467558000.0,5.4725013585555065,5.912620318555762,18391956
18431034,92651950000.0,4.105429574001415,5.710086729255263,18431034
18431033,87539810000.0,5.116768389725175,6.979108481652998,18431033
18459012,16587900000.0,3.6822319757262423,3.7494986625248123,18459012
18459011,27293612000.0,3.870472131981684,3.922731111184838,18459011
18459009,34951197000.0,3.0695326071119777,3.2425051188565015,18459009
18459008,35414893000.0,2.182682099887005,2.2303561094149624,18459008
14105665,43592425000.0,1.549955045817163,1.6109389056140846,14105665
14105664,38577200000.0,1.4873278109190748,1.5238358121285134,14105664
8984031,14371353000.0,3.412135834947508,3.48608795862759,8984031
8984030,14431117000.0,3.7322103491974166,3.78377957385129,8984030
9040815,24095388000.0,4.527409880590687,4.890566533289586,9040815
9040814,28558561000.0,3.6969423867150404,3.85760811243472,9040814
9132648,8970628000.0,2.597932450159541,2.5995118902384484,9132648
9132647,13388446000.0,2.4012373538497567,2.4325812184035596,9132647
9258042,4626030000.0,3.689838718560482,3.689838718560482,9258042
9258028,20979397000.0,4.761100424408004,4.956733891009763,9258028
9258027,24651720000.0,4.497395820744872,4.725028973153531,9258027
9362541,26400766000.0,3.4305039029910755,3.7043182083507173,9362541
9362540,32619495000.0,3.4123611739439164,3.6400779240612002,9362540
9380261,3587582700.0,5.007925860079095,5.007925860079095,9380261
9380260,5323307500.0,3.5241886385532832,3.6110829207122914,9380260
9380259,10031045000.0,3.2406290810475666,3.29771206105092,9380259
9380258,11049452000.0,2.8865169619294084,3.049648175447964,9380258
9380249,41420407000.0,4.833825685347073,5.010692959111724,9380249
9380248,47546225000.0,4.410602482629249,4.982433143769814,9380248
9380248,47546225000.0,4.410602482629249,4.982433143769814,9380248
9380247,44371890000.0,2.766951180336986,3.2104598997475717,9380247
9383541,10778994000.0,2.6538854074144096,2.7569757112966427,9383541
9383540,12832936000.0,3.225989323881676,3.338400512216011,9383540
9383534,40282345000.0,3.4007245412961535,3.6362940699472244,9383534
9383533,46064720000.0,2.6349646177379946,2.7995493928932684,9383533
9429078,20801896000.0,3.467302202443808,3.6315942580049447,9429078
9429077,19558666000.0,3.679006003975061,3.841099929416748,9429077
9700356,6764983300.0,2.716459677128863,2.763353156434765,9700356
9700355,11977508000.0,3.0813831176069804,3.0996426074946077,9700355
9700353,20965825000.0,2.934559545693587,3.019748274131868,9700353
9700352,28355280000.0,2.983897803282492,3.3621904945129777,9700352
9726421,6288581000.0,3.407367283539602,3.51305450060195,9726421
9726420,7897854500.0,2.975599610516933,2.9894138125644907,9726420
9834061,19489559000.0,3.5717908336208746,3.859956980731291,9834061
9834060,21774635000.0,2.4141667983714683,2.476949775254708,9834060
9998427,14952435000.0,3.3608102680789704,3.491728661885989,9998427
9998426,20063554000.0,4.688968795158786,5.091310264114391,9998426
9998425,26114275000.0,5.6409861257988565,6.054910634805902,9998425
9998424,29953137000.0,4.018825844113109,4.179024272955384,9998424
10036279,19059251000.0,4.0276269316733595,4.504786656203165,10036279
10036278,19490798000.0,6.525396558681626,6.659086451022263,10036278
10036277,21977532000.0,4.616185962472903,4.773005864268313,10036277
10036276,27175993000.0,4.024428707765857,4.076552510555888,10036276
10049931,21695717000.0,4.432468277344816,5.631604413523353,10049931
10049930,24364489000.0,4.966419089196867,5.585943445473019,10049930
10093400,2968215300.0,1.2293973745179625,1.2293973745179625,10093400
10128785,13781404000.0,3.2810198202037912,3.4142990790671788,10128785
10128784,15579598000.0,3.6123563204154685,3.696461773453317,10128784
10128776,20956164000.0,7.064010843721671,7.821574168097246,10128776
10128775,21742911000.0,6.593702197820534,7.245711816023365,10128775
9211173,3425395500.0,2.8216896268938116,2.8216896268938116,9211173
9211172,4431070000.0,2.9081535556329445,2.9081535556329445,9211172
9211169,14868014000.0,4.91013344114505,5.273311280382575,9211169
9211168,19441334000.0,9.359462219872034,9.583457290568074,9211168
9310695,4811203000.0,3.3114184286099855,3.3114184286099855,9310695
9310694,13032331000.0,4.6424302468386225,4.745893873886609,9310694
9310694,13032331000.0,4.6424302468386225,4.745893873886609,9310694
9310693,16067485000.0,6.349225186557323,7.217248761771178,9310693
9358494,12345347000.0,2.685671681697645,2.8790437611912423,9358494
9358493,13837127000.0,3.9472784698870407,4.013443946421968,9358493
9402714,5299376600.0,2.5144861864723964,2.5221434917012715,9402714
9402713,7100367400.0,2.464237656056433,2.558756918412498,9402713
9402709,26907142000.0,2.3037341107515172,2.4479020569274224,9402709
9402708,27944067000.0,3.3168052110306103,3.634936157958738,9402708
9615551,13700683000.0,3.0667131912212535,3.1607550477242365,9615551
9615550,13321381000.0,3.1465025968747606,3.249670052410204,9615550
9615545,32891580000.0,5.688159369174876,6.249311943352439,9615545
9615544,32288334000.0,3.259212817822491,3.4713838092971314,9615544
9787381,12725665000.0,3.579343367763137,3.626508219334678,9787381
9787380,13492527000.0,3.8725066352335586,3.8815203554324484,9787380
9787378,22861316000.0,5.182434121182244,5.203285665493637,9787378
9787377,29636942000.0,4.677828273709284,4.79225301918256,9787377
9813663,8135274000.0,2.8100838964241506,2.8368176114290415,9813663
9813662,10509536000.0,2.6033918797506743,2.6326418212766773,9813662
9813656,23522793000.0,3.341878846346809,3.4828394566167638,9813656
9813655,27926172000.0,3.4798871348258205,3.6451881452291577,9813655
9854128,6001723400.0,3.2916423944467343,3.400151897392256,9854128
9854128,6001723400.0,3.2916423944467343,3.400151897392256,9854128
9854127,6269601000.0,2.9470642540607845,3.020061743689772,9854127
9854124,13191637000.0,3.1133167847791943,3.4610566521107473,9854124
9854123,14595729000.0,4.4064207695690865,4.508910516344891,9854123
9854117,32344007000.0,5.93396069772527,6.625195253905527,9854117
9854116,31133309000.0,5.110485110060633,5.53639772005448,9854116
9868575,8716112000.0,2.1017031140520612,2.1304752848529804,9868575
9868568,31370346000.0,2.74796290322382,2.989431336161494,9868568
9868567,36809310000.0,2.2623753322356945,2.391808798594427,9868567
9946991,14499508000.0,7.1540591729765355,8.07206338280445,9946991
9946990,15294937000.0,7.176835850123423,7.858736554446269,9946990
9979912,9931432000.0,3.4049357771457776,3.522718288598974,9979912
9979911,10690574000.0,3.4570594318847463,3.5689315095279106,9979911
9979906,18113708000.0,3.7021054983295145,3.961610253376051,9979906
9979905,24263326000.0,2.9505758250666347,3.3743836469965744,9979905
10017864,29855734000.0,3.0777591435906175,3.3261957291399833,10017864
10017863,34109139000.0,2.3919134487806235,2.5083443675640043,10017863
10112037,13502503000.0,2.866589150129684,3.036573838749985,10112037
10112036,14433293000.0,2.9889868573666445,3.0645865009689857,10112036
10125264,27755520000.0,4.437436113138747,4.6593256006561825,10125264
10125263,25705228000.0,4.239454826824621,4.462179251565396,10125263
9126788,14973156000.0,6.254187854609405,6.321252688037959,9126788
9126787,7372178000.0,3.6236601420118206,3.6236601420118206,9126787
9126786,23445006000.0,4.965305076807382,5.67415174995317,9126786
9126785,32142715000.0,4.27386550893473,4.472793168478359,9126785
9179626,6804764700.0,1.9869570759372017,1.9869570759372017,9179626
9179625,12104101000.0,3.0160421055895243,3.0604558458982236,9179625
9179624,14379516000.0,3.1811249566404944,3.5123784001221994,9179624
9179623,18581050000.0,2.7410289616391905,2.803392253664852,9179623
9179620,34371040000.0,2.4591384150975704,2.678891734317761,9179620
9179619,35875940000.0,2.800197933896903,3.0290616015396905,9179619
9205490,9424921000.0,2.297180674346265,2.3498498398399756,9205490
9205489,12119835000.0,3.5599366753654933,3.6328019005677543,9205489
9285933,6280065500.0,1.692585417076667,1.692585417076667,9285933
9285932,9670894000.0,2.1070611107002932,2.2438851146082213,9285932
9285932,9670894000.0,2.1070611107002932,2.2438851146082213,9285932
9285931,15707408000.0,2.9110063721596577,3.1182509309093547,9285931
9331418,40258540000.0,5.127861081100144,5.338605468140856,9331418
9331417,45173293000.0,5.591048117088643,5.938321448654955,9331417
9397260,33665118000.0,2.99119395917947,3.3151802532439696,9397260
9397259,31941507000.0,3.7973385626865364,4.21112150658574,9397259
9665112,6122456000.0,2.081872340202668,2.081872340202668,9665112
9665111,9636513000.0,3.133142490229807,3.188264730162807,9665111
9665111,9636513000.0,3.133142490229807,3.188264730162807,9665111
9665110,12464375000.0,3.398722203283232,3.5408666445506873,9665110
9665108,25189304000.0,2.941435588931515,3.173334892849369,9665108
9665107,28298880000.0,3.5711325421425495,3.6915786122890952,9665107
9708165,9670720000.0,3.4978139714051313,3.4978139714051313,9708165
9708164,10865412000.0,3.1944868642313695,3.2153052744525303,9708164
9708156,31799600000.0,2.558393425032188,2.7262625603202344,9708156
9708155,38518080000.0,2.8179663514037028,2.9029076182533555,9708155
9849539,174877300.0,1.6421157910375153,1.6421157910375153,9849539
9849538,5153826300.0,2.1837386024376864,2.2957477345808512,9849538
9849533,27687993000.0,4.147882459010318,4.846093872863852,9849533
9849532,32104325000.0,5.207626658371514,6.315208566316388,9849532
9849532,32104325000.0,5.207626658371514,6.315208566316388,9849532
9849531,36211330000.0,5.164555326215374,5.512956585035068,9849531
9912268,17944550000.0,3.82165975753908,5.230903873709633,9912268
9912268,17944550000.0,3.82165975753908,5.230903873709633,9912268
9912267,17508608000.0,3.294734828741585,3.7401440761648046,9912267
9955924,8474682400.0,2.288458415133974,2.3453850484059746,9955924
9955923,8851160000.0,2.9129775817891534,3.0469351593230027,9955923
9955920,15312403000.0,3.186919348350633,3.2611831966694913,9955920
9955919,23252230000.0,4.39952353652617,4.491713263318502,9955919
10014019,24427469000.0,2.9540932584142485,3.0193892732497822,10014019
10014018,27028115000.0,2.799513684756419,2.8664922348523953,10014018
10048621,16224137000.0,3.000661620816854,3.026150143258561,10048621
10048620,14672484000.0,3.2120502073296056,3.228555660568589,10048620
10048613,16622735000.0,3.7568792082276854,4.133220805025794,10048613
10048612,18939830000.0,5.4352279157771015,6.093466159097033,10048612
10084534,6620701000.0,2.455043438996236,2.455043438996236,10084534
10084533,9137971000.0,2.8564462363759042,2.935284136846712,10084533
10133141,7245005300.0,2.915026119747117,3.0302959804689564,10133141
10133140,9307793000.0,4.953658246499009,4.991919250715107,10133140
10133130,50592410000.0,3.5962462259862975,3.689982739669018,10133130
10133129,39076913000.0,3.155579734160204,3.2624465916880045,10133129
19128192,258500380000.0,3.1536272508702874,5.138325555890235,19128192
19128191,345199150000.0,4.554119680670543,7.575866367422143,19128191
19128185,1802904100000.0,5.258167031904131,18.626588595120886,19128185
19128184,2545860200000.0,6.160548992774077,9.715223527009638,19128184
12659373,13055192000.0,2.6011964925977895,2.6316722403484185,12659373
12659372,12956443000.0,1.6705194125406213,1.688123892473043,12659372
12663370,74553836000.0,2.923075389142406,3.1426264311807643,12663370
12663369,82724400000.0,3.3634141052321165,3.6916528622996476,12663369
12668063,18530025000.0,2.6515330839486855,2.7287744448911737,12668063
12668062,16410697000.0,2.371258512728805,2.4145185686967245,12668062
8350696,17167548000.0,2.156434428917646,2.2515721438782634,8350696
8350695,17679878000.0,3.646947679055808,3.76858790623991,8350695
8350690,9261691000.0,4.339099871049123,4.5392179319493655,8350690
8350689,6829752000.0,3.7805046202567407,4.085472739906795,8350689
15809556,98195235000.0,4.846818074972713,4.9997819592372945,15809556
15809555,102572480000.0,4.52580013605557,4.805824545799398,15809555
15811964,6298295000.0,3.2295323771598903,3.2295323771598903,15811964
15811963,9209136000.0,2.986294835188838,3.091962415416036,15811963
15811958,24084419000.0,2.693337986190252,2.8420017550449597,15811958
15811957,32100692000.0,3.4291632338658538,3.5650941538368075,15811957
8388386,3727136000.0,3.130658160036666,3.3366643208632762,8388386
8388376,36889160000.0,3.1734621665244784,4.167520772962544,8388376
8388375,36361675000.0,4.599850534151532,5.102254939144057,8388375
15885757,57436643000.0,3.3057861673244426,3.717032431256522,15885757
15885756,68802350000.0,4.149300730738892,4.4018436783389,15885756
15885752,141705170000.0,5.709357442197877,6.163522173013894,15885752
15885751,145747570000.0,6.008590846040804,6.5757627596318375,15885751
16257046,21406726000.0,2.4675441206559765,2.8633719579567174,16257046
16257045,27533373000.0,1.6522382572071923,1.7128610801513247,16257045
16257039,157257900000.0,1.2384994518012127,1.4144940065978948,16257039
16257038,175859680000.0,1.5734673828009826,1.7818170544593301,16257038
16424337,18054572000.0,2.9371032006876896,3.047160042909124,16424337
16424336,66071750000.0,5.424559403638659,6.455422907717495,16424336
16424335,68785510000.0,6.623139082828794,7.431997304002789,16424335
16424334,63558627000.0,1.4903130433617442,1.7872265771691085,16424334
16424327,222933480000.0,4.395716490827449,12.084353913494684,16424327
16424326,207270540000.0,5.328708904796494,7.973720147696225,16424326
16555713,40495100000.0,3.8496071493291306,3.9154927372485266,16555713
16555712,40112816000.0,4.193028083450858,4.25732303629226,16555712
8497754,123991944.0,2.1009510699297334,2.1009510699297334,8497754
8497753,12535686000.0,3.54332544635084,3.605368444057918,8497753
8497747,28347668000.0,7.007416608096873,7.48904334615519,8497747
8497746,32580555000.0,5.06087448099507,5.531088931750271,8497746
8517171,38687244000.0,5.908967557787204,6.448667824908155,8517171
8517170,38156673000.0,5.285483844272561,5.6235121142766475,8517170
16874417,124144810000.0,7.178974503804771,8.052287329570987,16874417
16874416,181871070000.0,6.876215824425417,8.14573742375049,16874416
17958703,21105598000.0,4.975282456794639,5.2994080614487915,17958703
17958702,21812118000.0,5.159013130908841,6.038022303326782,17958702
17958702,21812118000.0,5.159013130908841,6.038022303326782,17958702
17958701,26666873000.0,3.1996599005578803,3.3154527915897347,17958701
18101305,87395930000.0,5.786488792064433,6.027630237346106,18101305
18101304,75999805000.0,2.917967473319313,3.0852300933952943,18101304
8717767,3387073300.0,2.550897065570041,2.5629807983914774,8717767
8717764,7730771000.0,2.797049857435681,2.904325221020702,8717764
8717763,9437027000.0,3.203400934336383,3.559885215991065,8717763
8717763,9437027000.0,3.203400934336383,3.559885215991065,8717763
8717762,11627317000.0,3.5264584974466024,3.5917977069347384,8717762
8717759,31492043000.0,3.239752380458816,3.478641311156345,8717759
8717758,40963027000.0,2.6834511521903024,2.769902680227341,8717758
8741369,7167078400.0,3.017294008142849,3.1247461591421586,8741369
8741368,12973252000.0,2.3863450145617544,2.426080121824419,8741368
8741368,12973252000.0,2.3863450145617544,2.426080121824419,8741368
8741367,24556866000.0,2.2673283115695377,2.450738651752801,8741367
18403608,36886426000.0,4.094595886347943,5.897658606402035,18403608
18403607,42845300000.0,4.30508499503772,5.276279659516682,18403607
18403607,42845300000.0,4.30508499503772,5.276279659516682,18403607
18403606,46053175000.0,5.19660089330377,5.580493052367828,18403606
8870457,33226158000.0,2.92505349893027,3.5599357067510082,8870457
8870456,40465973000.0,3.765676401222844,4.03169356269221,8870456
14085896,21648040000.0,2.742783991383861,2.9875394209881905,14085896
14085895,20559567000.0,4.275023466181724,4.703016670506075,14085895
8968988,27554500000.0,2.0572109262468095,2.2141968972602517,8968988
8968987,25539408000.0,2.491099355149517,2.77327766307336,8968987
9027329,2289088000.0,1.6940978218438285,1.6940978218438285,9027329
9027328,3410773000.0,2.165325353810651,2.236970753253533,9027328
9052819,258051550.0,2.069904392280824,2.069904392280824,9052819
9052818,14680219000.0,2.38365173686022,2.5591270247048716,9052818
9052815,67926098000.0,2.6521092798534815,3.434340195921205,9052815
9052814,77688850000.0,3.3780298673490172,3.6946273688769846,9052814
10575290,136474800000.0,4.33829425351774,4.888268016541399,10575290
10575289,73544450000.0,4.954143141272631,5.457421133202885,10575289
9034207,6142621000.0,2.0010746512427096,2.0010746512427096,9034207
9034206,11878539000.0,3.4637881648421613,3.572969453241177,9034206
9034202,23316042000.0,3.3751767235953203,3.772221110816243,9034202
9034201,24075575000.0,3.2470570359871265,3.3550957368623484,9034201
9162874,50867920000.0,4.766107685630551,5.218898792846128,9162874
9162873,43582730000.0,5.949813480861962,6.804141628485458,9162873
9177951,21469071000.0,3.89929857821291,4.060901595357388,9177951
9177950,29917487000.0,5.272340477842942,5.864467692168414,9177950
9237875,5718426600.0,3.4451118198996906,3.4803907435981554,9237875
9237874,9006131000.0,2.313007571467148,2.3922626316278754,9237874
